,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
3157,여자스킨로션추천,1100.0,3900.0,1.3,38.0,0.14,1.03,15,3
3158,세럼,4580.0,27500.0,7.1,39.5,0.17,0.16,15,3
3160,스킨,2970.0,16000.0,5.0,90.6,0.18,0.62,15,3
3161,영양크림,1340.0,8550.0,4.5,80.0,0.35,0.99,15,3
3162,세라마이드크림,1400.0,13600.0,3.4,156.8,0.26,1.19,15,3
3167,안티에이징,1690.0,3350.0,2.1,9.7,0.14,0.32,15,3
3169,스킨로션,1610.0,7980.0,2.6,38.5,0.18,0.52,15,3
3251,세라마이드,4180.0,30400.0,7.3,586.3,0.19,2.08,15,3
3264,리페어,1630.0,4770.0,0.5,7.1,0.04,0.16,15,3
3270,보습,1090.0,3520.0,0.5,0.3,0.05,0.01,15,3
3318,탄력크림,1070.0,7370.0,5.3,86.3,0.52,1.25,15,3
3328,세타필크림,2180.0,26200.0,3.2,188.3,0.16,0.75,15,3
3329,수딩젤,1010.0,5980.0,1.1,19.0,0.12,0.35,15,3
3376,에멀젼,1240.0,4200.0,0.3,0.7,0.03,0.02,3,3
3395,피부건선,1380.0,13300.0,0.3,42.0,0.03,0.34,15,3
3403,히알루론산,6520.0,36000.0,8.9,373.5,0.15,1.11,15,3
3413,수분,1360.0,2800.0,0.2,0.3,0.02,0.01,15,3
3418,아미노산,4920.0,21600.0,4.3,137.5,0.1,0.69,15,3
3421,로션,4490.0,16000.0,4.4,54.4,0.11,0.36,15,3
3464,탄소중립,21700.0,32200.0,4.6,1.7,0.03,0.01,15,3
3465,윤리경영,1760.0,1430.0,0.9,0.0,0.06,0.0,15,3
3466,사회공헌,2220.0,1290.0,2.9,2.1,0.14,0.18,15,3
3467,ESG경영,30500.0,32200.0,8.9,108.3,0.04,0.36,15,3
3468,ESG,51200.0,49800.0,13.9,97.0,0.03,0.21,15,3
3471,미백크림,1610.0,16200.0,6.6,91.0,0.44,0.59,15,3
3476,시카크림,3410.0,25300.0,7.7,207.0,0.24,0.88,15,3
3527,재생크림,3730.0,31900.0,7.3,126.5,0.21,0.43,15,3
3552,나이아신,1740.0,5480.0,0.9,0.0,0.06,0.0,15,3
3573,선크림,9540.0,61100.0,12.3,217.7,0.14,0.39,15,3
3576,선크림추천,1620.0,10100.0,2.7,68.3,0.18,0.72,15,3
3578,무기자차선크림,1290.0,9580.0,2.1,73.5,0.17,0.82,15,3
3579,톤업크림,3350.0,28700.0,7.1,147.3,0.23,0.56,15,3
