,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
1581,아이폰자급제,4880.0,22800.0,32.5,383.3,0.71,1.82,15,3
1611,샤오미무선청소기,1640.0,6490.0,2.1,57.3,0.14,0.94,15,3
1613,아이폰12,17100.0,117900.0,95.1,1750.2,0.59,1.59,15,3
1614,LG무선청소기,2620.0,13700.0,8.1,117.8,0.33,0.93,15,3
1617,LG와인셀러,1280.0,5900.0,2.5,40.5,0.22,0.77,15,3
1637,테팔무선청소기,1390.0,13100.0,3.1,119.8,0.24,0.98,15,3
1639,다이슨V8,1010.0,6440.0,2.7,77.7,0.28,1.29,15,3
1646,원룸청소기,1620.0,6440.0,4.1,74.0,0.27,1.22,15,3
1652,가열식가습기,34000.0,172000.0,151.3,2034.4,0.46,1.23,15,3
1653,가습기,101300.0,467100.0,284.5,3834.0,0.3,0.86,15,3
1654,가습기추천,8470.0,53100.0,42.2,1036.0,0.52,2.04,15,3
1655,신생아가습기,2810.0,16300.0,4.1,132.1,0.16,0.86,15,3
1656,천연가습기,4780.0,31400.0,19.9,810.2,0.44,2.67,15,3
1657,가열가습기,1260.0,6790.0,7.9,147.0,0.67,2.27,15,3
1658,통세척가습기,1960.0,9490.0,3.8,53.4,0.2,0.59,15,3
1659,스텐가습기,2420.0,17800.0,19.1,342.3,0.83,2.01,15,3
1660,대용량가습기,13200.0,97700.0,39.3,447.1,0.31,0.47,15,3
1664,가열식가습기추천,2440.0,15900.0,12.5,235.4,0.54,1.54,15,3
1665,복합식가습기,2500.0,17700.0,5.9,231.0,0.25,1.35,15,3
1666,기화식가습기,5740.0,27200.0,12.2,270.3,0.23,1.04,15,3
1670,자연기화식가습기,3520.0,18600.0,13.1,233.1,0.39,1.32,15,3
1673,르젠가습기,2680.0,18100.0,2.5,41.9,0.1,0.25,15,3
1696,가습기필터,1770.0,4370.0,0.9,1.8,0.06,0.05,15,3
1701,책상가습기,1480.0,2510.0,1.3,4.5,0.09,0.19,15,3
1721,아기가습기,1640.0,18500.0,4.1,84.4,0.27,0.47,15,3
1735,가습기종류,1190.0,4080.0,1.0,1.0,0.09,0.03,14,3
1740,가습기청소,1290.0,7100.0,0.5,4.4,0.05,0.07,14,3
1756,세척편한가습기,1030.0,4410.0,3.7,81.9,0.38,1.94,15,3
1762,무소음가습기,1100.0,8960.0,4.4,40.5,0.42,0.46,15,3
1770,미니가습기,22700.0,92500.0,47.6,866.9,0.22,0.97,15,3
1772,대형가습기,1570.0,8280.0,8.5,74.4,0.56,0.92,15,3
1787,무선가습기,2270.0,14900.0,3.9,83.0,0.18,0.57,15,3
1788,초음파가습기,4290.0,19100.0,5.5,91.7,0.14,0.5,15,3
1799,사무실가습기,9730.0,11400.0,10.1,56.1,0.11,0.51,15,3
1806,소형가습기,1520.0,4870.0,5.7,104.7,0.39,2.24,15,3
1813,차량용가습기,2720.0,18400.0,4.3,155.3,0.17,0.86,15,3
1815,탁상용가습기,2410.0,3680.0,2.3,18.8,0.1,0.53,15,3
1828,휴대용가습기,1930.0,10400.0,3.9,103.1,0.21,1.03,15,3
1836,오아가습기,9600.0,51100.0,4.1,7.3,0.05,0.02,15,3
1837,벤타가습기,4830.0,38000.0,15.9,384.8,0.35,1.06,15,3
1839,벤타에어워셔,1730.0,10900.0,8.5,53.7,0.51,0.52,15,3
1842,벤타,2450.0,12600.0,7.1,32.8,0.3,0.28,15,3
1845,에어워셔,1630.0,7790.0,3.1,66.8,0.2,0.9,15,3
1852,캠핑가습기,2010.0,9230.0,3.5,13.5,0.19,0.16,15,3
1857,한일가습기,2440.0,17900.0,4.9,156.3,0.21,0.91,15,3
1859,샤오미가습기,5940.0,26000.0,13.8,300.0,0.24,1.2,15,3
1869,LG가습기,3730.0,20200.0,9.3,232.9,0.26,1.21,15,3
1870,듀플렉스가습기,5900.0,31000.0,3.8,29.0,0.07,0.1,15,3
1871,루메나가습기,4820.0,60600.0,4.4,83.8,0.1,0.14,15,3
1880,신일가습기,1380.0,8270.0,2.7,20.5,0.2,0.26,15,3
1881,삼성가습기,2050.0,11000.0,9.5,229.1,0.48,2.16,15,3
1883,위닉스가습기,3580.0,30000.0,6.5,179.2,0.2,0.63,15,3
1884,엘지가습기,1720.0,14500.0,6.9,167.9,0.42,1.21,15,3
1885,미세먼지,181600.0,1928800.0,0.3,11.3,0.01,0.01,3,3
1890,가습기공기청정기,1240.0,9490.0,5.5,96.0,0.47,1.06,15,3
1895,미로가습기,11300.0,95500.0,22.2,33.7,0.21,0.04,15,3
1947,포름알데히드,3520.0,7950.0,0.5,0.3,0.02,0.01,15,3
1959,곰팡이,2400.0,7200.0,2.1,2.0,0.1,0.03,15,3
1965,멸균,1120.0,2300.0,0.1,0.3,0.01,0.02,15,3
1982,항균,1240.0,1480.0,0.2,1.5,0.02,0.11,15,3
2032,벽지곰팡이제거,1110.0,9610.0,4.8,138.5,0.47,1.57,15,3
2062,무선청소기,28900.0,117400.0,108.1,1302.6,0.4,1.2,15,3
2063,청소기,17400.0,93800.0,77.9,1388.1,0.47,1.58,15,3
2064,무선청소기추천,3160.0,16200.0,20.1,289.6,0.67,1.91,15,3
2077,핸디청소기,3020.0,13900.0,7.1,201.8,0.25,1.53,15,3
2080,차이슨무선청소기,2300.0,14800.0,5.5,250.8,0.25,1.8,15,3
2113,차이슨,2370.0,7300.0,3.4,51.3,0.15,0.76,15,3
2135,엘지청소기,2290.0,17200.0,7.8,212.5,0.36,1.32,15,3
2145,디베아무선청소기,1190.0,7420.0,2.1,72.8,0.19,1.05,15,3
2146,디베아,1030.0,2750.0,0.6,12.6,0.07,0.5,15,3
2148,LG무선청소기,2620.0,13700.0,8.1,117.8,0.33,0.93,15,3
2149,엘지무선청소기,1260.0,8530.0,5.4,113.8,0.45,1.43,15,3
2151,LG청소기,4970.0,26400.0,11.5,226.3,0.25,0.92,15,3
2160,원룸청소기,1620.0,6440.0,4.1,74.0,0.27,1.22,15,3
2186,진공청소기,3730.0,12000.0,19.5,134.0,0.55,1.19,15,3
2194,소형청소기,2330.0,25700.0,10.0,189.0,0.46,0.89,15,3
