,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
2337,김의준고구마,2330.0,21600.0,8.5,300.6,0.38,1.52,11,2
2344,토울고구마,1140.0,9110.0,1.9,142.9,0.17,1.63,15,3
2396,자색고구마,1460.0,12700.0,6.0,266.1,0.44,2.25,15,3
2427,고구마효능,2760.0,30400.0,2.4,335.8,0.1,1.19,14,3
2453,아침식사메뉴,1150.0,20000.0,2.4,51.8,0.23,0.28,15,3
2459,단호박요리,1630.0,18000.0,0.7,29.0,0.05,0.18,14,3
2462,단백질많은음식,2620.0,31900.0,3.9,368.5,0.16,1.23,15,3
2463,다이어트식품,2040.0,7910.0,8.9,53.3,0.46,0.72,15,3
2464,고추가루,6070.0,25900.0,21.5,333.4,0.38,1.37,15,3
2487,국산고춧가루,1660.0,2400.0,1.9,23.4,0.13,1.05,15,3
2489,고춧가루,7620.0,56300.0,31.9,969.7,0.44,1.83,15,3
2503,국산고추가루,1570.0,6580.0,6.7,134.9,0.46,2.15,15,3
2507,햇고추가루,1320.0,2680.0,1.7,64.0,0.16,2.58,15,3
2519,고구마스틱,1970.0,16900.0,5.1,109.8,0.28,0.7,15,3
2530,베트남고추,1160.0,8120.0,1.4,43.0,0.13,0.57,15,3
2531,고춧가루1근,1160.0,6030.0,1.5,86.7,0.13,1.51,15,3
2536,고구마칩,1010.0,6590.0,6.4,80.0,0.67,1.31,15,3
2560,건포도,1670.0,12100.0,1.4,61.8,0.09,0.53,15,3
2562,건망고,1050.0,7050.0,3.1,77.8,0.32,1.18,15,3
2575,고구마샐러드,2160.0,25300.0,0.8,1.8,0.04,0.01,14,3
2579,간편식,2260.0,4860.0,9.7,32.9,0.46,0.72,15,3
2580,고추가루1근,1310.0,23800.0,6.1,574.1,0.5,2.58,15,3
2604,시금치,3730.0,29200.0,4.7,94.0,0.14,0.34,15,3
2607,현미찹쌀,2270.0,4700.0,1.6,67.3,0.08,1.52,15,3
