,키워드 ID,상태,키워드,키워드 속성,입찰가 유형,입찰가,품질지수,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",노출가능 광고개수(PC),키워드 검색수,검색 상단 노출율(%)
39,nkw-a001-01-000004934219970,중지 : 키워드 검토중,노트북듀얼모니터,,키워드,730.0,4.0,0,0,0,0,0,15.0,,0.0
40,nkw-a001-01-000004934219956,중지 : 키워드 검토중,듀얼모니터,,키워드,2640.0,4.0,0,0,0,0,0,15.0,,0.0
41,nkw-a001-01-000004934220009,중지 : 키워드 검토중,라디에이터,,키워드,1470.0,4.0,0,0,0,0,0,15.0,,0.0
42,nkw-a001-01-000004934220010,중지 : 키워드 검토중,레이저복합기,,키워드,5570.0,4.0,0,0,0,0,0,15.0,,0.0
43,nkw-a001-01-000004934220016,중지 : 키워드 검토중,레이저프린터,,키워드,3310.0,4.0,0,0,0,0,0,15.0,,0.0
44,nkw-a001-01-000004934219949,중지 : 키워드 검토중,모니터24인치,,키워드,1980.0,4.0,0,0,0,0,0,15.0,,0.0
45,nkw-a001-01-000004934219945,중지 : 키워드 검토중,모니터암,,키워드,2880.0,4.0,0,0,0,0,0,15.0,,0.0
46,nkw-a001-01-000004934220013,중지 : 키워드 검토중,무한잉크,,키워드,4830.0,4.0,0,0,0,0,0,15.0,,0.0
47,nkw-a001-01-000004934219995,중지 : 키워드 검토중,무한잉크복합기,,키워드,4920.0,4.0,0,0,0,0,0,15.0,,0.0
48,nkw-a001-01-000004934219969,중지 : 키워드 검토중,보조모니터,,키워드,1310.0,4.0,0,0,0,0,0,15.0,,0.0
49,nkw-a001-01-000004934220007,중지 : 키워드 검토중,보조책상,,키워드,1610.0,4.0,0,0,0,0,0,15.0,,0.0
50,nkw-a001-01-000004934219989,중지 : 키워드 검토중,복사기,,키워드,5510.0,4.0,0,0,0,0,0,15.0,,0.0
51,nkw-a001-01-000004934219984,중지 : 키워드 검토중,복합기,,키워드,6450.0,4.0,0,0,0,0,0,15.0,,0.0
52,nkw-a001-01-000004934219953,중지 : 키워드 검토중,삼성24인치모니터,,키워드,1150.0,4.0,0,0,0,0,0,15.0,,0.0
53,nkw-a001-01-000004934219950,중지 : 키워드 검토중,삼성27인치모니터,,키워드,1000.0,4.0,0,0,0,0,0,15.0,,0.0
54,nkw-a001-01-000004934220022,중지 : 키워드 검토중,삼성레이저복합기,,키워드,4140.0,4.0,0,0,0,0,0,15.0,,0.0
55,nkw-a001-01-000004934220025,중지 : 키워드 검토중,삼성복합기스캔,,키워드,780.0,4.0,0,0,0,0,0,15.0,,0.0
56,nkw-a001-01-000004934219951,중지 : 키워드 검토중,삼성커브드모니터,,키워드,1770.0,4.0,0,0,0,0,0,15.0,,0.0
57,nkw-a001-01-000004934219968,중지 : 키워드 검토중,서브모니터,,키워드,1220.0,4.0,0,0,0,0,0,15.0,,0.0
58,nkw-a001-01-000004934220002,중지 : 키워드 검토중,세탁기,,키워드,3620.0,4.0,0,0,0,0,0,15.0,,0.0
59,nkw-a001-01-000004934219988,중지 : 키워드 검토중,수납장,,키워드,1850.0,4.0,0,0,0,0,0,15.0,,0.0
60,nkw-a001-01-000004934220005,중지 : 키워드 검토중,슈퍼싱글침대,,키워드,3900.0,4.0,0,0,0,0,0,15.0,,0.0
61,nkw-a001-01-000004934220006,중지 : 키워드 검토중,스캐너,,키워드,4330.0,4.0,0,0,0,0,0,15.0,,0.0
62,nkw-a001-01-000004934220012,중지 : 키워드 검토중,신도리코복합기,,키워드,6700.0,4.0,0,0,0,0,0,15.0,,0.0
63,nkw-a001-01-000004934220018,중지 : 키워드 검토중,싱글침대,,키워드,2720.0,4.0,0,0,0,0,0,15.0,,0.0
64,nkw-a001-01-000004934219962,중지 : 키워드 검토중,애플모니터,,키워드,620.0,4.0,0,0,0,0,0,15.0,,0.0
65,nkw-a001-01-000004934219976,중지 : 키워드 검토중,액정타블렛,,키워드,4890.0,4.0,0,0,0,0,0,15.0,,0.0
66,nkw-a001-01-000004934219981,중지 : 키워드 검토중,엔코더,,키워드,2810.0,4.0,0,0,0,0,0,15.0,,0.0
67,nkw-a001-01-000004934220032,중지 : 키워드 검토중,엡손,,키워드,970.0,4.0,0,0,0,0,0,15.0,,0.0
68,nkw-a001-01-000004934220020,중지 : 키워드 검토중,엡손무한잉크,,키워드,4030.0,4.0,0,0,0,0,0,15.0,,0.0
69,nkw-a001-01-000004934220026,중지 : 키워드 검토중,엡손프린터,,키워드,1560.0,4.0,0,0,0,0,0,15.0,,0.0
70,nkw-a001-01-000004934219958,중지 : 키워드 검토중,울트라기어,,키워드,810.0,4.0,0,0,0,0,0,15.0,,0.0
71,nkw-a001-01-000004934219942,중지 : 키워드 검토중,울트라와이드모니터,,키워드,1240.0,4.0,0,0,0,0,0,15.0,,0.0
72,nkw-a001-01-000004934219971,중지 : 키워드 검토중,윈도우태블릿,,키워드,680.0,4.0,0,0,0,0,0,15.0,,0.0
73,nkw-a001-01-000004934219986,중지 : 키워드 검토중,의자,,키워드,3000.0,4.0,0,0,0,0,0,15.0,,0.0
74,nkw-a001-01-000004934220015,중지 : 키워드 검토중,의자추천,,키워드,2490.0,4.0,0,0,0,0,0,15.0,,0.0
75,nkw-a001-01-000004934219994,중지 : 키워드 검토중,전기밥솥,,키워드,2680.0,4.0,0,0,0,0,0,15.0,,0.0
76,nkw-a001-01-000004934219980,중지 : 키워드 검토중,조립PC,,키워드,10990.0,4.0,0,0,0,0,0,15.0,,0.0
77,nkw-a001-01-000004934219998,중지 : 키워드 검토중,책상,,키워드,2590.0,4.0,0,0,0,0,0,15.0,,0.0
78,nkw-a001-01-000004934220019,중지 : 키워드 검토중,침대추천,,키워드,3770.0,4.0,0,0,0,0,0,15.0,,0.0
79,nkw-a001-01-000004934219992,중지 : 키워드 검토중,침대프레임,,키워드,3600.0,4.0,0,0,0,0,0,15.0,,0.0
80,nkw-a001-01-000004934219947,중지 : 키워드 검토중,커브드모니터,,키워드,1780.0,4.0,0,0,0,0,0,15.0,,0.0
81,nkw-a001-01-000004934220014,중지 : 키워드 검토중,컬러레이저복합기,,키워드,5410.0,4.0,0,0,0,0,0,15.0,,0.0
82,nkw-a001-01-000004934220027,중지 : 키워드 검토중,컬러레이저프린터,,키워드,5000.0,4.0,0,0,0,0,0,15.0,,0.0
83,nkw-a001-01-000004934220024,중지 : 키워드 검토중,컬러프린터,,키워드,5000.0,4.0,0,0,0,0,0,15.0,,0.0
84,nkw-a001-01-000004934220004,중지 : 키워드 검토중,퀸침대,,키워드,4220.0,4.0,0,0,0,0,0,15.0,,0.0
85,nkw-a001-01-000004934219964,중지 : 키워드 검토중,크로스오버모니터,,키워드,520.0,4.0,0,0,0,0,0,15.0,,0.0
86,nkw-a001-01-000004934219973,중지 : 키워드 검토중,타블렛,,키워드,4760.0,4.0,0,0,0,0,0,15.0,,0.0
87,nkw-a001-01-000004934219978,중지 : 키워드 검토중,태블릿추천,,키워드,2430.0,4.0,0,0,0,0,0,15.0,,0.0
88,nkw-a001-01-000004934219975,중지 : 키워드 검토중,터치모니터,,키워드,19270.0,4.0,0,0,0,0,0,15.0,,0.0
89,nkw-a001-01-000004934220000,중지 : 키워드 검토중,파티션,,키워드,11800.0,4.0,0,0,0,0,0,15.0,,0.0
90,nkw-a001-01-000004934219999,중지 : 키워드 검토중,팩스,,키워드,11200.0,4.0,0,0,0,0,0,15.0,,0.0
91,nkw-a001-01-000004934219990,중지 : 키워드 검토중,팩스복합기,,키워드,4760.0,4.0,0,0,0,0,0,15.0,,0.0
92,nkw-a001-01-000004934219987,중지 : 키워드 검토중,프린터,,키워드,4300.0,4.0,0,0,0,0,0,15.0,,0.0
93,nkw-a001-01-000004934219991,중지 : 키워드 검토중,프린터기,,키워드,2530.0,4.0,0,0,0,0,0,15.0,,0.0
94,nkw-a001-01-000004934220023,중지 : 키워드 검토중,프린터잉크,,키워드,2480.0,4.0,0,0,0,0,0,15.0,,0.0
95,nkw-a001-01-000004934219996,중지 : 키워드 검토중,프린트,,키워드,2570.0,4.0,0,0,0,0,0,15.0,,0.0
96,nkw-a001-01-000004934220011,중지 : 키워드 검토중,프린트기,,키워드,1360.0,4.0,0,0,0,0,0,15.0,,0.0
97,nkw-a001-01-000004934219967,중지 : 키워드 검토중,피벗모니터,,키워드,1120.0,4.0,0,0,0,0,0,15.0,,0.0
98,nkw-a001-01-000004934219960,중지 : 키워드 검토중,필립스모니터,,키워드,640.0,4.0,0,0,0,0,0,15.0,,0.0
99,nkw-a001-01-000004934219944,중지 : 키워드 검토중,한성모니터,,키워드,1300.0,4.0,0,0,0,0,0,15.0,,0.0
100,nkw-a001-01-000004934219982,중지 : 키워드 검토중,화상회의,,키워드,48590.0,4.0,0,0,0,0,0,15.0,,0.0
1,nkw-a001-01-000004934222573,중지 : 키워드 검토중,1인용컴퓨터책상,,키워드,1660.0,4.0,0,0,0,0,0,15.0,,0.0
2,nkw-a001-01-000004934222628,중지 : 키워드 검토중,1주년선물,,키워드,1590.0,4.0,0,0,0,0,0,15.0,,0.0
3,nkw-a001-01-000004934222588,중지 : 키워드 검토중,HOOD,,키워드,1690.0,4.0,0,0,0,0,0,15.0,,0.0
4,nkw-a001-01-000004934222620,중지 : 키워드 검토중,SCENT,,키워드,850.0,4.0,0,0,0,0,0,15.0,,0.0
5,nkw-a001-01-000004934222571,중지 : 키워드 검토중,ㄱ자책상,,키워드,4710.0,4.0,0,0,0,0,0,15.0,,0.0
6,nkw-a001-01-000004934222567,중지 : 키워드 검토중,간이테이블,,키워드,1550.0,4.0,0,0,0,0,0,15.0,,0.0
7,nkw-a001-01-000004934222596,중지 : 키워드 검토중,건조대,,키워드,1100.0,4.0,0,0,0,0,0,15.0,,0.0
8,nkw-a001-01-000004934222622,중지 : 키워드 검토중,결혼선물,,키워드,4180.0,4.0,0,0,0,0,0,15.0,,0.0
9,nkw-a001-01-000004934222583,중지 : 키워드 검토중,고등학생책상,,키워드,2020.0,4.0,0,0,0,0,0,15.0,,0.0
10,nkw-a001-01-000004934222611,중지 : 키워드 검토중,기념일선물,,키워드,3840.0,4.0,0,0,0,0,0,15.0,,0.0
11,nkw-a001-01-000004934222609,중지 : 키워드 검토중,남성청결제,,키워드,4640.0,4.0,0,0,0,0,0,15.0,,0.0
12,nkw-a001-01-000004934222551,중지 : 키워드 검토중,노트북책상,,키워드,1130.0,4.0,0,0,0,0,0,15.0,,0.0
13,nkw-a001-01-000004934222568,중지 : 키워드 검토중,높이조절독서대,,키워드,2280.0,4.0,0,0,0,0,0,15.0,,0.0
14,nkw-a001-01-000004934222565,중지 : 키워드 검토중,높이조절모니터받침대,,키워드,990.0,4.0,0,0,0,0,0,15.0,,0.0
15,nkw-a001-01-000004934222585,중지 : 키워드 검토중,데스커책상,,키워드,900.0,4.0,0,0,0,0,0,15.0,,0.0
16,nkw-a001-01-000004934222569,중지 : 키워드 검토중,데스커컴퓨터책상,,키워드,850.0,4.0,0,0,0,0,0,15.0,,0.0
17,nkw-a001-01-000004934222561,중지 : 키워드 검토중,데스크,,키워드,1670.0,4.0,0,0,0,0,0,15.0,,0.0
18,nkw-a001-01-000004934222549,중지 : 키워드 검토중,독서실책상,,키워드,3000.0,4.0,0,0,0,0,0,15.0,,0.0
19,nkw-a001-01-000004934222572,중지 : 키워드 검토중,듀얼모니터암,,키워드,2020.0,4.0,0,0,0,0,0,15.0,,0.0
20,nkw-a001-01-000004934222600,중지 : 키워드 검토중,디퓨져,,키워드,2710.0,4.0,0,0,0,0,0,15.0,,0.0
21,nkw-a001-01-000004934222630,중지 : 키워드 검토중,매트리스,,키워드,7310.0,4.0,0,0,0,0,0,15.0,,0.0
22,nkw-a001-01-000004934222631,중지 : 키워드 검토중,매트리스렌탈,,키워드,10270.0,4.0,0,0,0,0,0,15.0,,0.0
23,nkw-a001-01-000004934222634,중지 : 키워드 검토중,매트리스청소,,키워드,7500.0,4.0,0,0,0,0,0,15.0,,0.0
24,nkw-a001-01-000004934222640,중지 : 키워드 검토중,매트리스추천,,키워드,8310.0,4.0,0,0,0,0,0,15.0,,0.0
25,nkw-a001-01-000004934222642,중지 : 키워드 검토중,매트리스토퍼,,키워드,7470.0,4.0,0,0,0,0,0,15.0,,0.0
26,nkw-a001-01-000004934222624,중지 : 키워드 검토중,명품차량용방향제,,키워드,1720.0,4.0,0,0,0,0,0,15.0,,0.0
27,nkw-a001-01-000004934222594,중지 : 키워드 검토중,모니터브라켓,,키워드,1810.0,4.0,0,0,0,0,0,15.0,,0.0
28,nkw-a001-01-000004934222597,중지 : 키워드 검토중,미니책상,,키워드,810.0,4.0,0,0,0,0,0,15.0,,0.0
29,nkw-a001-01-000004934222633,중지 : 키워드 검토중,바닥매트리스,,키워드,4760.0,4.0,0,0,0,0,0,15.0,,0.0
30,nkw-a001-01-000004934222626,중지 : 키워드 검토중,방향제자동분사기,,키워드,2060.0,4.0,0,0,0,0,0,15.0,,0.0
31,nkw-a001-01-000004934222619,중지 : 키워드 검토중,벚꽃,,키워드,400.0,4.0,0,0,0,0,0,3.0,,0.0
32,nkw-a001-01-000004934222559,중지 : 키워드 검토중,베드테이블,,키워드,790.0,4.0,0,0,0,0,0,15.0,,0.0
33,nkw-a001-01-000004934222560,중지 : 키워드 검토중,보조테이블,,키워드,1990.0,4.0,0,0,0,0,0,15.0,,0.0
34,nkw-a001-01-000004934222617,중지 : 키워드 검토중,산타마리아노벨라디퓨저,,키워드,930.0,4.0,0,0,0,0,0,15.0,,0.0
35,nkw-a001-01-000004934222592,중지 : 키워드 검토중,상판,,키워드,780.0,4.0,0,0,0,0,0,15.0,,0.0
36,nkw-a001-01-000004934222625,중지 : 키워드 검토중,생일선물,,키워드,2200.0,4.0,0,0,0,0,0,15.0,,0.0
37,nkw-a001-01-000004934222627,중지 : 키워드 검토중,생일축하,,키워드,1140.0,4.0,0,0,0,0,0,15.0,,0.0
38,nkw-a001-01-000004934222586,중지 : 키워드 검토중,서울대의자,,키워드,2470.0,4.0,0,0,0,0,0,15.0,,0.0
39,nkw-a001-01-000004934222570,중지 : 키워드 검토중,서재책상,,키워드,1680.0,4.0,0,0,0,0,0,15.0,,0.0
40,nkw-a001-01-000004934222606,중지 : 키워드 검토중,섬유유연제,,키워드,3970.0,4.0,0,0,0,0,0,15.0,,0.0
41,nkw-a001-01-000004934222607,중지 : 키워드 검토중,세탁세제,,키워드,4650.0,4.0,0,0,0,0,0,15.0,,0.0
42,nkw-a001-01-000004934222629,중지 : 키워드 검토중,소이캔들,,키워드,1670.0,4.0,0,0,0,0,0,15.0,,0.0
43,nkw-a001-01-000004934222564,중지 : 키워드 검토중,소파테이블,,키워드,1880.0,4.0,0,0,0,0,0,15.0,,0.0
44,nkw-a001-01-000004934222553,중지 : 키워드 검토중,쇼파테이블,,키워드,1500.0,4.0,0,0,0,0,0,15.0,,0.0
45,nkw-a001-01-000004934222590,중지 : 키워드 검토중,수납함,,키워드,1680.0,4.0,0,0,0,0,0,15.0,,0.0
46,nkw-a001-01-000004934222638,중지 : 키워드 검토중,슈퍼싱글매트리스,,키워드,6350.0,4.0,0,0,0,0,0,15.0,,0.0
47,nkw-a001-01-000004934222645,중지 : 키워드 검토중,슈퍼싱글사이즈,,키워드,2260.0,4.0,0,0,0,0,0,15.0,,0.0
48,nkw-a001-01-000004934222548,중지 : 키워드 검토중,스탠드책상,,키워드,2350.0,4.0,0,0,0,0,0,15.0,,0.0
49,nkw-a001-01-000004934222547,중지 : 키워드 검토중,스탠딩책상,,키워드,3600.0,4.0,0,0,0,0,0,15.0,,0.0
50,nkw-a001-01-000004934222557,중지 : 키워드 검토중,스탠딩테이블,,키워드,1700.0,4.0,0,0,0,0,0,15.0,,0.0
51,nkw-a001-01-000004934222614,중지 : 키워드 검토중,시트러스향,,키워드,1320.0,4.0,0,0,0,0,0,15.0,,0.0
52,nkw-a001-01-000004934222599,중지 : 키워드 검토중,실내디퓨저,,키워드,2900.0,4.0,0,0,0,0,0,15.0,,0.0
53,nkw-a001-01-000004934222603,중지 : 키워드 검토중,실내방향제,,키워드,2580.0,4.0,0,0,0,0,0,15.0,,0.0
54,nkw-a001-01-000004934222587,중지 : 키워드 검토중,실험실,,키워드,3050.0,4.0,0,0,0,0,0,15.0,,0.0
55,nkw-a001-01-000004934222644,중지 : 키워드 검토중,싱글,,키워드,3890.0,4.0,0,0,0,0,0,15.0,,0.0
56,nkw-a001-01-000004934222639,중지 : 키워드 검토중,싱글매트리스,,키워드,5890.0,4.0,0,0,0,0,0,15.0,,0.0
57,nkw-a001-01-000004934222584,중지 : 키워드 검토중,아이방꾸미기,,키워드,1130.0,4.0,0,0,0,0,0,15.0,,0.0
58,nkw-a001-01-000004934222595,중지 : 키워드 검토중,안전발판,,키워드,3230.0,4.0,0,0,0,0,0,15.0,,0.0
59,nkw-a001-01-000004934222593,중지 : 키워드 검토중,어고트론모니터암,,키워드,620.0,4.0,0,0,0,0,0,15.0,,0.0
60,nkw-a001-01-000004934222581,중지 : 키워드 검토중,어린이책상,,키워드,1910.0,4.0,0,0,0,0,0,15.0,,0.0
61,nkw-a001-01-000004934222643,중지 : 키워드 검토중,에어매트리스,,키워드,1550.0,4.0,0,0,0,0,0,15.0,,0.0
62,nkw-a001-01-000004934222562,중지 : 키워드 검토중,이동식테이블,,키워드,1800.0,4.0,0,0,0,0,0,15.0,,0.0
63,nkw-a001-01-000004934222621,중지 : 키워드 검토중,이솝디퓨저,,키워드,860.0,4.0,0,0,0,0,0,15.0,,0.0
64,nkw-a001-01-000004934222582,중지 : 키워드 검토중,이케아테이블,,키워드,530.0,4.0,0,0,0,0,0,15.0,,0.0
65,nkw-a001-01-000004934222550,중지 : 키워드 검토중,입식테이블,,키워드,720.0,4.0,0,0,0,0,0,15.0,,0.0
66,nkw-a001-01-000004934222613,중지 : 키워드 검토중,자동차방향제,,키워드,2450.0,4.0,0,0,0,0,0,15.0,,0.0
67,nkw-a001-01-000004934222580,중지 : 키워드 검토중,작업대,,키워드,8310.0,4.0,0,0,0,0,0,15.0,,0.0
68,nkw-a001-01-000004934222558,중지 : 키워드 검토중,작업테이블,,키워드,5200.0,4.0,0,0,0,0,0,15.0,,0.0
69,nkw-a001-01-000004934222591,중지 : 키워드 검토중,좌식책상,,키워드,810.0,4.0,0,0,0,0,0,15.0,,0.0
70,nkw-a001-01-000004934222612,중지 : 키워드 검토중,집들이선물추천,,키워드,2680.0,4.0,0,0,0,0,0,15.0,,0.0
71,nkw-a001-01-000004934222604,중지 : 키워드 검토중,차량방향제,,키워드,2600.0,4.0,0,0,0,0,0,15.0,,0.0
72,nkw-a001-01-000004934222601,중지 : 키워드 검토중,차량용디퓨저,,키워드,1920.0,4.0,0,0,0,0,0,15.0,,0.0
73,nkw-a001-01-000004934222602,중지 : 키워드 검토중,차량용방향제,,키워드,3920.0,4.0,0,0,0,0,0,15.0,,0.0
74,nkw-a001-01-000004934222574,중지 : 키워드 검토중,책받침대,,키워드,1270.0,4.0,0,0,0,0,0,15.0,,0.0
75,nkw-a001-01-000004934222556,중지 : 키워드 검토중,책상높이,,키워드,370.0,4.0,0,0,0,0,0,15.0,,0.0
76,nkw-a001-01-000004934222555,중지 : 키워드 검토중,책상높이조절,,키워드,1680.0,4.0,0,0,0,0,0,15.0,,0.0
77,nkw-a001-01-000004934222589,중지 : 키워드 검토중,책상선반,,키워드,640.0,4.0,0,0,0,0,0,15.0,,0.0
78,nkw-a001-01-000004934222575,중지 : 키워드 검토중,책상세트,,키워드,6620.0,4.0,0,0,0,0,0,15.0,,0.0
79,nkw-a001-01-000004934222577,중지 : 키워드 검토중,책상조명,,키워드,1610.0,4.0,0,0,0,0,0,15.0,,0.0
80,nkw-a001-01-000004934222576,중지 : 키워드 검토중,철제책상,,키워드,2100.0,4.0,0,0,0,0,0,15.0,,0.0
81,nkw-a001-01-000004934222578,중지 : 키워드 검토중,초등학생책상,,키워드,2980.0,4.0,0,0,0,0,0,15.0,,0.0
82,nkw-a001-01-000004934222632,중지 : 키워드 검토중,침대렌탈,,키워드,9960.0,4.0,0,0,0,0,0,15.0,,0.0
83,nkw-a001-01-000004934222641,중지 : 키워드 검토중,침대브랜드,,키워드,3360.0,4.0,0,0,0,0,0,15.0,,0.0
84,nkw-a001-01-000004934222566,중지 : 키워드 검토중,침대사이드테이블,,키워드,820.0,4.0,0,0,0,0,0,15.0,,0.0
85,nkw-a001-01-000004934222563,중지 : 키워드 검토중,침대테이블,,키워드,910.0,4.0,0,0,0,0,0,15.0,,0.0
86,nkw-a001-01-000004934222605,중지 : 키워드 검토중,캔들,,키워드,1930.0,4.0,0,0,0,0,0,15.0,,0.0
87,nkw-a001-01-000004934222598,중지 : 키워드 검토중,캠핑용테이블,,키워드,720.0,4.0,0,0,0,0,0,15.0,,0.0
88,nkw-a001-01-000004934222554,중지 : 키워드 검토중,코너책상,,키워드,1800.0,4.0,0,0,0,0,0,15.0,,0.0
89,nkw-a001-01-000004934222637,중지 : 키워드 검토중,퀸매트리스,,키워드,5040.0,4.0,0,0,0,0,0,15.0,,0.0
90,nkw-a001-01-000004934222646,중지 : 키워드 검토중,퀸사이즈,,키워드,980.0,4.0,0,0,0,0,0,15.0,,0.0
91,nkw-a001-01-000004934222610,중지 : 키워드 검토중,탄생화,,키워드,310.0,4.0,0,0,0,0,0,3.0,,0.0
92,nkw-a001-01-000004934222635,중지 : 키워드 검토중,토퍼매트리스,,키워드,6130.0,4.0,0,0,0,0,0,15.0,,0.0
93,nkw-a001-01-000004934222636,중지 : 키워드 검토중,토퍼추천,,키워드,5560.0,4.0,0,0,0,0,0,15.0,,0.0
94,nkw-a001-01-000004934222623,중지 : 키워드 검토중,퇴사선물,,키워드,1830.0,4.0,0,0,0,0,0,15.0,,0.0
95,nkw-a001-01-000004934222618,중지 : 키워드 검토중,퍼퓸,,키워드,1480.0,4.0,0,0,0,0,0,15.0,,0.0
96,nkw-a001-01-000004934222616,중지 : 키워드 검토중,피톤치드방향제,,키워드,3220.0,4.0,0,0,0,0,0,15.0,,0.0
97,nkw-a001-01-000004934222579,중지 : 키워드 검토중,학생책상,,키워드,2630.0,4.0,0,0,0,0,0,15.0,,0.0
98,nkw-a001-01-000004934222552,중지 : 키워드 검토중,학원책상,,키워드,5160.0,4.0,0,0,0,0,0,15.0,,0.0
99,nkw-a001-01-000004934222608,중지 : 키워드 검토중,향초,,키워드,1010.0,4.0,0,0,0,0,0,15.0,,0.0
100,nkw-a001-01-000004934222615,중지 : 키워드 검토중,화장실방향제,,키워드,2980.0,4.0,0,0,0,0,0,15.0,,0.0
1,nkw-a001-01-000004934231645,중지 : 키워드 검토중,30대여자생일선물추천,,키워드,2870.0,4.0,0,0,0,0,0,15.0,,0.0
2,nkw-a001-01-000004934231642,중지 : 키워드 검토중,CGV영화관람권,,키워드,4290.0,4.0,0,0,0,0,0,15.0,,0.0
3,nkw-a001-01-000004934231585,중지 : 키워드 검토중,CJ기프트카드,,키워드,530.0,4.0,0,0,0,0,0,15.0,,0.0
4,nkw-a001-01-000004934231583,중지 : 키워드 검토중,CJ상품권,,키워드,770.0,4.0,0,0,0,0,0,15.0,,0.0
5,nkw-a001-01-000004934231646,중지 : 키워드 검토중,CPB,,키워드,390.0,4.0,0,0,0,0,0,15.0,,0.0
7,nkw-a001-01-000004934231674,중지 : 키워드 검토중,가로주택정비사업,,키워드,960.0,4.0,0,0,0,0,0,15.0,,0.0
8,nkw-a001-01-000004934231596,중지 : 키워드 검토중,개업화환문구,,키워드,3300.0,4.0,0,0,0,0,0,15.0,,0.0
9,nkw-a001-01-000004934231595,중지 : 키워드 검토중,결혼기념일,,키워드,1590.0,4.0,0,0,0,0,0,15.0,,0.0
10,nkw-a001-01-000004934231660,중지 : 키워드 검토중,고사성어,,키워드,740.0,4.0,0,0,0,0,0,15.0,,0.0
11,nkw-a001-01-000004934231675,중지 : 키워드 검토중,그래프그리기,,키워드,280.0,4.0,0,0,0,0,0,15.0,,0.0
12,nkw-a001-01-000004934231639,중지 : 키워드 검토중,금강제화상품권,,키워드,750.0,4.0,0,0,0,0,0,15.0,,0.0
13,nkw-a001-01-000004934231661,중지 : 키워드 검토중,김종국,,키워드,220.0,4.0,0,0,0,0,0,3.0,,0.0
14,nkw-a001-01-000004934231589,중지 : 키워드 검토중,꽃배달,,키워드,21130.0,4.0,0,0,0,0,0,15.0,,0.0
15,nkw-a001-01-000004934231648,중지 : 키워드 검토중,나의문화유산답사기,,키워드,500.0,4.0,0,0,0,0,0,15.0,,0.0
16,nkw-a001-01-000004934231620,중지 : 키워드 검토중,나트랑유심,,키워드,500.0,4.0,0,0,0,0,0,15.0,,0.0
17,nkw-a001-01-000004934231632,중지 : 키워드 검토중,네이버페이쿠폰,,키워드,8320.0,4.0,0,0,0,0,0,15.0,,0.0
18,nkw-a001-01-000004934231622,중지 : 키워드 검토중,다낭유심,,키워드,920.0,4.0,0,0,0,0,0,15.0,,0.0
19,nkw-a001-01-000004934231666,중지 : 키워드 검토중,다큐멘터리,,키워드,550.0,4.0,0,0,0,0,0,15.0,,0.0
20,nkw-a001-01-000004934231664,중지 : 키워드 검토중,도교,,키워드,430.0,4.0,0,0,0,0,0,3.0,,0.0
21,nkw-a001-01-000004934231602,중지 : 키워드 검토중,도쿄유심,,키워드,1450.0,4.0,0,0,0,0,0,15.0,,0.0
22,nkw-a001-01-000004934231676,중지 : 키워드 검토중,러일전쟁,,키워드,250.0,4.0,0,0,0,0,0,3.0,,0.0
23,nkw-a001-01-000004934231638,중지 : 키워드 검토중,롯데JTB,,키워드,250.0,4.0,0,0,0,0,0,3.0,,0.0
24,nkw-a001-01-000004934231631,중지 : 키워드 검토중,롯데모바일상품권,,키워드,3770.0,4.0,0,0,0,0,0,15.0,,0.0
25,nkw-a001-01-000004934231627,중지 : 키워드 검토중,롯데백화점상품권,,키워드,1550.0,4.0,0,0,0,0,0,15.0,,0.0
26,nkw-a001-01-000004934231626,중지 : 키워드 검토중,롯데상품권,,키워드,3120.0,4.0,0,0,0,0,0,15.0,,0.0
27,nkw-a001-01-000004934231629,중지 : 키워드 검토중,롯데상품권사용처,,키워드,280.0,4.0,0,0,0,0,0,15.0,,0.0
28,nkw-a001-01-000004934231624,중지 : 키워드 검토중,말톡,,키워드,410.0,4.0,0,0,0,0,0,15.0,,0.0
29,nkw-a001-01-000004934231625,중지 : 키워드 검토중,말톡유심,,키워드,410.0,4.0,0,0,0,0,0,15.0,,0.0
30,nkw-a001-01-000004934231662,중지 : 키워드 검토중,메가공무원,,키워드,240.0,4.0,0,0,0,0,0,15.0,,0.0
31,nkw-a001-01-000004934231667,중지 : 키워드 검토중,메타데이터,,키워드,480.0,4.0,0,0,0,0,0,3.0,,0.0
32,nkw-a001-01-000004934231668,중지 : 키워드 검토중,몸,,키워드,300.0,4.0,0,0,0,0,0,3.0,,0.0
33,nkw-a001-01-000004934231677,중지 : 키워드 검토중,박완서,,키워드,200.0,4.0,0,0,0,0,0,3.0,,0.0
34,nkw-a001-01-000004934231615,중지 : 키워드 검토중,방콕유심,,키워드,1580.0,4.0,0,0,0,0,0,15.0,,0.0
35,nkw-a001-01-000004934231594,중지 : 키워드 검토중,밸런타인데이,,키워드,540.0,4.0,0,0,0,0,0,15.0,,0.0
36,nkw-a001-01-000004934231618,중지 : 키워드 검토중,베트남유심,,키워드,2290.0,4.0,0,0,0,0,0,15.0,,0.0
37,nkw-a001-01-000004934231619,중지 : 키워드 검토중,베트남유심칩,,키워드,1950.0,4.0,0,0,0,0,0,15.0,,0.0
38,nkw-a001-01-000004934231654,중지 : 키워드 검토중,변신,,키워드,260.0,4.0,0,0,0,0,0,3.0,,0.0
