,키워드 ID,상태,키워드,키워드 속성,입찰가 유형,입찰가,품질지수,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",노출가능 광고개수(PC),키워드 검색수,검색 상단 노출율(%)
20,nkw-a001-01-000004934231664,중지 : 키워드 검토중,도교,,키워드,470.0,4.0,0,0,0,0,0,3.0,,0.0
21,nkw-a001-01-000004934231602,중지 : 키워드 검토중,도쿄유심,,키워드,2000.0,4.0,0,0,0,0,0,15.0,,0.0
22,nkw-a001-01-000004934231676,중지 : 키워드 검토중,러일전쟁,,키워드,370.0,4.0,0,0,0,0,0,3.0,,0.0
23,nkw-a001-01-000004934231638,중지 : 키워드 검토중,롯데JTB,,키워드,640.0,4.0,0,0,0,0,0,3.0,,0.0
24,nkw-a001-01-000004934231631,중지 : 키워드 검토중,롯데모바일상품권,,키워드,4850.0,4.0,0,0,0,0,0,15.0,,0.0
25,nkw-a001-01-000004934231627,중지 : 키워드 검토중,롯데백화점상품권,,키워드,2170.0,4.0,0,0,0,0,0,15.0,,0.0
26,nkw-a001-01-000004934231626,중지 : 키워드 검토중,롯데상품권,,키워드,5350.0,4.0,0,0,0,0,0,15.0,,0.0
27,nkw-a001-01-000004934231629,중지 : 키워드 검토중,롯데상품권사용처,,키워드,320.0,4.0,0,0,0,0,0,15.0,,0.0
28,nkw-a001-01-000004934231624,중지 : 키워드 검토중,말톡,,키워드,1030.0,4.0,0,0,0,0,0,15.0,,0.0
29,nkw-a001-01-000004934231625,중지 : 키워드 검토중,말톡유심,,키워드,580.0,4.0,0,0,0,0,0,15.0,,0.0
30,nkw-a001-01-000004934231662,중지 : 키워드 검토중,메가공무원,,키워드,300.0,4.0,0,0,0,0,0,15.0,,0.0
31,nkw-a001-01-000004934231667,중지 : 키워드 검토중,메타데이터,,키워드,720.0,4.0,0,0,0,0,0,3.0,,0.0
32,nkw-a001-01-000004934231668,중지 : 키워드 검토중,몸,,키워드,500.0,4.0,0,0,0,0,0,3.0,,0.0
33,nkw-a001-01-000004934231677,중지 : 키워드 검토중,박완서,,키워드,240.0,4.0,0,0,0,0,0,3.0,,0.0
34,nkw-a001-01-000004934231615,중지 : 키워드 검토중,방콕유심,,키워드,1940.0,4.0,0,0,0,0,0,15.0,,0.0
35,nkw-a001-01-000004934231594,중지 : 키워드 검토중,밸런타인데이,,키워드,710.0,4.0,0,0,0,0,0,15.0,,0.0
36,nkw-a001-01-000004934231618,중지 : 키워드 검토중,베트남유심,,키워드,2540.0,4.0,0,0,0,0,0,15.0,,0.0
37,nkw-a001-01-000004934231619,중지 : 키워드 검토중,베트남유심칩,,키워드,2260.0,4.0,0,0,0,0,0,15.0,,0.0
38,nkw-a001-01-000004934231654,중지 : 키워드 검토중,변신,,키워드,990.0,4.0,0,0,0,0,0,3.0,,0.0
39,nkw-a001-01-000004934231656,중지 : 키워드 검토중,비탄,,키워드,160.0,4.0,0,0,0,0,0,3.0,,0.0
40,nkw-a001-01-000004934231593,중지 : 키워드 검토중,빼빼로데이선물세트,,키워드,780.0,4.0,0,0,0,0,0,15.0,,0.0
41,nkw-a001-01-000004934231590,중지 : 키워드 검토중,빼빼로데이이벤트,,키워드,880.0,4.0,0,0,0,0,0,15.0,,0.0
42,nkw-a001-01-000004934231592,중지 : 키워드 검토중,빼빼로선물,,키워드,1140.0,4.0,0,0,0,0,0,15.0,,0.0
43,nkw-a001-01-000004934231652,중지 : 키워드 검토중,사람은무엇으로사는가,,키워드,990.0,4.0,0,0,0,0,0,15.0,,0.0
44,nkw-a001-01-000004934231678,중지 : 키워드 검토중,상대성이론,,키워드,390.0,4.0,0,0,0,0,0,3.0,,0.0
45,nkw-a001-01-000004934231679,중지 : 키워드 검토중,상법,,키워드,9840.0,4.0,0,0,0,0,0,15.0,,0.0
46,nkw-a001-01-000004934231643,중지 : 키워드 검토중,상품권교환,,키워드,3000.0,4.0,0,0,0,0,0,15.0,,0.0
47,nkw-a001-01-000004934231633,중지 : 키워드 검토중,상품권판매,,키워드,6620.0,4.0,0,0,0,0,0,15.0,,0.0
48,nkw-a001-01-000004934231640,중지 : 키워드 검토중,상품권현금교환,,키워드,3350.0,4.0,0,0,0,0,0,15.0,,0.0
49,nkw-a001-01-000004934231623,중지 : 키워드 검토중,세부유심,,키워드,1560.0,4.0,0,0,0,0,0,15.0,,0.0
50,nkw-a001-01-000004934231591,중지 : 키워드 검토중,수능선물추천,,키워드,1700.0,4.0,0,0,0,0,0,15.0,,0.0
51,nkw-a001-01-000004934231613,중지 : 키워드 검토중,스페인유심,,키워드,2020.0,4.0,0,0,0,0,0,15.0,,0.0
52,nkw-a001-01-000004934231649,중지 : 키워드 검토중,시나공,,키워드,490.0,4.0,0,0,0,0,0,15.0,,0.0
53,nkw-a001-01-000004934231628,중지 : 키워드 검토중,신세계모바일상품권교환,,키워드,3370.0,4.0,0,0,0,0,0,15.0,,0.0
54,nkw-a001-01-000004934231617,중지 : 키워드 검토중,싱가포르유심,,키워드,1680.0,4.0,0,0,0,0,0,15.0,,0.0
55,nkw-a001-01-000004934231614,중지 : 키워드 검토중,쓰리심,,키워드,2490.0,4.0,0,0,0,0,0,15.0,,0.0
56,nkw-a001-01-000004934231670,중지 : 키워드 검토중,아름다운샘,,키워드,310.0,4.0,0,0,0,0,0,15.0,,0.0
57,nkw-a001-01-000004934231671,중지 : 키워드 검토중,아우구스티누스,,키워드,340.0,4.0,0,0,0,0,0,3.0,,0.0
58,nkw-a001-01-000004934231680,중지 : 키워드 검토중,안나카레니나,,키워드,980.0,4.0,0,0,0,0,0,15.0,,0.0
59,nkw-a001-01-000004934231659,중지 : 키워드 검토중,알,,키워드,760.0,4.0,0,0,0,0,0,15.0,,0.0
60,nkw-a001-01-000004934231641,중지 : 키워드 검토중,에스콰이어,,키워드,820.0,4.0,0,0,0,0,0,15.0,,0.0
61,nkw-a001-01-000004934231655,중지 : 키워드 검토중,역사란무엇인가,,키워드,790.0,4.0,0,0,0,0,0,15.0,,0.0
62,nkw-a001-01-000004934231605,중지 : 키워드 검토중,오사카유심,,키워드,1980.0,4.0,0,0,0,0,0,15.0,,0.0
63,nkw-a001-01-000004934231584,중지 : 키워드 검토중,온누리상품권구매,,키워드,1100.0,4.0,0,0,0,0,0,15.0,,0.0
64,nkw-a001-01-000004934231586,중지 : 키워드 검토중,올리브영기프트카드,,키워드,3960.0,4.0,0,0,0,0,0,15.0,,0.0
65,nkw-a001-01-000004934231644,중지 : 키워드 검토중,외식상품권,,키워드,2390.0,4.0,0,0,0,0,0,15.0,,0.0
66,nkw-a001-01-000004934231663,중지 : 키워드 검토중,유교,,키워드,310.0,4.0,0,0,0,0,0,3.0,,0.0
67,nkw-a001-01-000004934231603,중지 : 키워드 검토중,유럽유심,,키워드,5170.0,4.0,0,0,0,0,0,15.0,,0.0
68,nkw-a001-01-000004934231607,중지 : 키워드 검토중,일본로밍,,키워드,1980.0,4.0,0,0,0,0,0,15.0,,0.0
69,nkw-a001-01-000004934231601,중지 : 키워드 검토중,일본여행유심,,키워드,2000.0,4.0,0,0,0,0,0,15.0,,0.0
70,nkw-a001-01-000004934231610,중지 : 키워드 검토중,일본와이파이,,키워드,2330.0,4.0,0,0,0,0,0,15.0,,0.0
71,nkw-a001-01-000004934231609,중지 : 키워드 검토중,일본와이파이포켓,,키워드,1970.0,4.0,0,0,0,0,0,15.0,,0.0
72,nkw-a001-01-000004934231597,중지 : 키워드 검토중,일본유심,,키워드,1890.0,4.0,0,0,0,0,0,15.0,,0.0
73,nkw-a001-01-000004934231599,중지 : 키워드 검토중,일본유심추천,,키워드,1260.0,4.0,0,0,0,0,0,15.0,,0.0
74,nkw-a001-01-000004934231598,중지 : 키워드 검토중,일본유심칩,,키워드,3370.0,4.0,0,0,0,0,0,15.0,,0.0
75,nkw-a001-01-000004934231600,중지 : 키워드 검토중,일본유심칩구매,,키워드,1320.0,4.0,0,0,0,0,0,15.0,,0.0
76,nkw-a001-01-000004934231606,중지 : 키워드 검토중,일본전화번호,,키워드,350.0,4.0,0,0,0,0,0,3.0,,0.0
77,nkw-a001-01-000004934231612,중지 : 키워드 검토중,일본포켓와이파이,,키워드,4100.0,4.0,0,0,0,0,0,15.0,,0.0
78,nkw-a001-01-000004934231658,중지 : 키워드 검토중,장미의이름,,키워드,740.0,4.0,0,0,0,0,0,15.0,,0.0
79,nkw-a001-01-000004934231672,중지 : 키워드 검토중,전한길,,키워드,370.0,4.0,0,0,0,0,0,15.0,,0.0
80,nkw-a001-01-000004934231650,중지 : 키워드 검토중,전한길한국사,,키워드,680.0,4.0,0,0,0,0,0,15.0,,0.0
81,nkw-a001-01-000004934231637,중지 : 키워드 검토중,제일모직,,키워드,550.0,4.0,0,0,0,0,0,15.0,,0.0
82,nkw-a001-01-000004934231647,중지 : 키워드 검토중,주식비법서,,키워드,130.0,4.0,0,0,0,0,0,15.0,,0.0
83,nkw-a001-01-000004934231669,중지 : 키워드 검토중,중력,,키워드,400.0,4.0,0,0,0,0,0,3.0,,0.0
84,nkw-a001-01-000004934231630,중지 : 키워드 검토중,지류상품권,,키워드,670.0,4.0,0,0,0,0,0,15.0,,0.0
85,nkw-a001-01-000004934231651,중지 : 키워드 검토중,참을수없는존재의가벼움,,키워드,640.0,4.0,0,0,0,0,0,15.0,,0.0
86,nkw-a001-01-000004934231665,중지 : 키워드 검토중,천도교,,키워드,150.0,4.0,0,0,0,0,0,3.0,,0.0
87,nkw-a001-01-000004934231657,중지 : 키워드 검토중,카네기인간관계론,,키워드,990.0,4.0,0,0,0,0,0,15.0,,0.0
88,nkw-a001-01-000004934231636,중지 : 키워드 검토중,카카오선물,,키워드,4210.0,4.0,0,0,0,0,0,15.0,,0.0
89,nkw-a001-01-000004934231587,중지 : 키워드 검토중,켤쳐랜드,,키워드,690.0,4.0,0,0,0,0,0,3.0,,0.0
90,nkw-a001-01-000004934231634,중지 : 키워드 검토중,쿠폰,,키워드,7510.0,4.0,0,0,0,0,0,15.0,,0.0
91,nkw-a001-01-000004934231604,중지 : 키워드 검토중,태국유심,,키워드,4070.0,4.0,0,0,0,0,0,15.0,,0.0
92,nkw-a001-01-000004934231611,중지 : 키워드 검토중,포켓와이파이일본,,키워드,1630.0,4.0,0,0,0,0,0,15.0,,0.0
93,nkw-a001-01-000004934231653,중지 : 키워드 검토중,푸른사자와니니,,키워드,1070.0,4.0,0,0,0,0,0,15.0,,0.0
94,nkw-a001-01-000004934231681,중지 : 키워드 검토중,피프티피플,,키워드,440.0,4.0,0,0,0,0,0,15.0,,0.0
95,nkw-a001-01-000004934231621,중지 : 키워드 검토중,필리핀유심,,키워드,3510.0,4.0,0,0,0,0,0,15.0,,0.0
96,nkw-a001-01-000004934231616,중지 : 키워드 검토중,해외유심,,키워드,3270.0,4.0,0,0,0,0,0,15.0,,0.0
97,nkw-a001-01-000004934231635,중지 : 키워드 검토중,해피콘,,키워드,11580.0,4.0,0,0,0,0,0,15.0,,0.0
98,nkw-a001-01-000004934231588,중지 : 키워드 검토중,현대백화점상품권,,키워드,2350.0,4.0,0,0,0,0,0,15.0,,0.0
99,nkw-a001-01-000004934231673,중지 : 키워드 검토중,후성유전학,,키워드,300.0,4.0,0,0,0,0,0,3.0,,0.0
1,nkw-a001-01-000004934192970,중지 : 키워드 검토중,USB스피커,,키워드,2270.0,4.0,0,0,0,0,0,15.0,,0.0
2,nkw-a001-01-000004934192964,중지 : 키워드 검토중,가죽장갑,,키워드,1410.0,4.0,0,0,0,0,0,15.0,,0.0
3,nkw-a001-01-000004934193074,중지 : 키워드 검토중,거실슬리퍼,,키워드,980.0,4.0,0,0,0,0,0,15.0,,0.0
4,nkw-a001-01-000004934193048,중지 : 키워드 검토중,거실실내화,,키워드,1190.0,4.0,0,0,0,0,0,15.0,,0.0
5,nkw-a001-01-000004934193060,중지 : 키워드 검토중,거실화,,키워드,1950.0,4.0,0,0,0,0,0,15.0,,0.0
6,nkw-a001-01-000004934192967,중지 : 키워드 검토중,거울,,키워드,5930.0,4.0,0,0,0,0,0,15.0,,0.0
7,nkw-a001-01-000004934193062,중지 : 키워드 검토중,겨울슬리퍼,,키워드,2930.0,4.0,0,0,0,0,0,15.0,,0.0
8,nkw-a001-01-000004934193080,중지 : 키워드 검토중,겨울실내화,,키워드,830.0,4.0,0,0,0,0,0,15.0,,0.0
9,nkw-a001-01-000004934192972,중지 : 키워드 검토중,겨울양말,,키워드,1370.0,4.0,0,0,0,0,0,15.0,,0.0
10,nkw-a001-01-000004934192979,중지 : 키워드 검토중,골지양말,,키워드,1280.0,4.0,0,0,0,0,0,15.0,,0.0
11,nkw-a001-01-000004934193072,중지 : 키워드 검토중,귀마개,,키워드,1670.0,4.0,0,0,0,0,0,15.0,,0.0
12,nkw-a001-01-000004934192977,중지 : 키워드 검토중,기모양말,,키워드,830.0,4.0,0,0,0,0,0,15.0,,0.0
13,nkw-a001-01-000004934192984,중지 : 키워드 검토중,긴양말,,키워드,1110.0,4.0,0,0,0,0,0,15.0,,0.0
14,nkw-a001-01-000004934192944,중지 : 키워드 검토중,남성긴팔티셔츠,,키워드,1640.0,4.0,0,0,0,0,0,15.0,,0.0
15,nkw-a001-01-000004934192954,중지 : 키워드 검토중,남성니트,,키워드,1370.0,4.0,0,0,0,0,0,15.0,,0.0
16,nkw-a001-01-000004934192956,중지 : 키워드 검토중,남성정장,,키워드,4130.0,4.0,0,0,0,0,0,15.0,,0.0
17,nkw-a001-01-000004934193023,중지 : 키워드 검토중,남성크로스백,,키워드,1180.0,4.0,0,0,0,0,0,15.0,,0.0
18,nkw-a001-01-000004934193026,중지 : 키워드 검토중,남자가방,,키워드,3280.0,4.0,0,0,0,0,0,15.0,,0.0
19,nkw-a001-01-000004934192939,중지 : 키워드 검토중,남자긴팔티,,키워드,1670.0,4.0,0,0,0,0,0,15.0,,0.0
20,nkw-a001-01-000004934192941,중지 : 키워드 검토중,남자긴팔티셔츠,,키워드,1930.0,4.0,0,0,0,0,0,15.0,,0.0
21,nkw-a001-01-000004934192959,중지 : 키워드 검토중,남자발마칸코트,,키워드,660.0,4.0,0,0,0,0,0,15.0,,0.0
22,nkw-a001-01-000004934192950,중지 : 키워드 검토중,남자셔츠,,키워드,2410.0,4.0,0,0,0,0,0,15.0,,0.0
23,nkw-a001-01-000004934193028,중지 : 키워드 검토중,남자슬링백,,키워드,830.0,4.0,0,0,0,0,0,15.0,,0.0
24,nkw-a001-01-000004934192947,중지 : 키워드 검토중,남자청자켓,,키워드,980.0,4.0,0,0,0,0,0,15.0,,0.0
25,nkw-a001-01-000004934192955,중지 : 키워드 검토중,남자터틀넥,,키워드,960.0,4.0,0,0,0,0,0,15.0,,0.0
26,nkw-a001-01-000004934192963,중지 : 키워드 검토중,넥워머,,키워드,3720.0,4.0,0,0,0,0,0,15.0,,0.0
27,nkw-a001-01-000004934192976,중지 : 키워드 검토중,니트양말,,키워드,730.0,4.0,0,0,0,0,0,15.0,,0.0
28,nkw-a001-01-000004934192943,중지 : 키워드 검토중,니트팬츠,,키워드,940.0,4.0,0,0,0,0,0,15.0,,0.0
29,nkw-a001-01-000004934193030,중지 : 키워드 검토중,더플백,,키워드,4380.0,4.0,0,0,0,0,0,15.0,,0.0
30,nkw-a001-01-000004934192989,중지 : 키워드 검토중,덧신,,키워드,1970.0,4.0,0,0,0,0,0,15.0,,0.0
31,nkw-a001-01-000004934193040,중지 : 키워드 검토중,등산모자,,키워드,1190.0,4.0,0,0,0,0,0,15.0,,0.0
32,nkw-a001-01-000004934193070,중지 : 키워드 검토중,뜨개질,,키워드,1380.0,4.0,0,0,0,0,0,15.0,,0.0
33,nkw-a001-01-000004934193008,중지 : 키워드 검토중,매트,,키워드,15980.0,4.0,0,0,0,0,0,15.0,,0.0
34,nkw-a001-01-000004934193068,중지 : 키워드 검토중,명품스니커즈,,키워드,11070.0,4.0,0,0,0,0,0,15.0,,0.0
35,nkw-a001-01-000004934193056,중지 : 키워드 검토중,명품신발,,키워드,11770.0,4.0,0,0,0,0,0,15.0,,0.0
36,nkw-a001-01-000004934193078,중지 : 키워드 검토중,명품운동화,,키워드,10780.0,4.0,0,0,0,0,0,15.0,,0.0
37,nkw-a001-01-000004934192962,중지 : 키워드 검토중,목도리,,키워드,1180.0,4.0,0,0,0,0,0,15.0,,0.0
38,nkw-a001-01-000004934192961,중지 : 키워드 검토중,무드등,,키워드,4230.0,4.0,0,0,0,0,0,15.0,,0.0
39,nkw-a001-01-000004934193082,중지 : 키워드 검토중,무릎담요,,키워드,21290.0,4.0,0,0,0,0,0,15.0,,0.0
40,nkw-a001-01-000004934192971,중지 : 키워드 검토중,무지양말,,키워드,1750.0,4.0,0,0,0,0,0,15.0,,0.0
41,nkw-a001-01-000004934192937,중지 : 키워드 검토중,무지티,,키워드,1200.0,4.0,0,0,0,0,0,15.0,,0.0
42,nkw-a001-01-000004934192974,중지 : 키워드 검토중,발냄새없애는법,,키워드,2490.0,4.0,0,0,0,0,0,15.0,,0.0
43,nkw-a001-01-000004934192985,중지 : 키워드 검토중,발목양말,,키워드,2460.0,4.0,0,0,0,0,0,15.0,,0.0
44,nkw-a001-01-000004934193010,중지 : 키워드 검토중,발톱무좀,,키워드,11890.0,4.0,0,0,0,0,0,15.0,,0.0
45,nkw-a001-01-000004934193006,중지 : 키워드 검토중,발포매트,,키워드,980.0,4.0,0,0,0,0,0,15.0,,0.0
46,nkw-a001-01-000004934193076,중지 : 키워드 검토중,방석,,키워드,3070.0,4.0,0,0,0,0,0,15.0,,0.0
47,nkw-a001-01-000004934193084,중지 : 키워드 검토중,방한모자,,키워드,990.0,4.0,0,0,0,0,0,15.0,,0.0
48,nkw-a001-01-000004934192935,중지 : 키워드 검토중,방한바지,,키워드,1290.0,4.0,0,0,0,0,0,15.0,,0.0
49,nkw-a001-01-000004934193011,중지 : 키워드 검토중,배낭,,키워드,1320.0,4.0,0,0,0,0,0,15.0,,0.0
50,nkw-a001-01-000004934193004,중지 : 키워드 검토중,백,,키워드,2510.0,4.0,0,0,0,0,0,15.0,,0.0
51,nkw-a001-01-000004934193017,중지 : 키워드 검토중,백팩브랜드,,키워드,2260.0,4.0,0,0,0,0,0,15.0,,0.0
52,nkw-a001-01-000004934193086,중지 : 키워드 검토중,벙어리장갑,,키워드,750.0,4.0,0,0,0,0,0,15.0,,0.0
53,nkw-a001-01-000004934192957,중지 : 키워드 검토중,부츠컷청바지,,키워드,1240.0,4.0,0,0,0,0,0,15.0,,0.0
54,nkw-a001-01-000004934192960,중지 : 키워드 검토중,블루투스스피커,,키워드,11000.0,4.0,0,0,0,0,0,15.0,,0.0
55,nkw-a001-01-000004934192986,중지 : 키워드 검토중,비비드컬러,,키워드,550.0,4.0,0,0,0,0,0,15.0,,0.0
56,nkw-a001-01-000004934193054,중지 : 키워드 검토중,사무실슬리퍼,,키워드,2360.0,4.0,0,0,0,0,0,15.0,,0.0
57,nkw-a001-01-000004934193066,중지 : 키워드 검토중,사무실실내화,,키워드,1590.0,4.0,0,0,0,0,0,15.0,,0.0
58,nkw-a001-01-000004934192975,중지 : 키워드 검토중,삭스,,키워드,780.0,4.0,0,0,0,0,0,15.0,,0.0
59,nkw-a001-01-000004934192946,중지 : 키워드 검토중,세계환경의날,,키워드,480.0,4.0,0,0,0,0,0,15.0,,0.0
60,nkw-a001-01-000004934193088,중지 : 키워드 검토중,손난로,,키워드,10390.0,4.0,0,0,0,0,0,15.0,,0.0
61,nkw-a001-01-000004934193001,중지 : 키워드 검토중,숄더백,,키워드,14820.0,4.0,0,0,0,0,0,15.0,,0.0
62,nkw-a001-01-000004934192987,중지 : 키워드 검토중,스타킹양말,,키워드,750.0,4.0,0,0,0,0,0,15.0,,0.0
63,nkw-a001-01-000004934193013,중지 : 키워드 검토중,스포츠가방,,키워드,4220.0,4.0,0,0,0,0,0,15.0,,0.0
64,nkw-a001-01-000004934193034,중지 : 키워드 검토중,식료품,,키워드,1370.0,4.0,0,0,0,0,0,15.0,,0.0
65,nkw-a001-01-000004934193050,중지 : 키워드 검토중,실내슬리퍼,,키워드,2060.0,4.0,0,0,0,0,0,15.0,,0.0
66,nkw-a001-01-000004934193046,중지 : 키워드 검토중,실내화,,키워드,2150.0,4.0,0,0,0,0,0,15.0,,0.0
67,nkw-a001-01-000004934192966,중지 : 키워드 검토중,야구모자,,키워드,1310.0,4.0,0,0,0,0,0,15.0,,0.0
68,nkw-a001-01-000004934192968,중지 : 키워드 검토중,양말브랜드,,키워드,1480.0,4.0,0,0,0,0,0,15.0,,0.0
69,nkw-a001-01-000004934192948,중지 : 키워드 검토중,업사이클링제품,,키워드,1450.0,4.0,0,0,0,0,0,15.0,,0.0
70,nkw-a001-01-000004934192952,중지 : 키워드 검토중,여성니트,,키워드,10640.0,4.0,0,0,0,0,0,15.0,,0.0
71,nkw-a001-01-000004934192949,중지 : 키워드 검토중,여성니트조끼,,키워드,690.0,4.0,0,0,0,0,0,15.0,,0.0
72,nkw-a001-01-000004934193019,중지 : 키워드 검토중,여성백팩,,키워드,3010.0,4.0,0,0,0,0,0,15.0,,0.0
73,nkw-a001-01-000004934192982,중지 : 키워드 검토중,여성양말,,키워드,2030.0,4.0,0,0,0,0,0,15.0,,0.0
74,nkw-a001-01-000004934192951,중지 : 키워드 검토중,여성지갑,,키워드,15560.0,4.0,0,0,0,0,0,15.0,,0.0
75,nkw-a001-01-000004934192988,중지 : 키워드 검토중,여자발목양말,,키워드,1900.0,4.0,0,0,0,0,0,15.0,,0.0
76,nkw-a001-01-000004934193021,중지 : 키워드 검토중,여자백팩,,키워드,3730.0,4.0,0,0,0,0,0,15.0,,0.0
77,nkw-a001-01-000004934192983,중지 : 키워드 검토중,여자양말,,키워드,1480.0,4.0,0,0,0,0,0,15.0,,0.0
78,nkw-a001-01-000004934192980,중지 : 키워드 검토중,울양말,,키워드,740.0,4.0,0,0,0,0,0,15.0,,0.0
79,nkw-a001-01-000004934192945,중지 : 키워드 검토중,유니섹스,,키워드,460.0,4.0,0,0,0,0,0,15.0,,0.0
80,nkw-a001-01-000004934192991,중지 : 키워드 검토중,유니클로양말,,키워드,1120.0,4.0,0,0,0,0,0,15.0,,0.0
81,nkw-a001-01-000004934192965,중지 : 키워드 검토중,장갑,,키워드,5460.0,4.0,0,0,0,0,0,15.0,,0.0
82,nkw-a001-01-000004934192978,중지 : 키워드 검토중,장목양말,,키워드,1710.0,4.0,0,0,0,0,0,15.0,,0.0
83,nkw-a001-01-000004934192953,중지 : 키워드 검토중,정장브랜드,,키워드,560.0,4.0,0,0,0,0,0,15.0,,0.0
84,nkw-a001-01-000004934192981,중지 : 키워드 검토중,중목양말,,키워드,1310.0,4.0,0,0,0,0,0,15.0,,0.0
85,nkw-a001-01-000004934192958,중지 : 키워드 검토중,지오지아코트,,키워드,710.0,4.0,0,0,0,0,0,15.0,,0.0
86,nkw-a001-01-000004934192999,중지 : 키워드 검토중,카고팬츠,,키워드,1310.0,4.0,0,0,0,0,0,15.0,,0.0
87,nkw-a001-01-000004934193036,중지 : 키워드 검토중,캠핑가방,,키워드,1220.0,4.0,0,0,0,0,0,15.0,,0.0
88,nkw-a001-01-000004934193032,중지 : 키워드 검토중,캠핑냄비,,키워드,1190.0,4.0,0,0,0,0,0,15.0,,0.0
89,nkw-a001-01-000004934193038,중지 : 키워드 검토중,캠핑준비물,,키워드,1410.0,4.0,0,0,0,0,0,15.0,,0.0
90,nkw-a001-01-000004934193044,중지 : 키워드 검토중,코펠,,키워드,1050.0,4.0,0,0,0,0,0,15.0,,0.0
91,nkw-a001-01-000004934193065,중지 : 키워드 검토중,털슬리퍼,,키워드,1640.0,4.0,0,0,0,0,0,15.0,,0.0
92,nkw-a001-01-000004934193052,중지 : 키워드 검토중,털실내화,,키워드,1040.0,4.0,0,0,0,0,0,15.0,,0.0
93,nkw-a001-01-000004934192995,중지 : 키워드 검토중,트레일러닝,,키워드,1120.0,4.0,0,0,0,0,0,15.0,,0.0
94,nkw-a001-01-000004934192969,중지 : 키워드 검토중,팔토시,,키워드,4670.0,4.0,0,0,0,0,0,15.0,,0.0
95,nkw-a001-01-000004934192973,중지 : 키워드 검토중,패션양말,,키워드,1120.0,4.0,0,0,0,0,0,15.0,,0.0
96,nkw-a001-01-000004934192993,중지 : 키워드 검토중,페이크삭스,,키워드,1720.0,4.0,0,0,0,0,0,15.0,,0.0
97,nkw-a001-01-000004934193015,중지 : 키워드 검토중,폴대,,키워드,1570.0,4.0,0,0,0,0,0,15.0,,0.0
98,nkw-a001-01-000004934192997,중지 : 키워드 검토중,하이킹,,키워드,770.0,4.0,0,0,0,0,0,3.0,,0.0
99,nkw-a001-01-000004934193058,중지 : 키워드 검토중,핫팩,,키워드,15530.0,4.0,0,0,0,0,0,15.0,,0.0
100,nkw-a001-01-000004934193042,중지 : 키워드 검토중,현수막가격,,키워드,3230.0,4.0,0,0,0,0,0,15.0,,0.0
1,nkw-a001-01-000004934231899,중지 : 키워드 검토중,20대책추천,,키워드,1030.0,4.0,0,0,0,0,0,15.0,,0.0
2,nkw-a001-01-000004934231937,중지 : 키워드 검토중,BOOK,,키워드,800.0,4.0,0,0,0,0,0,15.0,,0.0
3,nkw-a001-01-000004934231970,중지 : 키워드 검토중,KEEPGOING,,키워드,580.0,4.0,0,0,0,0,0,15.0,,0.0
4,nkw-a001-01-000004934231917,중지 : 키워드 검토중,경제책추천,,키워드,1160.0,4.0,0,0,0,0,0,15.0,,0.0
5,nkw-a001-01-000004934231935,중지 : 키워드 검토중,고전소설,,키워드,370.0,4.0,0,0,0,0,0,3.0,,0.0
6,nkw-a001-01-000004934231931,중지 : 키워드 검토중,과학,,키워드,7010.0,4.0,0,0,0,0,0,15.0,,0.0
7,nkw-a001-01-000004934231973,중지 : 키워드 검토중,구멍,,키워드,1390.0,4.0,0,0,0,0,0,15.0,,0.0
8,nkw-a001-01-000004934231922,중지 : 키워드 검토중,국내여행안내사,,키워드,4380.0,4.0,0,0,0,0,0,15.0,,0.0
9,nkw-a001-01-000004934231962,중지 : 키워드 검토중,기브앤테이크,,키워드,420.0,4.0,0,0,0,0,0,3.0,,0.0
10,nkw-a001-01-000004934231968,중지 : 키워드 검토중,긴긴밤,,키워드,800.0,4.0,0,0,0,0,0,15.0,,0.0
11,nkw-a001-01-000004934231980,중지 : 키워드 검토중,나흘,,키워드,100.0,4.0,0,0,0,0,0,3.0,,0.0
12,nkw-a001-01-000004934231938,중지 : 키워드 검토중,데미안줄거리,,키워드,580.0,4.0,0,0,0,0,0,3.0,,0.0
13,nkw-a001-01-000004934231891,중지 : 키워드 검토중,도서,,키워드,1480.0,4.0,0,0,0,0,0,15.0,,0.0
14,nkw-a001-01-000004934231924,중지 : 키워드 검토중,도서순위,,키워드,460.0,4.0,0,0,0,0,0,15.0,,0.0
15,nkw-a001-01-000004934231905,중지 : 키워드 검토중,도서추천,,키워드,1570.0,4.0,0,0,0,0,0,15.0,,0.0
16,nkw-a001-01-000004934231961,중지 : 키워드 검토중,럭키드로우,,키워드,670.0,4.0,0,0,0,0,0,15.0,,0.0
17,nkw-a001-01-000004934231918,중지 : 키워드 검토중,로맨스소설,,키워드,3090.0,4.0,0,0,0,0,0,15.0,,0.0
18,nkw-a001-01-000004934231898,중지 : 키워드 검토중,문고,,키워드,780.0,4.0,0,0,0,0,0,15.0,,0.0
19,nkw-a001-01-000004934231958,중지 : 키워드 검토중,문학,,키워드,2800.0,4.0,0,0,0,0,0,15.0,,0.0
20,nkw-a001-01-000004934231913,중지 : 키워드 검토중,문화예술,,키워드,8430.0,4.0,0,0,0,0,0,15.0,,0.0
21,nkw-a001-01-000004934231930,중지 : 키워드 검토중,물리,,키워드,2020.0,4.0,0,0,0,0,0,15.0,,0.0
