,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
981,당뇨발병원,80.0,540.0,0.8,10.5,0.89,2.1,15,3
982,더모픽스크림,160.0,940.0,0.0,1.3,0.0,0.16,3,3
983,레이저무좀치료,10.0,60.0,0.0,0.0,0.0,0.0,3,3
984,면발가락양말,20.0,330.0,0.1,5.3,0.58,1.7,15,3
985,무디스크림,30.0,30.0,0.0,0.0,0.0,0.0,3,3
986,무조무알파,40.0,290.0,0.0,3.7,0.0,1.31,3,3
987,무좀가려움,20.0,370.0,0.0,1.0,0.0,0.29,3,3
988,무좀관리,40.0,320.0,0.1,1.3,0.17,0.45,15,3
989,무좀균,160.0,940.0,0.1,1.5,0.05,0.18,15,3
990,무좀균검사,10.0,70.0,0.0,0.3,0.0,0.48,3,3
991,무좀먹는약,50.0,330.0,0.0,0.8,0.0,0.26,3,3
992,무좀민간요법,10.0,200.0,0.0,0.0,0.0,0.0,3,3
993,무좀발톱치료,20.0,410.0,0.1,8.5,0.61,2.15,15,3
994,무좀병원,330.0,3530.0,1.0,30.8,0.32,0.94,15,3
995,무좀스프레이,100.0,600.0,0.7,6.3,0.75,1.12,15,3
996,무좀신발,30.0,230.0,0.0,0.6,0.0,0.26,4,1
997,무좀연고추천,10.0,90.0,0.0,1.3,0.0,1.39,14,3
998,무좀예방,10.0,120.0,0.0,0.0,0.0,0.0,3,3
999,무좀재발,10.0,50.0,0.0,0.0,0.0,0.0,3,3
1000,물집무좀,20.0,210.0,0.0,2.3,0.0,1.15,15,3
1001,바르지오크림,30.0,80.0,0.5,0.0,1.34,0.0,2,2
1002,발가락땀,60.0,390.0,0.0,0.0,0.0,0.0,3,3
1003,발가락무좀,210.0,2880.0,0.2,6.0,0.1,0.23,15,3
1004,발가락밴드,100.0,750.0,0.5,7.9,0.51,1.11,15,3
1005,발가락사이가려움,40.0,640.0,0.0,2.2,0.0,0.39,6,2
1006,발가락사이냄새,10.0,70.0,0.0,0.0,0.0,0.0,3,3
1007,발냄새병원,20.0,150.0,0.0,0.0,0.0,0.0,2,2
1008,발다한증,200.0,1420.0,0.0,5.8,0.0,0.43,15,3
1009,발무좀연고,80.0,1350.0,0.3,10.5,0.33,0.84,15,3
1010,발바닥껍질벗겨짐,290.0,3590.0,0.8,28.7,0.3,0.88,15,3
1011,발바닥대상포진,10.0,210.0,0.0,0.0,0.0,0.0,3,3
1012,발바닥수포무좀,10.0,40.0,0.0,0.0,0.0,0.0,3,3
1013,발바닥염증,160.0,1420.0,0.0,3.3,0.0,0.26,15,3
1014,발바닥한포진,160.0,1250.0,0.0,1.3,0.0,0.11,15,3
1015,발에땀,680.0,4720.0,0.2,0.3,0.04,0.01,14,3
1016,발진물,10.0,80.0,0.0,0.0,0.0,0.0,3,3
1017,발톱곰팡이,130.0,1180.0,0.0,1.3,0.0,0.13,3,3
1018,발톱조갑박리증,40.0,900.0,0.0,0.7,0.0,0.09,3,3
1019,발톱조갑주위염,10.0,240.0,0.0,0.0,0.0,0.0,3,3
1020,새끼발가락갈라짐,30.0,240.0,0.0,0.0,0.0,0.0,3,3
1021,새끼발가락무좀,30.0,370.0,0.0,0.0,0.0,0.0,3,3
1022,손발다한증,100.0,690.0,0.2,0.8,0.2,0.12,15,3
1023,손발뜨거움,20.0,380.0,0.0,0.0,0.0,0.0,3,3
1024,수족번열,10.0,90.0,0.0,0.3,0.0,0.42,3,3
1025,수포무좀,30.0,280.0,0.0,2.6,0.0,1.02,15,3
1026,수포성무좀,60.0,510.0,0.1,4.0,0.26,0.84,15,3
1027,습진양말,10.0,90.0,0.0,0.3,0.0,0.39,3,3
1028,식초에발담그기,10.0,150.0,0.3,0.6,2.5,0.44,3,1
1029,씻어도발냄새,10.0,170.0,0.0,0.0,0.0,0.0,3,3
1030,남자발가락양말,350.0,1920.0,5.2,56.3,1.55,3.14,15,3
1031,후드티,24400.0,186900.0,75.0,1149.2,0.33,0.67,15,3
1032,1인용원터치텐트,150.0,1050.0,1.7,14.5,1.15,1.51,15,3
1033,1인캠핑,140.0,530.0,0.0,0.7,0.0,0.14,15,3
1034,후드집업,12900.0,106600.0,37.2,722.2,0.31,0.75,15,3
1035,하이킹,1790.0,7260.0,0.3,0.3,0.02,0.01,3,3
1036,패딩,43900.0,308500.0,241.1,2764.9,0.57,0.94,15,3
1037,트레킹장비,20.0,50.0,0.3,0.0,1.52,0.0,3,3
1038,트레킹용품,20.0,70.0,0.1,0.9,0.34,1.2,12,2
1039,트래킹용품,10.0,40.0,0.5,0.0,2.69,0.0,8,2
1040,캠핑백팩,130.0,590.0,0.1,10.1,0.11,1.84,15,3
1041,캠핑발포매트,390.0,3160.0,0.3,20.7,0.1,0.71,15,3
1042,카고팬츠,1710.0,10800.0,3.7,49.5,0.24,0.5,15,3
1043,여성아노락,180.0,2040.0,1.5,29.2,0.95,1.58,15,3
1044,야상,4210.0,25100.0,5.1,13.2,0.13,0.06,15,3
1045,아노락바람막이,820.0,6830.0,4.5,57.1,0.61,0.93,15,3
1046,스포츠의류,550.0,1820.0,6.9,19.8,1.35,1.17,15,3
1047,스웻셔츠,1390.0,5490.0,2.0,30.0,0.16,0.61,15,3
1048,숄더백,5200.0,46100.0,11.5,248.3,0.24,0.58,15,3
1049,사이드백,430.0,1960.0,0.3,1.0,0.09,0.06,15,3
1050,백패킹장비추천,30.0,50.0,0.0,0.0,0.0,0.0,3,3
1051,백패킹옷,30.0,140.0,0.0,0.0,0.0,0.0,3,3
1052,백패킹발포매트,210.0,910.0,0.0,0.3,0.0,0.05,3,3
1053,백,2150.0,12900.0,1.8,4.0,0.09,0.04,15,3
1054,발포매트,4230.0,17900.0,14.3,177.0,0.37,1.07,15,3
1055,반팔티,2390.0,13600.0,3.8,56.3,0.18,0.45,15,3
1056,맨투맨티셔츠,1100.0,4850.0,3.2,33.0,0.32,0.75,15,3
1057,매트,8890.0,55900.0,46.2,862.4,0.55,1.66,15,3
1058,등산반팔티,20.0,270.0,0.0,1.6,0.0,0.64,15,3
1059,대너,250.0,860.0,1.8,3.9,0.75,0.49,9,2
1060,새끼발가락물집,100.0,1300.0,0.7,0.7,0.71,0.06,3,3
1061,반팔티셔츠,840.0,6650.0,4.2,41.0,0.53,0.66,15,3
1062,의료용압박양말,10.0,110.0,0.0,0.0,0.0,0.0,4,1
1063,남자반팔티셔츠,170.0,1340.0,0.5,13.5,0.34,1.09,15,3
1064,감성캠핑브랜드,20.0,50.0,0.0,0.0,0.0,0.0,3,3
1065,일인용텐트,40.0,680.0,0.4,26.3,0.95,4.05,14,3
1066,조끼,7270.0,55200.0,36.9,147.0,0.54,0.29,15,3
1067,확대거울,180.0,840.0,1.3,16.3,0.76,2.07,15,3
1068,이쁜후드티,60.0,490.0,0.6,5.2,0.96,1.16,15,3
1069,이쁜키링,10.0,100.0,0.0,0.0,0.0,0.0,10,2
1070,이쁜거울,30.0,180.0,0.5,5.5,1.34,3.09,15,3
1071,맞춤후드집업,20.0,30.0,1.5,3.8,6.97,10.42,15,3
1072,발톱무좀,2860.0,25800.0,3.9,216.3,0.15,0.91,15,3
1073,백패킹가방,690.0,2310.0,0.9,20.8,0.14,0.97,15,3
1074,배낭,3000.0,11700.0,5.5,41.6,0.2,0.39,15,3
1075,화장실텐트,270.0,1460.0,1.3,0.5,0.51,0.04,11,2
1076,슬링백,9780.0,64000.0,12.2,232.4,0.14,0.4,15,3
1077,캠핑바지,290.0,1420.0,1.9,25.9,0.68,1.93,15,3
1078,경량타프,100.0,460.0,0.0,1.0,0.0,0.24,15,3
1079,스포츠발가락양말,160.0,1190.0,2.0,29.3,1.29,2.65,15,3
1080,백패킹코펠,260.0,1370.0,0.1,0.5,0.03,0.04,15,3
1081,남성아노락,120.0,750.0,0.5,5.6,0.42,0.82,15,3
1082,백패킹브랜드,40.0,130.0,0.0,0.0,0.0,0.0,3,3
1083,여성등산가방,330.0,2520.0,1.1,52.1,0.36,2.2,15,3
1084,소형등산가방,500.0,5070.0,0.9,32.7,0.19,0.7,15,3
1085,여자등산가방,740.0,4120.0,6.6,83.3,0.96,2.16,15,3
1086,남자등산가방,410.0,1330.0,2.6,27.8,0.67,2.27,15,3
1087,하이킹가방,20.0,90.0,0.0,0.0,0.0,0.0,3,3
1088,미니등산가방,230.0,2910.0,0.1,22.1,0.07,0.81,15,3
1089,스포츠가방,1130.0,8620.0,7.9,51.0,0.75,0.63,15,3
1090,남성등산배낭,20.0,100.0,0.0,0.7,0.0,0.67,3,3
1091,캠핑옷,360.0,2390.0,2.2,25.2,0.63,1.15,15,3
1092,여성등산배낭,160.0,1380.0,0.9,21.5,0.55,1.7,15,3
1093,폴대,2210.0,7240.0,4.3,5.5,0.21,0.09,15,3
1094,플리스집업,2480.0,16800.0,19.1,162.2,0.82,1.03,15,3
1095,블랙야크등산가방,720.0,5250.0,3.1,55.2,0.46,1.12,15,3
1096,백팩브랜드,920.0,5830.0,7.8,103.3,0.91,1.92,15,3
1097,여성백팩,3060.0,26800.0,18.4,225.0,0.64,0.9,15,3
1098,여자등산가방추천,110.0,500.0,0.0,0.3,0.0,0.08,3,3
1099,여자백팩,1690.0,11500.0,5.3,102.3,0.34,0.95,15,3
1100,여자백팩추천,190.0,1260.0,0.3,3.0,0.18,0.26,15,3
1101,트래킹가방,140.0,510.0,0.4,6.6,0.31,1.44,15,3
1102,트레킹가방,170.0,1330.0,0.7,13.1,0.41,1.06,15,3
1103,트레킹배낭,100.0,770.0,0.1,8.2,0.15,1.15,15,3
1104,남성가방,1360.0,6300.0,9.5,53.1,0.74,0.92,15,3
1105,남성등산가방,40.0,170.0,0.0,0.0,0.0,0.0,3,1
1106,남성크로스백,1950.0,10100.0,9.5,36.8,0.53,0.4,15,3
1107,남자가방,5640.0,32500.0,29.3,273.8,0.56,0.91,15,3
1108,남자슬링백,2030.0,11800.0,8.2,104.3,0.43,0.95,15,3
1109,더플백,3220.0,14500.0,5.3,63.9,0.18,0.47,15,3
1110,소형등산배낭,360.0,3240.0,2.7,43.6,0.82,1.47,15,3
1111,등산용가방,380.0,1420.0,2.9,31.2,0.79,2.38,15,3
1112,등산용힙색,130.0,670.0,0.1,3.9,0.06,0.63,15,3
1113,백팩,18200.0,123400.0,77.4,825.5,0.46,0.72,15,3
1114,등산백팩,700.0,3520.0,1.5,34.8,0.24,1.06,15,3
1115,소와각질융해증연고,10.0,140.0,0.0,1.3,0.0,0.94,3,1
1116,발습기제거밴드,10.0,110.0,0.3,2.8,1.49,2.57,7,2
1117,수포형무좀,110.0,750.0,0.1,2.3,0.07,0.34,15,3
1118,스포츠페이크삭스,10.0,1590.0,0.0,0.0,0.0,0.0,3,3
1119,여성발가락덧신,10.0,50.0,0.1,1.5,0.58,3.2,15,3
1120,여자페이크삭스,40.0,380.0,0.3,5.0,0.82,1.38,15,3
1121,장목발가락양말,10.0,160.0,0.3,0.0,1.76,0.0,3,3
1122,지간형무좀,150.0,980.0,0.1,0.0,0.11,0.0,13,2
1123,페이크양말,40.0,210.0,0.6,4.0,1.43,1.97,15,3
1124,겨울발가락양말,130.0,720.0,1.9,12.7,1.45,1.84,15,3
1125,꼬랑내양말,170.0,1240.0,2.9,60.0,1.7,5.06,15,3
1126,단목발가락양말,10.0,40.0,0.7,0.0,6.67,0.0,3,3
1127,두꺼운발가락양말,50.0,590.0,0.3,12.0,0.46,2.11,15,3
1128,두꺼운페이크삭스,90.0,580.0,0.9,9.8,1.01,1.75,15,3
1129,등산발가락양말,140.0,910.0,0.7,20.5,0.54,2.47,15,3
1130,등산용발가락양말,40.0,350.0,0.4,11.0,0.98,3.34,15,3
1131,로퍼페이크삭스,10.0,140.0,0.2,3.0,1.12,2.19,15,3
1132,리얼스밴드,10.0,80.0,0.0,0.0,0.0,0.0,3,3
1133,마라톤발가락양말,60.0,250.0,0.5,2.5,0.82,1.04,15,3
1134,무좀발가락양말,10.0,100.0,0.3,0.0,2.23,0.0,3,3
1135,무좀밴드,10.0,40.0,0.0,0.0,0.0,0.0,4,1
1136,발가락등산양말,90.0,690.0,0.7,13.0,0.81,1.96,15,3
1137,발가락사이갈라짐,80.0,920.0,0.0,0.3,0.0,0.04,3,3
1138,발가락사이무좀,140.0,1800.0,0.5,23.0,0.42,1.39,15,3
1139,발가락사이물집,80.0,1120.0,0.0,0.3,0.0,0.04,3,3
1140,발가락사이습진,90.0,760.0,0.2,1.0,0.18,0.15,13,2
1141,발가락스포츠양말,20.0,250.0,0.4,10.5,1.74,4.38,15,3
1142,발가락염증,360.0,5820.0,0.1,2.0,0.03,0.04,14,3
1143,발가락운동화,30.0,300.0,0.0,0.3,0.0,0.12,8,2
1144,발가락토시,60.0,390.0,0.0,0.7,0.0,0.2,3,3
1145,발가락패드,80.0,480.0,0.4,12.3,0.52,2.67,15,3
1146,소와각질융해증치료,20.0,160.0,0.0,1.0,0.0,1.24,1,2
1147,통풍신발,60.0,320.0,0.2,4.0,0.34,1.33,15,3
1148,백패킹타프,180.0,740.0,0.8,0.0,0.48,0.0,15,3
1149,1인텐트,540.0,2900.0,1.0,1.5,0.2,0.06,15,3
1150,후리스,45700.0,313200.0,205.8,2328.7,0.48,0.79,15,3
1151,친환경옷,180.0,530.0,1.5,8.5,0.82,1.71,15,3
1152,친환경의류,220.0,460.0,2.4,6.3,1.11,1.47,15,3
1153,플리스,8530.0,54100.0,37.1,478.5,0.46,0.95,15,3
1154,발한포진,100.0,1010.0,0.0,0.0,0.0,0.0,15,3
1155,발가락스타킹,50.0,310.0,1.0,7.2,1.93,2.4,15,3
1156,등산배낭추천,640.0,3040.0,5.3,86.1,0.87,3.02,15,3
1157,발가락사이,40.0,400.0,0.3,8.3,0.63,2.24,15,3
1158,자켓,6490.0,50100.0,8.3,22.5,0.14,0.05,15,3
1159,트래킹바지,70.0,250.0,0.6,7.3,0.8,2.95,14,3
1160,텐트폴대,570.0,2440.0,2.0,30.6,0.38,1.37,15,3
1161,거울굿즈,10.0,30.0,0.0,0.0,0.0,0.0,3,3
1162,등산힙색,760.0,4510.0,1.4,25.5,0.2,0.61,15,3
1163,백패킹의자,550.0,2210.0,0.3,3.4,0.07,0.17,15,3
1164,캠핑냄비,1380.0,7800.0,5.1,83.6,0.4,1.15,15,3
1165,장갑종류,70.0,230.0,0.6,1.7,0.82,0.8,14,3
1166,학교거울,60.0,80.0,0.3,1.0,0.44,1.21,15,3
1167,압박양말,150.0,1010.0,0.9,19.3,0.64,2.04,15,3
1168,티타늄코펠,480.0,2690.0,0.3,17.0,0.08,0.7,15,3
1169,블랙야크가방,280.0,2950.0,1.5,35.8,0.59,1.32,15,3
1170,블랙야크배낭,380.0,3320.0,2.5,54.0,0.71,1.74,15,3
1171,프랜차이즈모자,10.0,10.0,0.3,0.0,2.57,0.0,3,3
1172,플리스자켓,9280.0,70700.0,55.4,712.7,0.63,1.07,15,3
1173,등산용파우치,70.0,310.0,0.5,2.5,0.68,0.84,15,3
1174,한지보석함,10.0,60.0,0.0,0.0,0.0,0.0,15,3
1175,백패킹준비물,240.0,710.0,0.2,0.0,0.07,0.0,13,2
1176,겨울패딩,4270.0,23100.0,24.3,209.0,0.62,0.95,15,3
1177,등산의류,200.0,470.0,2.9,9.6,1.54,2.19,15,3
1178,아웃도어가방,80.0,590.0,0.1,6.7,0.09,1.23,15,3
1179,등산파우치,270.0,1470.0,0.2,8.4,0.08,0.62,15,3
1180,백패킹매트,680.0,3230.0,0.4,9.7,0.07,0.33,15,3
1181,친환경캠핑,50.0,40.0,0.3,0.0,0.67,0.0,3,3
1182,캠핑용식기,130.0,480.0,0.1,4.2,0.11,0.96,15,3
1183,재활용의류,60.0,200.0,0.0,0.7,0.0,0.35,3,3
1184,캠페인조끼,30.0,20.0,1.3,0.0,3.42,0.0,15,3
1185,맞춤반팔티,10.0,10.0,0.2,0.0,2.0,0.0,15,3
1186,귀걸이케이스,40.0,330.0,0.5,0.3,1.12,0.11,15,3
1187,산업자재,40.0,40.0,0.4,0.3,0.92,0.6,15,3
1188,식료품,1720.0,2030.0,2.1,4.8,0.14,0.26,15,3
1189,캠핑가방,2690.0,12900.0,3.2,69.1,0.13,0.58,15,3
1190,캠핑조리도구,680.0,2090.0,0.4,10.2,0.07,0.53,15,3
1191,숄더힙색,70.0,480.0,0.0,0.0,0.0,0.0,3,3
1192,등산크로스백,230.0,1570.0,0.5,12.4,0.25,0.86,15,3
1193,맞춤장갑,20.0,120.0,0.0,0.0,0.0,0.0,14,3
1194,백팩킹,430.0,1330.0,0.4,2.7,0.1,0.22,15,3
1195,캠프용품,20.0,90.0,1.2,1.0,4.45,1.2,15,3
1196,캠핑준비물,1530.0,4130.0,0.4,0.0,0.03,0.0,13,2
1197,등산용백팩,170.0,620.0,0.3,5.8,0.2,1.0,15,3
1198,여자등산배낭,60.0,530.0,0.6,6.0,1.07,1.16,5,2
1199,등산모자,4300.0,27100.0,17.1,308.7,0.43,1.23,15,3
1200,현수막가격,1420.0,4190.0,45.4,252.2,3.37,6.47,15,3
1201,통풍깔창,40.0,210.0,0.3,1.2,0.58,0.6,15,3
1202,사계절텐트,120.0,1040.0,0.9,15.1,0.76,1.55,15,3
1203,백패킹침낭,790.0,4580.0,4.0,42.4,0.53,0.99,15,3
1204,등산용모자,160.0,690.0,1.7,6.5,1.07,0.99,15,3
1205,백팩킹장비,60.0,200.0,0.3,3.1,0.48,1.7,15,3
1206,코펠,3220.0,14500.0,4.2,70.3,0.14,0.53,15,3
1207,털슬리퍼,23200.0,142600.0,102.5,330.7,0.46,0.25,15,3
1208,여성부츠,2530.0,24500.0,28.9,285.8,1.21,1.24,15,3
1209,털신,3600.0,21400.0,7.8,82.8,0.23,0.41,15,3
1210,거실실내화,2200.0,15700.0,26.9,180.7,1.3,1.23,15,3
1211,실내슬리퍼,4570.0,24100.0,20.1,192.3,0.47,0.86,15,3
1212,브랜드슬리퍼,190.0,1350.0,0.8,9.7,0.43,0.78,15,3
1213,털실내화,14200.0,55300.0,55.1,138.6,0.4,0.27,15,3
1214,슬리퍼,19900.0,99700.0,72.1,818.3,0.39,0.88,15,3
1215,모카신,2860.0,23400.0,9.3,83.6,0.34,0.38,15,3
1216,여성슬리퍼,680.0,4790.0,5.0,36.8,0.8,0.83,15,3
1217,거실화,2440.0,15600.0,20.6,153.8,0.89,1.06,15,3
1218,여성워커부츠,420.0,3810.0,5.8,50.1,1.48,1.41,15,3
1219,겨울슬리퍼,10000.0,67600.0,46.1,494.7,0.48,0.77,15,3
1220,크록스털슬리퍼,4350.0,32800.0,29.4,466.5,0.72,1.53,15,3
1221,웨스턴부츠,1810.0,16700.0,9.8,128.0,0.59,0.84,15,3
1222,첼시부츠,8270.0,74500.0,24.3,353.8,0.32,0.5,15,3
1223,겨울신발,3160.0,20100.0,14.5,88.5,0.49,0.46,15,3
1224,크록스털신,1620.0,15600.0,9.5,151.2,0.61,1.04,15,3
1225,거실슬리퍼,1300.0,8700.0,12.1,77.8,0.98,0.96,15,3
1226,실내화,9060.0,54700.0,36.8,304.0,0.43,0.6,15,3
1227,ABC마트슬리퍼,40.0,380.0,0.4,3.0,0.9,0.85,8,2
1228,여성사무실슬리퍼,670.0,1860.0,6.5,21.7,1.02,1.25,15,3
1229,퍼슬리퍼,2210.0,18100.0,7.8,45.2,0.37,0.27,15,3
1230,겨울실내화,4900.0,28300.0,24.1,92.6,0.52,0.34,15,3
1231,예쁜구두,60.0,760.0,2.1,17.6,3.29,2.43,15,3
1232,검정구두,200.0,1790.0,0.7,22.0,0.36,1.31,15,3
1233,여자첼시부츠,530.0,3930.0,5.1,30.3,1.02,0.82,15,3
1234,웨지힐,520.0,3400.0,2.5,18.4,0.51,0.6,15,3
1235,블로퍼,3130.0,21700.0,11.5,157.0,0.41,0.8,15,3
1236,통굽로퍼,780.0,9550.0,4.7,53.7,0.66,0.63,15,3
1237,족저근막염슬리퍼,2040.0,12800.0,26.4,448.8,1.38,3.8,15,3
1238,양털슬리퍼,1800.0,18100.0,8.1,114.3,0.48,0.67,15,3
1239,베어파우,6950.0,70900.0,29.9,896.0,0.45,1.32,15,3
1240,남자쪼리,160.0,1440.0,0.8,7.5,0.56,0.55,15,3
1241,여성통굽,50.0,420.0,1.4,9.0,2.92,2.42,15,3
1242,남자겨울슬리퍼,780.0,4780.0,3.3,27.2,0.43,0.6,15,3
1243,사무실털실내화,2350.0,5370.0,8.0,30.4,0.35,0.59,15,3
1244,남자신발,4780.0,22000.0,31.0,232.3,0.69,1.13,15,3
1245,어그슬리퍼,33900.0,413400.0,192.3,5876.8,0.64,1.52,15,3
1246,더비슈즈,5130.0,23500.0,10.7,125.7,0.23,0.58,15,3
1247,여성롱부츠,1260.0,12500.0,15.9,144.4,1.33,1.24,15,3
1248,실내용슬리퍼,680.0,2670.0,4.2,34.8,0.66,1.42,15,3
1249,명품스타일가방,90.0,650.0,7.7,12.5,8.16,2.02,15,3
1250,올터레인,370.0,1860.0,0.7,10.0,0.21,0.58,12,2
1251,여성털신발,280.0,3060.0,2.2,34.4,0.81,1.13,15,3
1252,여성신발,2090.0,13500.0,50.3,262.3,2.56,2.09,15,3
1253,나이키슬리퍼,4330.0,38400.0,16.5,473.8,0.4,1.32,15,3
1254,겨울실내슬리퍼,1220.0,4880.0,8.4,54.5,0.71,1.17,15,3
1255,사무실슬리퍼,7980.0,23000.0,38.2,236.3,0.5,1.1,15,3
1256,폴로신발,1080.0,14300.0,5.6,151.8,0.55,1.12,15,3
1257,여성겨울슬리퍼,1090.0,7880.0,17.4,249.3,1.66,3.32,15,3
1258,여자슬리퍼,270.0,2070.0,2.1,17.8,0.87,0.94,15,3
1259,면슬리퍼,180.0,1660.0,1.3,36.8,0.8,2.39,15,3
1260,남자털슬리퍼,930.0,6330.0,3.2,2.3,0.36,0.04,15,3
1261,사무실털슬리퍼,2020.0,3880.0,8.9,39.2,0.45,1.05,15,3
1262,발편한슬리퍼,1140.0,6460.0,11.1,140.4,1.05,2.35,15,3
1263,남자로퍼,5200.0,24500.0,20.7,148.0,0.43,0.66,15,3
1264,ABC마트털슬리퍼,10.0,130.0,0.0,0.0,0.0,0.0,3,3
1265,여성털슬리퍼,310.0,2450.0,1.5,14.4,0.48,0.62,15,3
1266,통굽슬리퍼,1080.0,9210.0,8.5,73.3,0.84,0.86,15,3
1267,가을신발,180.0,1620.0,0.5,2.2,0.32,0.16,15,3
1268,슬리퍼브랜드,390.0,2970.0,2.5,34.3,0.67,1.25,15,3
1269,예쁜사무실슬리퍼,230.0,570.0,2.7,8.8,1.21,1.67,15,3
1270,남성털슬리퍼,230.0,1930.0,0.9,15.5,0.42,0.83,15,3
1271,여자부츠,920.0,7550.0,8.8,79.9,1.0,1.13,15,3
1272,양털부츠,580.0,6060.0,2.4,22.5,0.43,0.39,15,3
1273,여성부츠추천,20.0,90.0,0.0,0.3,0.0,0.32,4,1
1274,남학생슬리퍼,10.0,50.0,0.0,0.8,0.0,1.68,8,2
1275,통굽부츠,740.0,9440.0,9.9,118.1,1.41,1.33,15,3
1276,크록스공식몰,10.0,100.0,1.3,5.5,8.93,5.59,4,1
1277,플랫슈즈,4190.0,44000.0,33.3,492.5,0.85,1.22,15,3
1278,겨울용슬리퍼,620.0,1660.0,2.1,13.4,0.35,0.85,15,3
1279,뮬슬리퍼,810.0,10000.0,3.4,67.1,0.45,0.74,15,3
1280,여성실내슬리퍼,150.0,1180.0,3.3,17.5,2.24,1.62,15,3
1281,홈슬리퍼,260.0,1410.0,1.0,14.0,0.4,1.06,15,3
1282,예쁜슬리퍼,60.0,420.0,1.5,5.8,2.53,1.54,15,3
1283,겨울사무실슬리퍼,1230.0,2300.0,6.9,22.3,0.59,1.03,15,3
1284,미들부츠,3360.0,29200.0,20.8,317.4,0.67,1.17,15,3
1285,남자슬리퍼,1680.0,9020.0,5.3,79.5,0.34,0.95,15,3
1286,커플슬리퍼,340.0,2440.0,1.4,25.3,0.43,1.1,15,3
1287,신발사이트,1900.0,9470.0,53.6,448.3,2.98,5.09,15,3
1288,실내털슬리퍼,450.0,2330.0,1.7,32.3,0.41,1.46,15,3
1289,양털모카신,120.0,1650.0,0.6,1.0,0.54,0.07,8,2
1290,마이클코어스털슬리퍼,10.0,130.0,0.0,0.0,0.0,0.0,2,2
1291,따뜻한신발,190.0,1210.0,1.6,12.5,0.85,1.07,15,3
1292,베어파우모카신,1180.0,19400.0,4.3,109.2,0.38,0.58,15,3
1293,여자어그슬리퍼,10.0,260.0,0.0,0.3,0.0,0.14,3,3
1294,키높이털슬리퍼,380.0,3370.0,2.0,13.1,0.54,0.41,15,3
1295,겨울여자슬리퍼,20.0,220.0,0.1,3.5,0.26,1.62,15,3
1296,여자털슬리퍼,110.0,970.0,1.6,7.8,1.4,0.83,15,3
1297,여성사무실겨울슬리퍼,20.0,50.0,0.2,0.0,0.92,0.0,15,3
1298,키즈털크록스,610.0,15900.0,9.2,308.6,1.55,2.04,15,3
1299,털크록스키즈,1330.0,35000.0,16.5,786.5,1.28,2.36,15,3
1300,캠핑신발,350.0,2050.0,1.9,5.9,0.56,0.32,15,3
1301,캠핑화,70.0,370.0,0.0,0.7,0.0,0.2,3,3
1302,크록스글리터,70.0,1240.0,0.5,11.0,0.71,0.99,15,3
1303,크록스마블,40.0,500.0,0.0,0.3,0.0,0.08,3,3
1304,크록스신형,10.0,60.0,0.0,0.0,0.0,0.0,3,3
1305,크록스키즈털,320.0,7130.0,6.0,139.4,1.92,2.08,15,3
1306,크록스퍼,750.0,7370.0,3.5,82.8,0.52,1.24,14,3
1307,크록스하얀색,10.0,180.0,0.0,0.0,0.0,0.0,3,3
1308,키즈슬리퍼,90.0,1240.0,0.4,1.0,0.44,0.09,15,3
1309,여성샌들슬리퍼,10.0,20.0,0.0,0.0,0.0,0.0,15,3
1310,여성털신,120.0,1320.0,1.1,11.0,0.9,0.85,15,3
1311,아기털크록스,160.0,3820.0,4.8,44.8,2.91,1.24,4,1
1312,아동털슬리퍼,300.0,2740.0,0.1,15.3,0.03,0.58,15,3
1313,아동털신,60.0,800.0,0.3,0.7,0.51,0.09,3,3
1314,슈즈올,20.0,190.0,1.8,17.0,7.58,9.43,3,1
1315,남자털신,230.0,1740.0,0.5,16.7,0.25,0.99,15,3
1316,겨울캠핑신발,230.0,1290.0,0.0,1.3,0.0,0.11,3,3
1317,글리터크록스,20.0,580.0,0.0,1.7,0.0,0.31,3,3
1318,겨울여성슬리퍼,120.0,800.0,4.0,14.3,3.51,1.83,15,3
1319,베어파우패딩부츠,160.0,1970.0,0.5,4.3,0.35,0.24,15,3
1320,통굽털슬리퍼,330.0,2740.0,1.6,14.1,0.49,0.54,15,3
1321,여자겨울슬리퍼,190.0,1490.0,2.3,20.6,1.25,1.48,15,3
1322,굽있는털슬리퍼,40.0,250.0,1.4,2.0,3.41,0.82,4,1
1323,털신실내화,60.0,230.0,0.4,2.0,0.64,0.96,8,2
1324,어그퍼슬리퍼,160.0,2200.0,1.1,11.3,0.67,0.55,15,3
1325,윙스풋,3730.0,11200.0,1.9,26.3,0.06,0.24,8,2
1326,겨울털슬리퍼,680.0,3340.0,3.1,38.8,0.47,1.22,15,3
1327,사무실퍼슬리퍼,20.0,60.0,0.2,0.0,0.76,0.0,5,2
1328,어그실내화,290.0,1870.0,2.6,21.5,0.92,1.23,15,3
1329,어그뮬,580.0,6080.0,3.8,73.5,0.67,1.28,15,3
1330,온열신발,110.0,420.0,0.4,2.0,0.38,0.52,8,2
1331,어그슈즈,260.0,1940.0,2.4,23.3,0.97,1.25,15,3
1332,보온신발,120.0,450.0,0.7,7.3,0.63,1.64,15,3
1333,따뜻한슬리퍼,130.0,520.0,0.4,1.5,0.32,0.31,15,3
