,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
0,잠옷,16000.0,127200.0,268.1,2951.4,1.78,2.5,15,3
1,커플잠옷,6410.0,57100.0,166.0,2431.6,2.74,4.49,15,3
2,홈웨어,3640.0,22400.0,67.3,484.8,1.96,2.34,15,3
3,잠옷브랜드,1260.0,6010.0,24.9,203.7,2.07,3.59,15,3
4,여름잠옷,210.0,2230.0,1.9,34.3,0.98,1.63,15,3
5,면잠옷,740.0,7270.0,9.4,158.0,1.34,2.35,15,3
6,모달잠옷,520.0,5250.0,7.4,141.1,1.49,2.91,15,3
7,유니클로잠옷,700.0,6200.0,5.7,86.7,0.85,1.51,15,3
8,여성실내복,690.0,7430.0,11.8,204.5,1.83,2.96,15,3
9,파자마브랜드,550.0,2800.0,7.7,75.7,1.45,2.93,15,3
10,수면잠옷,7910.0,74300.0,42.4,1237.0,0.57,1.77,15,3
11,실내복,1190.0,8590.0,11.5,120.7,1.04,1.51,15,3
12,라운지웨어,790.0,4800.0,6.3,82.1,0.84,1.86,15,3
13,면파자마,490.0,4400.0,9.3,82.2,2.02,2.07,15,3
14,반팔잠옷,110.0,1270.0,0.7,17.5,0.63,1.49,15,3
15,홈웨어세트,290.0,3700.0,7.3,61.0,2.61,1.75,15,3
16,홈웨어원피스,700.0,8020.0,13.0,132.4,2.0,1.78,15,3
17,남자잠옷,2530.0,15800.0,29.6,417.3,1.25,2.8,15,3
18,잠옷원단,50.0,360.0,1.5,20.0,3.13,5.87,15,3
19,가족파자마,90.0,1030.0,1.6,45.2,1.78,4.62,15,3
20,여성잠옷,2060.0,16900.0,36.9,505.3,1.92,3.24,15,3
21,내복,4690.0,25100.0,18.3,260.6,0.41,1.1,15,3
22,홈웨어브랜드,170.0,540.0,5.7,19.8,3.52,3.89,15,3
23,파자마세트,560.0,4240.0,5.6,53.5,1.05,1.42,15,3
24,유니클로파자마,320.0,2160.0,2.2,36.4,0.71,1.82,12,2
25,체크잠옷,430.0,4830.0,3.4,85.0,0.85,1.91,15,3
26,커플잠옷브랜드,310.0,2510.0,10.6,103.3,3.65,4.39,15,3
27,잠옷바지,1690.0,14900.0,12.3,98.5,0.78,0.71,15,3
28,패밀리잠옷,120.0,1970.0,6.1,86.7,5.03,4.72,15,3
29,잠옷세트,810.0,7630.0,10.2,157.2,1.33,2.25,15,3
30,여자홈웨어,110.0,1110.0,2.3,17.2,2.15,1.7,15,3
31,유니클로홈웨어,240.0,1920.0,2.0,27.7,0.85,1.51,11,2
32,남성홈웨어,370.0,2220.0,4.7,53.9,1.33,2.62,15,3
33,파자마추천,90.0,430.0,1.1,3.6,1.26,0.88,15,3
34,반팔파자마,20.0,350.0,0.7,6.3,3.18,1.9,15,3
35,남자홈웨어,420.0,2580.0,4.9,51.6,1.19,2.15,15,3
36,잠옷원피스,590.0,7550.0,8.3,216.8,1.46,3.07,15,3
37,잠옷추천,290.0,1390.0,1.5,30.1,0.54,2.32,15,3
38,커플파자마,780.0,5440.0,22.4,243.0,2.98,4.76,15,3
39,남자파자마,820.0,4630.0,10.0,93.1,1.28,2.19,15,3
40,홈웨어바지,280.0,2540.0,5.3,43.3,2.05,1.83,15,3
41,여름파자마,40.0,240.0,0.7,2.0,1.84,0.87,15,3
42,모달파자마,100.0,910.0,1.3,24.4,1.37,2.91,15,3
43,여자잠옷,1020.0,9410.0,20.5,315.9,2.11,3.62,15,3
44,신혼부부커플잠옷,470.0,5460.0,14.2,200.7,3.28,3.82,15,3
45,잠옷사이트,60.0,360.0,1.9,20.0,2.98,6.01,15,3
46,파자마쇼핑몰,80.0,230.0,2.4,10.5,2.93,4.69,15,3
47,커플잠옷바지,110.0,1020.0,1.9,19.8,1.82,2.01,15,3
48,긴팔잠옷,250.0,1870.0,2.7,27.5,1.14,1.6,15,3
49,국산잠옷,20.0,330.0,1.1,13.8,4.36,4.6,15,3
50,빅사이즈커플잠옷,130.0,1320.0,7.1,64.0,5.71,5.17,15,3
51,원마일웨어,1250.0,4180.0,4.1,51.5,0.35,1.31,15,3
52,여성파자마,810.0,1910.0,3.6,41.5,0.57,2.41,15,3
53,면홈웨어,100.0,950.0,3.9,30.4,3.75,3.45,15,3
54,순면파자마,120.0,1080.0,3.2,21.8,2.61,2.18,15,3
55,체크파자마,240.0,2150.0,3.2,22.5,1.4,1.13,15,3
56,원피스홈웨어,110.0,770.0,3.2,24.0,3.08,3.46,15,3
57,여자잠옷브랜드,80.0,670.0,1.4,16.9,1.75,2.78,15,3
58,여성순면잠옷,70.0,610.0,2.0,22.7,2.95,4.02,15,3
59,룸슈즈,1060.0,4100.0,4.7,25.4,0.46,0.66,15,3
60,룸웨어,70.0,220.0,0.8,2.8,1.18,1.38,15,3
61,커플수면잠옷,640.0,5850.0,6.7,141.5,1.09,2.54,15,3
62,잠옷쇼핑몰,230.0,1160.0,9.3,104.9,4.25,9.66,15,3
63,여자파자마,170.0,1200.0,3.7,20.7,2.34,1.95,15,3
64,예쁜잠옷,180.0,1960.0,8.7,99.0,5.11,5.51,15,3
65,여성홈웨어,330.0,2780.0,6.5,64.2,2.15,2.5,15,3
66,원피스잠옷,1360.0,12200.0,15.3,234.2,1.18,2.05,15,3
67,남자잠옷브랜드,70.0,500.0,1.8,22.5,2.34,4.6,15,3
68,여자크롭티,130.0,3060.0,1.1,10.1,0.84,0.36,15,3
69,실크잠옷,1260.0,9880.0,11.3,212.2,0.93,2.3,15,3
70,내의,1170.0,5210.0,6.5,74.9,0.58,1.53,15,3
71,여성잠옷브랜드,30.0,120.0,1.1,4.3,3.56,3.67,15,3
72,신혼부부잠옷,320.0,5840.0,10.9,142.7,3.65,2.49,15,3
73,여성잠옷쇼핑몰,10.0,50.0,1.0,4.3,9.1,9.89,15,3
74,가을잠옷,160.0,1200.0,3.0,23.3,2.03,2.21,15,3
75,파자마파티소품,10.0,90.0,0.1,0.3,1.22,0.32,14,3
76,자라홈웨어,40.0,200.0,0.0,0.7,0.0,0.35,3,3
77,잠옷속옷,10.0,60.0,0.3,0.0,3.34,0.0,3,3
78,엘르잠옷,90.0,1470.0,1.2,12.2,1.37,0.9,15,3
79,여행잠옷,20.0,110.0,0.0,1.0,0.0,0.91,3,3
80,네이비잠옷,10.0,50.0,0.2,0.3,1.39,0.65,6,2
81,BYC여성잠옷,10.0,180.0,0.8,3.5,4.62,2.15,4,1
82,곰돌이잠옷세트,20.0,60.0,0.0,0.0,0.0,0.0,3,3
83,헌트잠옷,10.0,230.0,0.1,4.3,0.68,2.03,15,3
84,파자마셔츠,30.0,170.0,0.1,0.6,0.42,0.39,15,3
85,잠옷티,30.0,270.0,0.3,3.3,0.77,1.28,15,3
86,성인동물잠옷,70.0,440.0,1.8,1.5,2.59,0.37,11,2
87,잠옷만들기,40.0,220.0,0.7,6.0,1.47,2.89,10,2
88,중학생수면잠옷,10.0,140.0,0.3,4.4,2.64,2.95,3,1
89,할머니홈웨어,10.0,160.0,1.1,8.8,5.97,5.72,15,3
90,기모잠옷,1010.0,7640.0,10.1,108.5,1.05,1.51,15,3
91,집에서입는옷,200.0,2080.0,0.7,28.8,0.35,1.69,15,3
92,여자잠옷추천,10.0,70.0,0.1,1.5,0.61,1.96,15,3
93,빅사이즈여성잠옷,90.0,900.0,7.6,56.8,8.95,6.6,15,3
94,여성빅사이즈잠옷,90.0,1650.0,5.1,105.1,5.77,6.75,15,3
95,여자빅사이즈잠옷,10.0,160.0,1.2,8.3,6.32,5.54,15,3
96,여자여름잠옷,10.0,60.0,0.2,3.5,2.0,5.84,15,3
97,잠옷상의,100.0,800.0,0.5,12.3,0.55,1.66,15,3
98,SOLO잠옷,20.0,250.0,0.5,11.8,2.55,4.88,7,2
99,특이한잠옷,40.0,340.0,0.0,0.7,0.0,0.21,3,3
100,여성면잠옷,110.0,1430.0,2.5,39.2,2.23,3.03,15,3
101,잠옷파티,70.0,380.0,0.9,4.8,1.23,1.32,15,3
102,홈웨어잠옷,10.0,160.0,0.1,0.7,0.4,0.42,15,3
103,잠옷매장,20.0,150.0,0.0,1.0,0.0,0.72,3,3
104,빈티지잠옷,10.0,170.0,0.0,1.8,0.0,1.09,13,2
105,잠옷티셔츠,60.0,750.0,0.4,7.4,0.67,1.02,15,3
106,9부잠옷,10.0,90.0,0.0,0.0,0.0,0.0,12,2
107,쓰리피스잠옷,10.0,260.0,0.0,0.7,0.0,0.29,3,3
108,얇은잠옷,10.0,90.0,0.0,0.3,0.0,0.37,3,3
109,면100잠옷,10.0,460.0,0.5,0.3,2.57,0.08,4,1
110,실내잠옷,10.0,90.0,0.3,0.7,1.76,0.74,4,1
111,곰돌이커플잠옷,20.0,250.0,0.1,6.5,0.44,2.64,9,2
112,친구커플선물,20.0,250.0,0.0,0.0,0.0,0.0,3,3
113,조스라운지,1470.0,7300.0,22.8,278.0,1.65,4.06,15,3
114,사계절잠옷,20.0,120.0,0.9,3.0,4.34,2.62,15,3
115,커플수면바지,110.0,1180.0,0.3,5.3,0.25,0.48,15,3
116,내복잠옷,10.0,80.0,0.0,1.5,0.0,1.86,4,1
117,아사잠옷,10.0,120.0,0.2,1.3,1.43,1.12,15,3
118,하트잠옷,40.0,410.0,0.2,2.1,0.43,0.55,15,3
119,잠옷셋트,10.0,90.0,0.3,1.0,3.04,1.15,3,3
120,땡땡이잠옷,30.0,380.0,0.1,2.8,0.47,0.77,7,2
121,체크무늬잠옷,60.0,570.0,0.5,7.5,0.85,1.39,15,3
122,셔츠잠옷,30.0,400.0,0.7,5.8,2.09,1.58,15,3
123,꽃무늬잠옷,50.0,620.0,0.3,7.1,0.52,1.22,15,3
124,신혼잠옷,90.0,810.0,3.1,54.3,3.61,7.12,15,3
125,어른잠옷,20.0,230.0,0.8,4.0,3.08,1.85,15,3
126,무지커플잠옷,10.0,70.0,0.3,0.0,2.39,0.0,3,3
127,니트잠옷,20.0,140.0,0.3,1.4,1.36,1.13,4,1
128,자체제작잠옷,10.0,20.0,0.4,1.0,4.23,3.66,14,3
129,지지미잠옷,10.0,80.0,0.4,0.5,4.03,0.74,15,3
130,명품잠옷,80.0,870.0,0.3,11.5,0.34,1.43,15,3
131,로브파자마,10.0,160.0,0.2,1.5,1.67,0.99,15,3
132,코튼잠옷,30.0,210.0,0.1,0.7,0.5,0.33,15,3
133,홈웨어투피스,10.0,60.0,0.3,1.3,2.43,1.99,15,3
134,타올잠옷,20.0,190.0,0.5,2.9,2.39,1.52,4,1
135,무인양품커플잠옷,20.0,180.0,0.0,0.7,0.0,0.39,3,3
136,꽃무늬잠옷바지,10.0,110.0,0.0,0.0,0.0,0.0,3,3
137,화이트잠옷,10.0,190.0,0.0,0.3,0.0,0.2,15,3
138,거즈잠옷,50.0,950.0,0.7,24.2,1.45,2.75,15,3
139,텐셀잠옷,90.0,720.0,1.7,33.4,1.91,4.93,15,3
140,셔츠형잠옷,10.0,120.0,0.0,1.0,0.0,0.93,3,3
141,솔로잠옷,10.0,180.0,0.0,11.8,0.0,7.04,15,3
142,기모잠옷세트,60.0,680.0,0.5,4.7,0.75,0.71,4,1
143,잠옷선물,90.0,560.0,1.0,7.0,1.12,1.31,15,3
144,아사면잠옷,20.0,400.0,0.1,5.0,0.32,1.36,15,3
145,스트라이프잠옷,40.0,460.0,0.1,5.1,0.29,1.26,15,3
146,잠옷브랜드추천,120.0,860.0,1.5,21.3,1.26,2.68,15,3
147,동대문잠옷,30.0,260.0,0.3,0.9,0.9,0.37,12,2
148,핑크잠옷,40.0,330.0,0.3,4.5,0.73,1.47,15,3
149,무지잠옷,390.0,3450.0,1.0,53.8,0.27,1.68,15,3
150,셔츠원피스잠옷,10.0,210.0,0.3,2.5,2.23,1.29,15,3
151,체크잠옷세트,10.0,180.0,0.6,1.8,3.53,1.06,15,3
152,누빔잠옷,810.0,7920.0,2.7,50.7,0.35,0.68,15,3
153,고급잠옷,60.0,480.0,1.9,33.9,3.07,7.94,15,3
154,면100%잠옷,20.0,150.0,0.7,5.3,3.34,3.6,15,3
155,엄마홈웨어,40.0,250.0,3.2,12.3,7.28,5.29,15,3
156,홈웨어티셔츠,70.0,800.0,0.4,17.1,0.54,2.26,15,3
157,고양이잠옷,180.0,1380.0,1.1,1.3,0.65,0.11,15,3
158,파자마만들기,30.0,220.0,0.0,0.3,0.0,0.17,3,3
159,60수잠옷,20.0,130.0,0.1,4.3,0.42,3.38,13,2
160,캐릭터커플잠옷,50.0,390.0,1.2,8.4,2.4,2.39,15,3
161,순면홈웨어,20.0,300.0,0.4,8.8,1.6,3.09,15,3
162,티셔츠잠옷,10.0,90.0,0.3,0.3,3.04,0.36,3,3
163,크리스마스커플파자마,10.0,80.0,0.3,0.3,2.33,0.46,8,2
164,러블리잠옷,20.0,170.0,0.6,7.5,3.0,4.61,15,3
165,백화점잠옷,70.0,700.0,0.7,16.3,1.0,2.49,15,3
166,칠부잠옷,20.0,200.0,1.3,3.8,5.34,1.99,15,3
167,파자마파티,1330.0,8930.0,4.7,59.3,0.38,0.71,15,3
168,도트잠옷,20.0,200.0,0.4,3.4,1.91,1.73,15,3
169,피치기모잠옷세트,50.0,440.0,0.8,2.3,1.37,0.54,15,3
170,곰돌이잠옷,450.0,3960.0,1.9,31.3,0.44,0.84,15,3
171,파자마브랜드추천,20.0,30.0,0.1,0.5,0.33,1.45,15,3
172,홈웨어파자마,10.0,70.0,0.1,0.6,0.38,0.87,15,3
173,뷔스티에,1360.0,7840.0,0.9,0.7,0.08,0.01,15,3
174,면잠옷세트,60.0,820.0,1.6,9.5,2.54,1.18,15,3
175,커플잠옷선물,20.0,90.0,0.5,0.3,2.46,0.38,15,3
176,커플체크잠옷,20.0,220.0,0.9,6.0,3.21,2.85,15,3
177,성인잠옷,150.0,850.0,3.7,32.8,2.55,4.11,15,3
178,잠옷파자마,20.0,160.0,0.3,1.2,1.16,0.75,15,3
179,크리스마스커플잠옷,130.0,700.0,1.6,12.6,1.21,1.81,15,3
180,부드러운잠옷,60.0,580.0,1.7,24.3,2.67,4.48,15,3
181,홈웨어쇼핑몰,40.0,90.0,2.9,3.3,6.83,3.83,15,3
182,커플잠옷실크,10.0,90.0,0.9,2.0,5.5,2.28,15,3
183,신혼부부잠옷세트,10.0,30.0,0.3,0.7,3.04,2.39,3,3
184,잠옷세일,10.0,80.0,0.5,3.3,3.81,4.34,15,3
185,부모님잠옷,60.0,500.0,1.3,15.3,2.13,3.2,15,3
186,실크홈웨어,20.0,120.0,1.0,1.3,4.17,1.07,15,3
187,순면잠옷세트,20.0,270.0,0.9,6.0,3.89,2.46,15,3
188,이쁜잠옷,50.0,530.0,3.2,34.0,6.04,6.86,15,3
189,커플파자마브랜드,20.0,60.0,0.1,3.3,0.67,5.08,15,3
190,허니문잠옷,10.0,230.0,0.4,3.5,2.67,1.78,15,3
191,여자편한옷,10.0,50.0,0.1,1.5,0.56,2.84,15,3
192,신혼부부잠옷선물,10.0,60.0,0.0,0.6,0.0,1.0,14,3
193,커플원피스잠옷,10.0,90.0,0.1,4.4,0.45,4.99,15,3
194,잠옷드레스,10.0,80.0,0.0,0.3,0.0,0.36,3,3
195,커플파자마세트,10.0,170.0,0.5,4.8,3.12,2.87,15,3
196,무지홈웨어,10.0,60.0,0.0,0.7,0.0,1.08,4,1
197,데일리홈웨어,10.0,10.0,0.0,0.0,0.0,0.0,3,3
198,엄마잠옷,40.0,430.0,2.3,19.0,4.73,4.73,15,3
199,순면잠옷,580.0,5350.0,9.5,144.8,1.72,2.9,15,3
200,면파자마세트,10.0,220.0,0.9,2.4,5.1,1.19,15,3
201,공주풍잠옷,20.0,270.0,0.2,2.3,0.96,0.9,15,3
202,파자마파티잠옷,230.0,2450.0,3.7,76.5,1.69,3.26,15,3
203,간절기잠옷,30.0,200.0,0.4,5.7,1.12,3.18,15,3
204,홈웨어추천,30.0,50.0,0.9,0.3,3.12,0.63,15,3
205,브랜드잠옷,50.0,460.0,0.6,18.8,1.12,4.34,15,3
206,부모님커플잠옷,20.0,170.0,0.3,3.5,1.25,1.98,15,3
207,부부잠옷,30.0,330.0,1.3,12.3,3.61,3.82,15,3
208,벨벳잠옷,120.0,1330.0,1.4,20.5,1.29,1.64,15,3
209,디즈니홈웨어,40.0,290.0,0.6,4.2,1.5,1.58,15,3
210,7부잠옷,40.0,430.0,0.9,4.8,2.02,1.23,15,3
211,레이온파자마,10.0,150.0,0.2,4.0,1.54,2.69,15,3
212,커플면잠옷,10.0,170.0,0.7,5.0,3.51,3.02,15,3
213,커플순면잠옷,20.0,90.0,0.2,1.5,1.34,1.78,4,1
214,신혼커플잠옷,10.0,110.0,1.3,7.6,7.46,6.82,15,3
215,흰색잠옷,20.0,160.0,0.5,5.3,2.03,3.29,15,3
216,고급파자마,20.0,90.0,0.1,4.0,0.71,4.26,15,3
217,여성원피스잠옷,170.0,3910.0,3.1,107.3,1.99,2.96,15,3
218,예쁜홈웨어,20.0,220.0,0.8,10.5,3.08,4.84,15,3
219,피치잠옷,140.0,1700.0,0.7,2.3,0.5,0.15,4,1
220,귀여운파자마,40.0,300.0,0.2,4.8,0.5,1.67,15,3
221,편한잠옷,100.0,650.0,1.6,20.2,1.6,3.39,15,3
222,폴리잠옷,80.0,450.0,1.4,16.9,1.7,3.83,14,3
223,남녀커플잠옷,10.0,100.0,0.1,2.7,1.22,2.86,15,3
224,신혼파자마,10.0,50.0,0.5,1.3,4.05,2.47,8,2
225,여자잠옷원피스,50.0,580.0,0.9,12.0,1.8,2.19,15,3
226,브랜드커플잠옷,10.0,80.0,0.1,2.8,1.25,3.4,15,3
227,파자마선물,20.0,130.0,0.1,1.8,0.31,1.45,15,3
228,면실내복,20.0,340.0,0.2,5.5,1.0,1.7,15,3
229,실크원피스잠옷,330.0,770.0,1.3,15.0,0.4,2.05,15,3
230,10대여자잠옷,10.0,80.0,0.9,3.8,5.84,4.63,15,3
231,기모원피스잠옷,110.0,1210.0,1.6,15.5,1.49,1.36,10,2
232,수면잠옷세트,1070.0,9830.0,7.1,125.6,0.71,1.35,15,3
233,모달실내복,40.0,580.0,0.7,7.5,1.42,1.44,15,3
234,MUJI잠옷,20.0,360.0,0.6,2.6,2.82,0.78,3,1
235,예쁜파자마,30.0,240.0,1.5,7.3,4.59,3.16,15,3
236,면커플잠옷,10.0,80.0,0.1,4.0,1.49,4.88,15,3
237,결혼기념일부모님,10.0,80.0,0.0,0.0,0.0,0.0,3,3
238,스트라이프파자마,40.0,340.0,0.4,0.8,1.18,0.25,15,3
239,백화점파자마,10.0,110.0,0.0,1.8,0.0,1.72,15,3
240,반팔잠옷세트,10.0,130.0,0.2,2.1,1.34,1.68,15,3
241,성인실내복,70.0,530.0,1.2,12.8,1.65,2.58,15,3
242,신혼여행잠옷,50.0,370.0,1.9,19.0,3.95,5.5,15,3
243,임산부홈웨어,60.0,980.0,2.8,59.0,4.52,6.42,15,3
244,거즈파자마,10.0,110.0,0.0,1.0,0.0,1.0,3,3
245,검은색잠옷,10.0,50.0,0.0,0.0,0.0,0.0,3,3
246,검정잠옷,10.0,50.0,0.3,0.3,3.04,0.61,3,3
247,꽃잠옷,10.0,130.0,0.0,0.3,0.0,0.26,3,3
248,핑크파자마,10.0,90.0,0.3,0.0,3.34,0.0,3,3
249,호피잠옷,30.0,490.0,0.0,0.7,0.0,0.15,3,3
250,호피파자마,10.0,80.0,0.3,0.3,3.04,0.4,3,3
251,후드잠옷,50.0,450.0,0.0,0.0,0.0,0.0,3,3
252,흰색파자마,10.0,40.0,0.0,0.7,0.0,1.86,4,1
253,캐릭터파자마,40.0,500.0,0.0,2.4,0.0,0.52,15,3
254,파자마매장,10.0,30.0,0.7,0.0,5.13,0.0,3,3
255,파자마셋트,10.0,40.0,0.2,0.7,2.39,2.09,4,1
256,파자마원단,20.0,180.0,0.9,6.8,3.62,3.78,15,3
257,포근한잠옷,10.0,50.0,0.2,2.2,2.5,4.15,4,1
258,잠옷가격,10.0,30.0,0.2,0.0,2.0,0.0,15,3
259,잠옷소재,20.0,120.0,0.0,0.0,0.0,0.0,3,3
260,잠옷파는곳,10.0,210.0,0.0,1.8,0.0,0.87,15,3
261,줄무늬잠옷,10.0,80.0,0.0,0.0,0.0,0.0,3,3
262,친구파자마,10.0,50.0,0.0,0.0,0.0,0.0,3,1
263,블랙잠옷,10.0,90.0,0.0,0.3,0.0,0.38,3,3
264,부들이잠옷,70.0,850.0,0.3,14.3,0.43,1.76,14,3
265,프리미엄파자마,10.0,20.0,1.0,0.6,9.76,2.6,4,1
266,딸기잠옷,20.0,250.0,0.0,0.3,0.0,0.14,3,3
267,벨벳파자마,30.0,280.0,0.0,0.3,0.0,0.13,3,3
268,시원한잠옷,10.0,30.0,0.0,0.9,0.0,3.0,15,3
269,순면실내복,10.0,160.0,0.3,5.5,3.07,3.75,15,3
270,이지웨어세트,190.0,1340.0,3.7,36.0,2.02,2.8,15,3
271,여자면잠옷,40.0,350.0,1.4,7.5,3.19,2.26,15,3
272,파티잠옷,10.0,90.0,0.4,0.7,2.9,0.72,5,2
273,홈웨어상의,20.0,350.0,0.3,4.0,1.31,1.27,15,3
274,파자마사이트,10.0,30.0,0.5,0.7,6.02,2.28,15,3
275,실크잠옷세트,10.0,300.0,0.0,2.6,0.0,0.93,15,3
276,순면커플잠옷,30.0,260.0,0.3,6.5,0.91,2.75,15,3
277,파자마커플,10.0,80.0,0.3,1.8,2.06,2.44,15,3
278,헬로키티잠옷,90.0,1750.0,1.2,38.4,1.29,2.38,15,3
279,여성잠옷세트,450.0,5400.0,10.9,171.5,2.55,3.46,15,3
280,크리스마스파자마,230.0,1900.0,0.9,5.8,0.38,0.31,15,3
281,커플홈웨어,130.0,820.0,2.5,28.7,2.02,3.7,15,3
282,편한옷,130.0,820.0,0.6,19.3,0.5,2.53,15,3
283,수면잠옷브랜드,40.0,350.0,0.6,6.6,1.31,1.97,14,3
284,편안한잠옷,10.0,60.0,0.1,1.5,0.67,2.42,15,3
285,남녀잠옷,20.0,170.0,0.5,5.8,1.8,3.47,15,3
286,귀여운잠옷,230.0,1830.0,2.2,33.7,1.02,1.99,15,3
287,기모파자마,270.0,1880.0,2.9,10.9,1.13,0.62,15,3
288,공주원피스잠옷,10.0,330.0,0.6,1.9,3.34,0.6,8,2
289,잠옷롱원피스,10.0,70.0,0.2,1.3,2.39,1.88,4,1
290,흰색원피스잠옷,10.0,70.0,0.7,4.9,7.15,6.25,4,1
291,라운지웨어브랜드,10.0,20.0,0.0,0.0,0.0,0.0,3,3
292,임산부잠옷,510.0,6030.0,13.4,298.9,2.78,5.31,15,3
293,질좋은잠옷,10.0,70.0,0.2,1.0,2.05,1.52,5,2
294,코튼파자마,20.0,190.0,0.3,0.3,0.99,0.21,4,1
295,부모님겨울잠옷,10.0,80.0,0.8,1.7,7.15,2.13,4,1
296,9부파자마,10.0,110.0,0.0,0.7,0.0,0.68,3,3
297,파자마세일,10.0,30.0,0.4,0.3,4.0,1.15,11,2
298,커플잠옷원피스,30.0,330.0,1.3,21.0,3.62,6.57,15,3
299,홈드레스,260.0,2730.0,5.6,90.2,2.33,3.55,15,3
300,잠옷메이커,10.0,60.0,0.0,0.7,0.0,1.08,3,3
301,자라파자마,30.0,210.0,0.0,1.0,0.0,0.51,3,3
302,FLYAWAY,350.0,1480.0,0.3,0.3,0.11,0.03,3,3
303,여성홈웨어세트,20.0,100.0,0.2,1.0,1.0,0.99,15,3
304,공주잠옷,500.0,4680.0,6.3,170.4,1.32,3.9,15,3
305,귀여운커플잠옷,80.0,700.0,2.4,19.3,2.93,2.86,15,3
306,커플잠옷추천,70.0,420.0,0.9,16.0,1.22,4.0,15,3
307,파자마잠옷,110.0,1030.0,0.2,13.5,0.19,1.4,15,3
308,실크파자마,340.0,2320.0,6.7,41.0,2.01,1.95,15,3
309,여자원피스잠옷,60.0,470.0,1.5,14.2,2.41,3.22,15,3
310,실크반팔잠옷,10.0,70.0,0.0,0.3,0.0,0.5,3,3
311,커플실내복,20.0,200.0,0.5,6.8,2.54,3.45,15,3
312,기모홈웨어,80.0,970.0,1.5,17.0,1.95,1.82,15,3
313,여성레이스잠옷,10.0,80.0,0.7,3.0,6.07,3.93,3,3
314,여자잠옷세트,140.0,1800.0,1.8,46.9,1.39,2.8,15,3
315,여성실내복세트,80.0,1070.0,1.8,39.9,2.23,3.92,15,3
316,임산부잠옷바지,50.0,1010.0,1.2,50.0,2.32,5.32,15,3
317,반팔커플잠옷,10.0,140.0,0.3,6.3,2.67,4.5,15,3
318,키티잠옷,90.0,1140.0,0.8,8.3,0.82,0.77,7,2
319,잠옷커플,10.0,140.0,0.9,5.0,7.78,3.76,15,3
320,연예인파자마,30.0,170.0,1.0,4.5,3.34,2.73,12,2
321,새틴파자마,30.0,250.0,0.4,5.0,1.14,2.13,14,3
322,학생잠옷,10.0,250.0,0.7,7.8,3.51,3.19,15,3
323,무지파자마,100.0,830.0,0.7,2.0,0.75,0.26,15,3
324,커플잠옷세트,210.0,2350.0,4.9,109.8,2.44,4.91,15,3
325,신혼여행커플잠옷,10.0,80.0,0.9,3.2,6.67,3.98,15,3
326,체크커플잠옷,20.0,210.0,0.4,1.3,1.74,0.63,15,3
327,50대잠옷,10.0,100.0,0.3,0.8,1.64,0.81,14,3
328,여성잠옷원피스,110.0,1280.0,3.5,37.9,3.61,3.24,15,3
329,텐셀파자마,10.0,120.0,0.6,2.5,3.0,2.07,14,3
330,모달커플잠옷,10.0,160.0,0.3,6.0,2.41,4.09,12,2
331,수면파자마,150.0,1000.0,0.9,0.0,0.69,0.0,15,3
332,백화점커플잠옷,10.0,80.0,0.3,2.4,2.05,2.73,12,2
333,노브라잠옷,100.0,1080.0,1.7,54.0,3.05,5.87,15,3
334,라운드잠옷,10.0,190.0,0.0,2.1,0.0,1.17,7,2
335,레이온잠옷,50.0,610.0,0.5,11.0,1.05,1.98,15,3
336,신혼부부파자마,30.0,180.0,0.8,7.9,2.67,4.52,15,3
337,스판잠옷,60.0,530.0,1.4,11.5,2.3,2.35,14,3
338,밍크잠옷세트,20.0,260.0,0.0,0.3,0.0,0.12,3,3
339,레이온원피스,20.0,280.0,0.0,0.0,0.0,0.0,15,3
340,할머니잠옷,100.0,680.0,2.3,35.3,2.25,5.4,15,3
341,모달홈웨어,40.0,550.0,1.2,11.3,3.43,2.27,15,3
342,거즈면잠옷,60.0,930.0,0.8,11.7,1.34,1.38,15,3
343,가족커플잠옷,10.0,220.0,0.6,8.0,3.34,3.78,15,3
344,프릴파자마,10.0,140.0,0.0,1.3,0.0,0.99,3,3
345,슬리피존스잠옷,20.0,260.0,0.5,4.8,1.9,1.97,6,2
346,크리스마스잠옷,620.0,4460.0,3.8,41.0,0.63,0.94,15,3
347,연예인잠옷,60.0,570.0,0.5,23.4,0.8,4.41,15,3
348,레이스파자마,20.0,270.0,0.5,6.5,2.43,2.51,15,3
349,체리잠옷,60.0,700.0,0.1,0.3,0.11,0.06,15,3
350,원피스실내복,10.0,180.0,0.3,5.0,1.67,2.86,15,3
351,여성겨울파자마,20.0,100.0,1.1,2.0,4.69,2.07,8,2
352,여자면파자마,10.0,80.0,1.0,0.3,10.0,0.39,9,2
353,프릴잠옷,50.0,590.0,0.3,2.4,0.53,0.44,15,3
354,커플파자마바지,10.0,140.0,0.1,1.5,0.42,1.07,15,3
355,커플파자마추천,10.0,30.0,0.5,0.3,4.97,1.03,13,2
356,실크커플잠옷,60.0,680.0,2.9,41.3,4.35,6.48,15,3
357,긴팔파자마,20.0,240.0,0.2,3.6,0.75,1.62,15,3
358,여성면파자마,10.0,140.0,0.4,3.0,2.86,2.3,15,3
359,여성홈웨어원피스,10.0,130.0,0.3,4.5,2.43,3.78,15,3
