,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
1602,카니발방향제,30.0,200.0,0.0,0.0,0.0,0.0,3,3
1603,자동차석고방향제,30.0,190.0,0.0,0.3,0.0,0.2,15,3
1604,오래가는방향제,70.0,260.0,0.2,2.3,0.29,0.92,15,3
1605,향수방향제,60.0,420.0,0.3,0.9,0.49,0.23,15,3
1606,캡슐방향제,20.0,70.0,0.3,0.3,1.39,0.47,3,3
1607,화이트머스크방향제,20.0,250.0,0.0,3.8,0.0,1.63,15,3
1608,차량용악세사리,260.0,1110.0,1.9,20.9,0.78,2.0,15,3
1609,차량용,470.0,2170.0,0.7,14.8,0.17,0.74,15,3
1610,차량실내용품,90.0,430.0,1.7,5.8,1.84,1.45,15,3
1611,예쁜차량용품,290.0,1140.0,4.4,23.3,1.61,2.22,15,3
1612,자동차악세서리,150.0,760.0,1.3,14.3,0.92,2.03,15,3
1613,조말론차량방향제,360.0,2850.0,0.5,37.7,0.16,1.42,15,3
1614,자동차선물,190.0,950.0,0.3,2.4,0.16,0.28,15,3
1615,차량용종이방향제,120.0,530.0,0.8,9.4,0.68,1.87,15,3
1616,에티에르,240.0,2010.0,0.8,24.6,0.34,1.36,6,2
1617,차량방향제제작,30.0,50.0,0.7,0.6,2.23,1.12,15,3
1618,고급방향제,70.0,1120.0,0.1,5.8,0.1,0.53,15,3
1619,허브방향제,40.0,170.0,0.4,0.3,0.96,0.21,15,3
1620,캐릭터방향제,60.0,350.0,0.3,0.9,0.44,0.27,15,3
1621,디퓨저원료,10.0,10.0,0.0,0.0,0.0,0.0,3,3
1622,디퓨저플라워,10.0,30.0,0.0,0.5,0.0,1.5,4,1
1623,디퓨저케이스,30.0,150.0,0.0,1.4,0.0,1.08,15,3
1624,디퓨저유리병,20.0,70.0,0.5,0.3,2.23,0.44,15,3
1625,캔들주문제작,50.0,80.0,2.5,2.5,4.61,3.38,15,3
1626,차량디퓨저공병,10.0,80.0,0.0,0.0,0.0,0.0,3,3
1627,차량디퓨저용기,10.0,50.0,0.0,0.0,0.0,0.0,3,3
1628,차량디퓨져만들기,10.0,120.0,0.0,0.0,0.0,0.0,3,3
1629,차량용담배냄새제거,10.0,20.0,0.0,0.0,0.0,0.0,14,3
1630,차량용디퓨져공병,10.0,100.0,0.0,0.9,0.0,0.92,15,3
1631,차량용방향제DIY,10.0,20.0,0.2,0.0,1.69,0.0,10,2
1632,차량용방향제명품,30.0,90.0,0.0,0.0,0.0,0.0,3,3
1633,지방이석고방향제,10.0,150.0,0.0,0.0,0.0,0.0,3,3
1634,우드윅차량용,70.0,580.0,0.0,0.7,0.0,0.12,3,3
1635,자동차방향제리필,20.0,130.0,0.0,0.0,0.0,0.0,3,3
1636,수제방향제,10.0,80.0,0.0,0.0,0.0,0.0,3,3
1637,사진방향제,70.0,500.0,0.0,0.0,0.0,0.0,4,1
1638,석고방향제답례품,20.0,180.0,0.1,0.0,0.67,0.0,15,3
1639,석고방향제리필오일,20.0,140.0,0.1,0.0,0.29,0.0,14,3
1640,석고방향제향,20.0,80.0,0.0,0.3,0.0,0.43,15,3
1641,석고차량방향제,20.0,100.0,0.0,0.0,0.0,0.0,3,3
1642,방향제주머니,40.0,190.0,0.3,4.0,0.8,2.32,15,3
1643,백화점디퓨저,290.0,1910.0,0.3,4.8,0.1,0.27,15,3
1644,향기브랜드,20.0,40.0,0.0,0.3,0.0,0.7,15,3
1645,향수디퓨저,80.0,420.0,0.1,2.0,0.1,0.51,15,3
1646,화이트머스크디퓨저,80.0,500.0,0.1,0.6,0.09,0.14,15,3
1647,디퓨져방향제,10.0,40.0,0.0,0.0,0.0,0.0,3,3
1648,렉서스방향제,10.0,10.0,0.0,0.0,0.0,0.0,3,3
1649,벤츠차량용방향제,90.0,670.0,1.6,15.6,1.76,2.42,15,3
1650,벤츠차량방향제,10.0,100.0,0.3,2.8,1.86,2.84,15,3
1651,차량향수,90.0,370.0,0.5,10.0,0.52,2.88,15,3
1652,고체방향제,340.0,1560.0,0.5,7.1,0.15,0.49,15,3
1653,차량방향제만들기,30.0,150.0,0.0,1.5,0.0,1.0,15,3
1654,고체차량용방향제,10.0,40.0,0.0,0.0,0.0,0.0,3,3
1655,퍼퓸스틱,30.0,150.0,0.2,5.5,0.49,4.05,11,2
1656,편백나무방향제,270.0,1000.0,0.9,13.3,0.37,1.43,15,3
1657,30대남자선물,1460.0,8050.0,0.8,3.0,0.06,0.04,15,3
1658,쏘렌토방향제,40.0,150.0,0.0,0.7,0.0,0.44,3,3
1659,사무실디퓨저,240.0,330.0,1.5,7.2,0.62,2.34,15,3
1660,로즈마리아로마오일,20.0,30.0,0.1,0.0,0.64,0.0,8,2
1661,사무실방향제,390.0,420.0,2.8,6.3,0.75,1.57,15,3
1662,디퓨져추천,10.0,90.0,0.0,0.0,0.0,0.0,14,3
1663,자동차실내용품,120.0,2380.0,0.9,35.7,0.77,1.62,15,3
1664,불독방향제,1070.0,6770.0,1.9,78.8,0.19,1.26,15,3
1665,우디향,1200.0,5810.0,0.8,2.6,0.08,0.05,15,3
1666,차량용석고방향제제작,10.0,10.0,0.1,0.0,0.84,0.0,15,3
1667,방향제도매,10.0,10.0,0.2,0.3,1.67,2.57,15,3
1668,자동차실내클리너,100.0,880.0,0.2,0.6,0.2,0.07,15,3
1669,캘리포니아센트,780.0,3780.0,1.4,35.2,0.2,1.01,13,2
1670,CALIFORNIASCENTS,20.0,100.0,0.0,3.0,0.0,3.23,2,1
1671,차량용방향제제작,30.0,150.0,2.0,7.0,6.07,4.77,15,3
1672,차량악세사리,800.0,5450.0,8.1,66.5,1.09,1.32,15,3
1673,옷장향기,70.0,460.0,0.8,10.9,1.15,2.61,15,3
1674,페이퍼퍼퓸,20.0,50.0,0.0,0.0,0.0,0.0,3,3
1675,퍼퓸페이퍼,20.0,80.0,0.0,0.3,0.0,0.47,3,3
1676,옷방향제,30.0,390.0,0.1,6.5,0.19,1.8,15,3
1677,고양이디퓨저,250.0,1840.0,2.3,21.4,0.97,1.23,15,3
1678,스포티지방향제,10.0,40.0,0.0,0.0,0.0,0.0,3,3
1679,곰돌이방향제,190.0,1400.0,0.0,9.9,0.0,0.77,15,3
1680,차량용페브리즈,70.0,400.0,0.2,5.5,0.29,1.46,15,3
1681,편백나무탈취,20.0,30.0,0.0,0.0,0.0,0.0,3,3
1682,편백나무탈취제,80.0,330.0,0.2,3.6,0.24,1.17,15,3
1683,편백탈취제,120.0,460.0,1.0,6.3,0.88,1.45,15,3
1684,피톤치드탈취제,550.0,1290.0,0.7,6.9,0.14,0.55,15,3
1685,편백나무스프레이,140.0,620.0,0.6,10.3,0.44,1.75,15,3
1686,천연스프레이,10.0,150.0,0.1,2.0,0.84,1.38,15,3
1687,석고방향제주문제작,20.0,40.0,0.7,0.9,3.5,2.18,15,3
1688,차량악세서리,30.0,90.0,0.0,0.0,0.0,0.0,13,2
1689,디퓨저,14100.0,42400.0,29.9,391.0,0.23,0.99,15,3
1690,자동차인테리어용품,20.0,50.0,0.2,0.7,1.0,1.37,15,3
1691,자동차용품,4470.0,16000.0,61.3,246.5,1.46,1.66,15,3
1692,첫차선물,120.0,530.0,0.2,0.0,0.17,0.0,15,3
1693,석고방향제제작,60.0,80.0,2.4,3.0,3.94,3.75,15,3
1694,석고방향제도매,10.0,20.0,0.6,1.5,3.53,6.1,15,3
1695,디퓨저도매,20.0,60.0,1.0,1.9,4.17,3.5,15,3
1696,중학생선물,640.0,3900.0,1.8,15.1,0.3,0.42,15,3
1697,차냄새,20.0,390.0,0.0,2.1,0.0,0.59,15,3
1698,프리미엄디퓨저,10.0,60.0,0.1,0.5,0.71,0.8,15,3
1699,제네시스디퓨저,60.0,300.0,0.3,0.0,0.49,0.0,14,3
1700,BMW디퓨저,10.0,90.0,0.1,1.6,0.63,1.73,9,2
1701,재규어방향제,10.0,100.0,0.2,0.0,1.67,0.0,5,2
1702,편백수피톤치드,40.0,130.0,0.1,4.3,0.32,3.52,15,3
1703,새집증후군제거,250.0,2070.0,1.7,16.5,0.71,0.82,15,3
1704,자동차인테리어,190.0,960.0,1.6,11.3,0.89,1.29,15,3
1705,차량용디퓨저만들기,50.0,170.0,1.5,0.6,2.94,0.42,15,3
1706,사셰,180.0,340.0,0.2,0.0,0.13,0.0,14,3
1707,페이퍼샤쉐,40.0,50.0,0.2,0.3,0.56,0.62,13,2
1708,디퓨저제작,30.0,40.0,1.6,1.5,4.71,3.38,15,3
1709,예쁜자동차용품,90.0,370.0,2.7,18.3,2.98,5.45,15,3
1710,차용품,180.0,1020.0,2.6,15.5,1.45,1.64,15,3
1711,차량곰팡이제거,30.0,330.0,0.3,5.9,0.96,2.02,15,3
1712,은은한차량용방향제,20.0,60.0,0.0,0.0,0.0,0.0,3,3
1713,화장실디퓨저,630.0,3250.0,1.4,53.5,0.24,1.76,15,3
1714,자연방향제,10.0,50.0,0.3,1.6,1.49,3.36,15,3
1715,강아지석고방향제,20.0,160.0,0.2,6.3,0.72,4.06,15,3
1716,블랙체리차량방향제,10.0,80.0,0.0,0.7,0.0,0.87,3,3
1717,오래가는차량방향제,20.0,70.0,0.0,0.3,0.0,0.49,3,3
1718,차량용천연디퓨저,10.0,660.0,0.4,0.0,4.45,0.0,9,2
1719,아로마차량방향제,10.0,40.0,0.1,1.8,1.22,4.17,15,3
1720,퍼퓸디퓨저,30.0,110.0,0.1,0.0,0.22,0.0,15,3
1721,여자차량용방향제,10.0,80.0,0.0,0.0,0.0,0.0,3,3
1722,방향제차량용,10.0,20.0,0.0,0.0,0.0,0.0,3,3
1723,차량용방향제도매,10.0,10.0,0.3,1.0,3.34,6.0,15,3
1724,차량용디퓨져추천,10.0,40.0,0.0,0.0,0.0,0.0,6,2
1725,차량디퓨저추천,10.0,60.0,0.0,0.0,0.0,0.0,3,3
1726,프리미엄차량용방향제,10.0,10.0,0.0,0.0,0.0,0.0,3,3
1727,라이언방향제,310.0,1860.0,0.0,1.7,0.0,0.1,3,3
1728,마일론,170.0,600.0,1.0,0.3,0.62,0.06,3,3
1729,선바이저방향제,110.0,820.0,0.0,6.1,0.0,0.8,15,3
1730,자동차피톤치드,10.0,60.0,0.0,0.0,0.0,0.0,3,3
1731,로즈마리향,120.0,430.0,0.9,0.7,0.74,0.17,15,3
1732,라피네르차량용방향제,10.0,880.0,0.1,0.0,0.74,0.0,10,2
1733,불독차량방향제,20.0,80.0,0.0,0.0,0.0,0.0,3,3
1734,에이그레이드,50.0,280.0,0.2,12.3,0.35,4.61,11,2
1735,샤넬차량용방향제,80.0,830.0,0.2,12.3,0.26,1.55,15,3
1736,생일축하영상,100.0,400.0,1.5,8.3,1.43,2.24,15,3
1737,사위생일선물,40.0,560.0,0.2,7.0,0.5,1.34,15,3
1738,피톤케어,290.0,1210.0,0.9,22.8,0.33,1.97,15,3
1739,방향제탈취제,30.0,40.0,0.0,0.0,0.0,0.0,3,3
1740,새차냄새방향제,70.0,390.0,0.0,0.3,0.0,0.1,3,3
1741,실내방향제추천,80.0,460.0,0.7,10.6,0.8,2.44,15,3
1742,집방향제,220.0,1170.0,0.8,14.2,0.39,1.3,15,3
1743,침실방향제,10.0,130.0,0.1,0.0,0.84,0.0,15,3
1744,간단한선물,450.0,1930.0,1.1,25.2,0.26,1.4,15,3
1745,디퓨저추천,1350.0,6950.0,3.4,62.5,0.27,0.96,15,3
1746,원룸방향제,60.0,170.0,0.2,1.3,0.3,0.78,15,3
1747,방향제추천,100.0,430.0,0.2,3.3,0.22,0.79,15,3
1748,본쟈르디노,130.0,700.0,1.4,7.5,1.05,1.16,13,2
1749,고릴라방향제,40.0,280.0,0.0,0.3,0.0,0.14,3,3
1750,천연향,100.0,300.0,0.7,5.3,0.73,1.85,15,3
1751,PHYTONCARE,20.0,80.0,0.0,0.3,0.0,0.47,3,3
1752,샤넬석고방향제,90.0,1160.0,0.7,18.3,0.77,1.68,10,2
1753,필수차량용품,470.0,1600.0,2.3,13.9,0.52,0.95,15,3
1754,사쉐스톤,50.0,160.0,0.0,0.0,0.0,0.0,3,3
1755,페이퍼방향제,20.0,120.0,0.0,0.3,0.0,0.27,4,1
1756,샤쉐방향제,30.0,90.0,0.6,0.6,1.91,0.68,6,2
1757,샤쉐파우치,50.0,110.0,0.0,0.0,0.0,0.0,3,3
1758,샤쉐스톤,170.0,320.0,0.5,0.0,0.29,0.0,15,3
1759,향낭,510.0,1800.0,1.2,5.3,0.25,0.32,15,3
1760,자동차담배냄새제거,170.0,1020.0,1.3,24.7,0.81,2.62,15,3
1761,불스원선바이저방향제,20.0,140.0,0.0,0.3,0.0,0.26,3,3
1762,자동차훈증캔,70.0,430.0,0.1,1.3,0.11,0.34,15,3
1763,불스방향제,10.0,50.0,0.0,0.0,0.0,0.0,3,3
1764,훈증캔,370.0,1470.0,1.3,15.6,0.36,1.15,15,3
1765,살라딘훈증캔,160.0,1110.0,0.3,1.2,0.18,0.12,15,3
1766,차안냄새,10.0,430.0,0.1,4.9,0.4,1.21,15,3
1767,탈취방향제,20.0,40.0,0.3,0.0,1.03,0.0,15,3
1768,중외제약피톤케어,60.0,210.0,0.0,1.0,0.0,0.5,3,3
1769,차량용피톤치드,100.0,450.0,0.9,7.6,0.94,1.78,15,3
1770,집안방향제,40.0,280.0,0.3,6.7,0.78,2.47,15,3
1771,화장실탈취,40.0,150.0,0.3,3.8,0.75,2.74,15,3
1772,화장실탈취제,610.0,2380.0,2.9,30.5,0.5,1.36,15,3
1773,차량탈취,70.0,310.0,0.1,4.4,0.09,1.5,15,3
1774,차량스프레이,90.0,480.0,0.2,4.1,0.24,0.93,15,3
1775,신발장탈취제,120.0,780.0,0.0,11.3,0.0,1.55,15,3
1776,방방향제,100.0,450.0,0.1,6.0,0.14,1.41,15,3
1777,여성스카프,800.0,5820.0,9.7,68.8,1.27,1.26,15,3
1778,향수사업,30.0,120.0,0.4,2.3,1.15,2.03,7,2
1779,향수업체,10.0,10.0,0.0,0.0,0.0,0.0,3,3
1780,향수제조업,10.0,10.0,0.7,0.0,5.13,0.0,3,3
1781,향수제조업체,20.0,20.0,1.5,1.0,7.59,6.25,7,2
1782,마사지캔들,20.0,70.0,0.0,0.6,0.0,0.76,3,3
1783,향기컨설팅,20.0,20.0,1.3,3.2,6.04,16.67,15,3
1784,불스원훈증캔,60.0,360.0,0.0,0.3,0.0,0.08,15,3
1785,향수제조,130.0,330.0,1.5,8.4,1.28,2.73,15,3
1786,불스원그라스디퓨저,270.0,1900.0,0.5,15.6,0.18,0.88,15,3
1787,사쉐제작,20.0,10.0,1.1,0.6,6.67,4.66,4,1
1788,옷장방향제,1210.0,5080.0,3.3,77.3,0.29,1.66,15,3
1789,향수공장,30.0,70.0,0.5,2.3,1.63,2.97,15,3
1790,아로마방향제,50.0,240.0,0.1,4.0,0.25,1.76,15,3
1791,향수ODM,10.0,20.0,0.4,0.6,3.53,3.18,9,2
1792,향수주문제작,10.0,80.0,0.6,3.3,4.82,4.17,13,2
1793,조향회사,20.0,20.0,0.9,0.3,4.2,1.15,14,3
1794,디퓨저사업,20.0,30.0,0.4,1.3,1.44,3.68,6,2
1795,그라스디퓨저,240.0,2200.0,0.8,18.6,0.34,0.92,15,3
1796,불스원디퓨저,110.0,470.0,0.1,2.0,0.13,0.48,15,3
1797,아로마보틀,30.0,190.0,0.0,1.0,0.0,0.56,3,3
1798,아로마비즈,70.0,90.0,0.3,0.0,0.47,0.0,9,2
1799,자동차에바크리닝,140.0,1280.0,1.9,12.3,1.4,1.04,15,3
1800,향수제조사,20.0,60.0,1.8,2.2,6.78,3.65,5,2
1801,실내용방향제,40.0,110.0,0.1,0.6,0.32,0.6,15,3
1802,포토방향제,50.0,350.0,0.9,13.0,1.87,3.97,15,3
1803,자동차액자,110.0,580.0,0.3,12.3,0.32,2.24,15,3
1804,차량액자,80.0,650.0,1.7,20.0,2.01,3.27,15,3
1805,차량용사진,160.0,990.0,1.3,21.0,0.86,2.27,14,3
1806,차량용액자,370.0,2540.0,2.7,55.5,0.76,2.31,15,3
1807,차량용포토방향제,10.0,140.0,0.3,3.3,2.09,2.39,15,3
1808,액자방향제,20.0,70.0,0.0,0.0,0.0,0.0,3,3
1809,종이방향제,480.0,2490.0,4.9,15.0,1.07,0.65,15,3
1810,대구디퓨저,20.0,120.0,0.0,0.0,0.0,0.0,3,3
1811,방향제제조,10.0,10.0,1.0,0.6,5.56,3.58,15,3
1812,방향제OEM,20.0,10.0,0.9,2.2,4.67,13.47,15,3
1813,차에어컨냄새,50.0,1160.0,0.1,12.6,0.26,1.18,15,3
1814,자동차오일필터,110.0,350.0,0.1,0.0,0.14,0.0,15,3
1815,자동분사방향제,430.0,1460.0,2.0,33.2,0.49,2.5,15,3
1816,자동차에어컨,140.0,700.0,0.2,0.0,0.16,0.0,15,3
1817,향개발,10.0,20.0,0.3,0.0,2.23,0.0,15,3
1818,차량청소기,910.0,4170.0,3.3,62.3,0.39,1.59,15,3
1819,탈취제OEM,40.0,10.0,0.1,0.8,0.17,6.0,15,3
1820,방향제업체,10.0,10.0,0.2,1.3,1.67,8.52,15,3
1821,진드기제거,80.0,370.0,0.1,2.3,0.18,0.69,15,3
1822,디퓨저공장,10.0,20.0,0.7,2.1,4.89,9.1,15,3
1823,샤쉐제작,30.0,10.0,2.4,0.3,7.9,2.23,6,2
1824,미니디퓨저,60.0,220.0,0.3,0.3,0.55,0.13,15,3
1825,방향제만들기,320.0,1120.0,1.2,16.8,0.4,1.63,15,3
1826,향수OEM,50.0,50.0,2.9,5.0,5.03,9.1,15,3
1827,레이스스카프,60.0,790.0,1.0,12.2,1.73,1.69,15,3
1828,룸미러방향제,100.0,850.0,0.0,0.0,0.0,0.0,3,3
1829,디퓨저제조,30.0,30.0,1.1,2.4,3.05,7.32,15,3
1830,선물용디퓨저,40.0,170.0,0.2,4.0,0.52,2.55,15,3
1831,자동차에어컨냄새제거,100.0,1180.0,0.3,6.3,0.27,0.56,11,2
1832,차량용방향제답례품,10.0,30.0,0.1,0.3,1.34,1.29,15,3
1833,디퓨저OEM,60.0,40.0,4.5,2.8,8.1,6.71,15,3
1834,향료회사,120.0,200.0,1.6,5.3,1.45,2.78,15,3
1835,집먼지진드기퇴치,380.0,2690.0,1.3,45.8,0.37,1.82,15,3
1836,강아지방향제,180.0,1070.0,0.5,9.5,0.28,0.95,15,3
1837,불스원방향제,640.0,4750.0,1.6,39.3,0.27,0.9,15,3
1838,로즈마리오일,260.0,2310.0,1.3,40.3,0.53,1.82,15,3
1839,불스원그라스,120.0,540.0,0.7,3.0,0.58,0.59,15,3
1840,불스원샷방향제,120.0,560.0,0.3,5.1,0.29,1.0,15,3
1841,15평인테리어,130.0,350.0,0.4,3.8,0.32,1.09,15,3
1842,업소용방향제,60.0,180.0,1.2,7.3,2.11,4.12,15,3
1843,불스원샷디퓨저,20.0,70.0,0.0,0.0,0.0,0.0,3,3
1844,그라스방향제,50.0,420.0,0.0,0.0,0.0,0.0,15,3
1845,GRASSE방향제,80.0,1070.0,0.5,25.8,0.57,2.65,12,2
1846,GRASSE,120.0,660.0,0.4,10.0,0.39,1.61,9,2
1847,프로펠러방향제,430.0,2320.0,0.9,32.7,0.22,1.55,15,3
1848,고급디퓨저,230.0,1610.0,1.2,8.6,0.55,0.56,15,3
1849,집먼지알레르기,170.0,1200.0,0.2,6.3,0.15,0.57,13,2
1850,석고방향제리필,160.0,970.0,0.4,14.0,0.26,1.57,15,3
1851,차량에어컨청소,60.0,330.0,0.4,4.3,0.63,1.41,15,3
1852,캔들공장,20.0,40.0,0.5,2.4,2.05,5.41,15,3
1853,우디향디퓨저,110.0,530.0,0.6,8.5,0.58,1.71,15,3
1854,파피에르다르메니,150.0,710.0,0.2,3.7,0.14,0.57,15,3
1855,불스원살라딘,260.0,220.0,0.1,0.0,0.03,0.0,15,3
1856,비누향디퓨저,50.0,270.0,0.0,4.7,0.0,1.82,15,3
1857,매장디퓨저,20.0,40.0,0.0,0.3,0.0,0.75,7,2
1858,공기정화디퓨저,10.0,10.0,0.0,0.0,0.0,0.0,8,2
1859,남자방디퓨저,20.0,50.0,0.2,0.3,0.85,0.67,12,2
1860,남자방방향제,20.0,70.0,0.0,1.0,0.0,1.43,3,3
1861,현관디퓨저,40.0,310.0,0.0,3.8,0.0,1.25,15,3
1862,오래가는디퓨저,80.0,340.0,0.7,3.5,0.98,1.06,15,3
1863,원두커피방향제,10.0,70.0,0.0,0.0,0.0,0.0,3,3
1864,로즈마리방향제,20.0,80.0,0.1,0.0,0.27,0.0,15,3
1865,사무실디퓨저추천,10.0,20.0,0.3,0.0,1.57,0.0,15,3
1866,디퓨저선물,150.0,460.0,0.5,3.5,0.34,0.83,15,3
1867,디퓨져,5750.0,31500.0,20.3,451.3,0.38,1.53,15,3
1868,올리브영디퓨저추천,90.0,610.0,0.0,1.0,0.0,0.18,3,3
1869,디퓨져스틱,220.0,1850.0,2.2,14.5,1.07,0.83,15,3
1870,친환경디퓨저,80.0,110.0,0.9,4.5,1.1,3.88,15,3
1871,올리브영디퓨저,510.0,3310.0,3.7,9.3,0.78,0.31,4,1
1872,디퓨져브랜드,50.0,220.0,0.1,0.3,0.12,0.16,15,3
1873,캔들제작업체,10.0,10.0,0.1,0.0,0.45,0.0,15,3
1874,방향탈취제,40.0,20.0,0.8,0.5,2.11,2.09,15,3
1875,우드디퓨저,100.0,420.0,0.4,3.8,0.43,0.99,15,3
1876,향제조,20.0,20.0,0.4,0.3,1.74,1.34,15,3
1877,차량용번호판,360.0,1840.0,1.6,37.8,0.48,2.17,15,3
1878,자동차핸드폰번호,530.0,2390.0,2.1,24.8,0.42,1.12,15,3
1879,자동차전화번호판,1310.0,8600.0,3.7,104.5,0.31,1.29,15,3
1880,차번호판,380.0,3820.0,0.5,16.7,0.15,0.47,15,3
1881,15평셀프인테리어,30.0,100.0,0.4,0.8,1.43,0.75,15,3
1882,차량번호판,1410.0,7500.0,2.7,69.3,0.21,0.99,15,3
1883,차량전화번호판,850.0,4980.0,4.7,74.3,0.59,1.58,15,3
1884,자동차주차번호판,730.0,4500.0,4.1,59.3,0.59,1.39,15,3
1885,아로마디퓨저,720.0,5380.0,3.4,34.5,0.5,0.68,15,3
1886,페이퍼인센스,510.0,2410.0,0.0,0.3,0.0,0.02,3,3
1887,남자디퓨저,50.0,240.0,0.2,1.4,0.39,0.59,15,3
1888,향초,3210.0,14600.0,5.7,95.0,0.19,0.7,15,3
1889,아로마캔들,320.0,1740.0,1.2,38.5,0.41,2.39,15,3
1890,가구냄새,30.0,190.0,0.0,0.0,0.0,0.0,15,3
1891,장농냄새,70.0,450.0,0.5,7.0,0.77,1.67,15,3
1892,장롱냄새,40.0,350.0,0.1,3.1,0.19,0.97,15,3
1893,옷장냄새,210.0,980.0,0.5,18.1,0.23,2.04,15,3
1894,옷장사쉐,10.0,70.0,0.2,0.6,1.97,0.92,5,2
1895,서랍장냄새,50.0,540.0,0.1,6.8,0.14,1.4,15,3
1896,새가구냄새제거,300.0,2980.0,0.5,42.0,0.19,1.53,15,3
1897,장농방향제,10.0,80.0,0.1,0.0,1.34,0.0,15,3
1898,편백디퓨저,130.0,570.0,1.0,10.7,0.79,2.05,15,3
1899,차량훈증캔,90.0,360.0,0.7,2.2,0.71,0.63,15,3
1900,디즈니굿즈,170.0,810.0,1.4,8.7,0.86,1.14,15,3
1901,향기선물,10.0,80.0,0.3,0.0,2.09,0.0,4,1
1902,자동차냄새제거,230.0,1120.0,1.6,23.8,0.74,2.32,15,3
1903,캔들OEM,20.0,20.0,1.9,0.3,6.97,1.32,15,3
1904,차실내냄새,10.0,120.0,0.0,0.0,0.0,0.0,3,3
1905,자동차시트냄새제거,10.0,50.0,0.1,0.0,0.96,0.0,15,3
1906,사물함방향제,10.0,70.0,0.3,0.0,1.62,0.0,3,1
1907,거실방향제,110.0,750.0,0.5,12.8,0.43,1.85,15,3
1908,인테리어디퓨저,220.0,970.0,1.5,14.3,0.7,1.59,15,3
1909,자동차번호판,1900.0,8750.0,3.4,50.9,0.2,0.63,15,3
1910,계피오일,80.0,510.0,0.4,14.3,0.54,2.91,15,3
1911,불스원선바이저,80.0,480.0,0.2,0.0,0.28,0.0,5,2
1912,신발장냄새제거,100.0,900.0,0.1,14.3,0.14,1.74,15,3
1913,브랜드키링,120.0,500.0,0.0,0.3,0.0,0.08,15,3
1914,열쇠고리재료,20.0,580.0,0.3,1.8,1.41,0.31,15,3
1915,물고기키링,30.0,460.0,0.0,1.0,0.0,0.24,3,3
1916,백참,520.0,3640.0,1.3,2.9,0.26,0.09,15,3
1917,디자인키링,10.0,20.0,0.8,0.0,5.89,0.0,4,1
1918,가방악세사리,250.0,1650.0,1.5,12.7,0.61,0.82,15,3
1919,귀여운키링,180.0,1260.0,1.0,6.0,0.58,0.52,15,3
1920,금속키링,80.0,170.0,3.7,7.0,4.92,4.25,15,3
1921,단체키링,10.0,30.0,0.3,2.8,1.91,8.48,15,3
1922,호랑이키링,60.0,420.0,0.0,0.0,0.0,0.0,3,3
1923,커플키링,180.0,1520.0,0.6,7.6,0.35,0.53,15,3
1924,키링대량,10.0,20.0,0.1,1.2,0.57,4.66,15,3
1925,키링도매,80.0,300.0,3.9,22.8,4.86,8.19,15,3
1926,키링쇼핑몰,10.0,50.0,0.1,0.3,1.34,0.6,15,3
1927,키링주문제작,450.0,1390.0,11.2,75.1,2.66,5.69,15,3
1928,키링참,80.0,310.0,1.1,4.1,1.34,1.43,15,3
1929,키홀더만들기,20.0,120.0,0.2,1.1,0.8,0.96,15,3
1930,자동차키열쇠고리,10.0,50.0,0.0,0.0,0.0,0.0,3,3
1931,말열쇠고리,10.0,140.0,0.5,0.0,4.55,0.0,4,1
1932,인형열쇠고리,80.0,610.0,0.6,1.2,0.74,0.22,15,3
1933,인형키링,860.0,7150.0,3.2,67.4,0.4,1.01,15,3
1934,스트랩키링,340.0,1120.0,3.9,18.5,1.18,1.77,15,3
1935,액세서리쇼핑몰,20.0,60.0,0.3,2.0,1.34,3.69,15,3
1936,옷걸이방향제,40.0,190.0,0.4,5.6,0.89,3.13,15,3
1937,화장실방향제,1830.0,8750.0,4.5,94.5,0.27,1.17,15,3
1938,편백숲,120.0,830.0,0.1,1.8,0.12,0.25,15,3
1939,불스원공기청정기필터,10.0,30.0,0.0,0.0,0.0,0.0,4,1
1940,집진드기,250.0,2660.0,0.3,17.5,0.12,0.72,15,3
1941,선물용캔들,10.0,80.0,0.1,1.0,0.38,1.22,15,3
1942,옷장디퓨저,70.0,440.0,0.5,8.3,0.72,2.1,15,3
1943,퍼퓸,1840.0,8340.0,0.7,5.0,0.04,0.07,15,3
1944,원형디퓨져,270.0,270.0,1.4,3.5,0.52,1.36,15,3
1945,집진드기퇴치,110.0,1010.0,0.6,22.5,0.57,2.43,15,3
1946,차실내냄새제거,10.0,60.0,0.3,1.4,2.39,2.13,15,3
1947,옷장탈취제,690.0,3890.0,3.0,30.3,0.46,0.85,15,3
1948,드레스룸방향제,50.0,330.0,0.5,14.2,0.89,4.39,15,3
1949,디퓨저매장,20.0,190.0,0.0,0.0,0.0,0.0,3,3
1950,자동차에어컨청소,90.0,460.0,0.8,6.9,0.89,1.61,15,3
1951,캔들제조,10.0,30.0,0.3,2.3,1.41,7.5,15,3
1952,자동차실내냄새제거,40.0,220.0,0.3,3.8,0.76,1.8,15,3
1953,발향좋은디퓨저,110.0,600.0,0.7,7.0,0.66,1.28,15,3
1954,신발장방향제,60.0,250.0,0.4,3.0,0.71,1.26,15,3
1955,방디퓨저,50.0,290.0,0.3,0.5,0.46,0.19,15,3
