,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
336,한경희광파오븐,230.0,3060.0,4.0,114.3,1.78,3.98,14,3
337,벽지곰팡이제거,1110.0,9610.0,4.8,138.5,0.47,1.57,15,3
338,미로공기청정기,540.0,3320.0,1.4,28.4,0.28,0.91,15,3
339,담배냄새제거공기청정기,10.0,50.0,0.1,0.8,0.42,1.57,15,3
340,가습기대여,30.0,110.0,0.3,4.7,0.84,4.43,15,3
341,VOC제거,20.0,40.0,0.0,0.0,0.0,0.0,13,2
342,음이온,900.0,2520.0,0.2,3.0,0.03,0.13,15,3
343,저소음공기청정기,20.0,80.0,0.0,0.8,0.0,1.02,15,3
344,공기청정기효능,50.0,350.0,0.1,5.6,0.14,1.63,15,3
345,이온공기청정기,10.0,20.0,0.1,0.6,0.75,2.95,15,3
346,가정용식기건조기,30.0,1920.0,1.0,11.8,3.23,0.62,15,3
347,공기청정가습,10.0,50.0,0.1,0.0,0.79,0.0,15,3
348,작은공기청정기,10.0,80.0,0.2,1.8,1.34,2.09,15,3
349,흡연공기청정기,10.0,20.0,0.0,0.0,0.0,0.0,14,3
350,미니공기청정기추천,10.0,40.0,0.0,0.0,0.0,0.0,11,2
351,제습기가습기,120.0,540.0,0.2,1.8,0.17,0.35,15,3
352,UV-C램프,30.0,40.0,0.3,0.3,1.05,0.7,15,3
353,오존살균기,210.0,660.0,2.1,10.7,1.05,1.71,15,3
354,전기식기건조기,20.0,230.0,0.1,10.5,0.55,5.0,15,3
