,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
0,무릎보호대,25600.0,170800.0,159.6,2803.6,0.66,1.74,15,3
1,등산스틱,11700.0,62300.0,54.1,995.5,0.49,1.71,15,3
2,등산가방,7530.0,59300.0,24.1,686.4,0.34,1.25,15,3
3,등산배낭,4150.0,18000.0,24.3,241.7,0.63,1.45,15,3
4,무릎보호대추천,1440.0,6580.0,10.1,167.0,0.75,2.7,15,3
5,여자등산가방,740.0,4120.0,6.6,83.3,0.96,2.16,15,3
6,겨울모자,3480.0,32600.0,18.8,249.0,0.56,0.8,15,3
7,남자등산가방,410.0,1330.0,2.6,27.8,0.67,2.27,15,3
8,등산화,22700.0,130400.0,147.1,1726.6,0.69,1.41,15,3
9,등산양말,4580.0,26900.0,13.9,247.3,0.32,0.98,15,3
10,텐트,12600.0,73500.0,40.6,613.8,0.35,0.91,15,3
11,백팩,18200.0,123400.0,77.4,825.5,0.46,0.72,15,3
12,스패츠,2440.0,8020.0,6.7,115.9,0.29,1.52,15,3
13,등산무릎보호대,2820.0,20300.0,14.6,199.3,0.55,1.03,15,3
14,여자등산복,1190.0,9070.0,12.3,220.1,1.09,2.69,15,3
15,헬스용품,1310.0,3770.0,29.9,79.1,2.41,2.25,15,3
16,겨울등산장갑,880.0,3870.0,5.6,43.2,0.66,1.17,15,3
17,등산장갑,5360.0,24000.0,13.9,251.3,0.28,1.11,15,3
18,남자슬링백,2030.0,11800.0,8.2,104.3,0.43,0.95,15,3
19,러닝무릎보호대,590.0,8910.0,2.1,32.3,0.37,0.38,15,3
20,슬링백,9780.0,64000.0,12.2,232.4,0.14,0.4,15,3
21,겨울여성모자,220.0,2670.0,3.7,37.8,1.67,1.45,15,3
22,니삭스,5140.0,36400.0,11.7,241.5,0.25,0.71,15,3
23,헬스무릎보호대,910.0,7530.0,4.4,77.2,0.52,1.08,15,3
24,여자등산양말,400.0,4660.0,1.9,51.2,0.47,1.18,15,3
25,여성등산장갑,560.0,4450.0,1.5,47.5,0.27,1.13,15,3
26,댄스무릎보호대,160.0,950.0,1.2,25.6,0.77,2.88,15,3
27,배낭,3000.0,11700.0,5.5,41.6,0.2,0.39,15,3
28,무릎보조기,790.0,4570.0,1.4,39.8,0.19,0.94,15,3
29,테이핑무릎보호대,610.0,2440.0,1.7,92.4,0.29,4.0,15,3
30,등산복,8390.0,54900.0,65.9,750.0,0.83,1.47,15,3
31,남성등산양말,420.0,2870.0,3.7,49.2,0.9,1.82,15,3
32,남자비니,1080.0,6490.0,3.5,24.7,0.33,0.4,15,3
33,니슬리브,1110.0,3730.0,2.2,24.3,0.21,0.71,15,3
34,여자등산화,2730.0,24100.0,18.1,386.8,0.7,1.72,15,3
35,여성등산가방,330.0,2520.0,1.1,52.1,0.36,2.2,15,3
36,여성등산배낭,160.0,1380.0,0.9,21.5,0.55,1.7,15,3
37,무릎테이핑,1670.0,12200.0,5.1,141.5,0.33,1.25,15,3
38,잠스트무릎보호대,3420.0,18700.0,7.2,252.8,0.23,1.45,15,3
39,등산용무릎보호대,730.0,3760.0,8.7,96.0,1.25,2.72,15,3
40,무릎관절보호대,490.0,7450.0,2.8,81.6,0.6,1.15,15,3
41,등산용가방,380.0,1420.0,2.9,31.2,0.79,2.38,15,3
42,홈쇼핑무릎보호대,130.0,1050.0,2.5,25.1,2.01,2.54,15,3
43,무릎아대,520.0,4290.0,3.6,63.9,0.72,1.56,15,3
44,무릎압박밴드,40.0,210.0,0.6,6.0,1.31,2.98,15,3
45,등산무릎,200.0,930.0,0.1,0.3,0.08,0.04,15,3
46,등산무릎보호대추천,480.0,1880.0,3.3,38.6,0.72,2.16,15,3
47,여름무릎보호대,10.0,40.0,0.1,0.3,1.34,0.8,15,3
48,의료용무릎보호대,460.0,4530.0,4.9,102.5,1.1,2.4,15,3
49,여름용무릎보호대,10.0,50.0,0.1,0.3,0.67,0.58,15,3
50,얇은무릎보호대,120.0,610.0,1.9,13.4,1.57,2.43,15,3
51,크로스핏무릎보호대,380.0,1500.0,1.0,13.9,0.28,1.0,15,3
52,약국무릎보호대,340.0,2360.0,2.9,24.5,0.9,1.11,15,3
53,운동무릎보호대,70.0,300.0,1.0,2.5,1.45,0.88,15,3
54,런닝무릎보호대,290.0,1460.0,1.4,15.8,0.5,1.15,15,3
55,무릎보조기구,30.0,100.0,0.0,0.3,0.0,0.34,3,3
56,무릎관절염보호대,10.0,70.0,0.0,0.0,0.0,0.0,3,3
57,닥터메드무릎보호대,70.0,440.0,0.3,7.5,0.39,1.88,15,3
58,달리기무릎보호대,110.0,460.0,0.3,2.8,0.31,0.62,15,3
59,가성비무릎보호대,20.0,60.0,0.0,0.0,0.0,0.0,3,3
60,군인보호대,40.0,170.0,0.5,3.5,1.19,2.19,15,3
61,기능성무릎보호대,10.0,110.0,0.1,2.8,1.34,2.54,15,3
62,자전거무릎,180.0,1100.0,0.0,0.0,0.0,0.0,3,3
63,찍찍이무릎보호대,10.0,100.0,0.0,0.3,0.0,0.36,3,3
64,연골무릎보호대,10.0,110.0,0.0,0.0,0.0,0.0,3,3
65,요가무릎보호대,20.0,290.0,0.0,0.3,0.0,0.13,3,3
66,스노우보드무릎보호대,30.0,80.0,0.1,0.7,0.2,0.81,15,3
67,슬개골무릎보호대,310.0,1640.0,0.7,1.2,0.24,0.08,15,3
68,빅사이즈무릎보호대,50.0,220.0,0.8,8.5,1.51,3.9,15,3
69,무릎보호대사이즈,60.0,310.0,0.3,4.1,0.58,1.39,15,3
70,무릎보호대착용,10.0,50.0,0.0,0.0,0.0,0.0,3,3
71,무릎수술후보호대,10.0,90.0,0.1,0.0,0.5,0.0,14,3
72,무릎슬개골보호대,20.0,760.0,0.0,0.0,0.0,0.0,3,3
73,무릎인대보호대,30.0,150.0,0.0,0.3,0.0,0.23,15,3
74,LP무릎보호대,110.0,490.0,0.5,8.5,0.47,1.82,15,3
75,에이더무릎보호대,250.0,1530.0,1.1,20.1,0.47,1.38,9,2
76,탁구무릎보호대,80.0,260.0,0.1,6.0,0.18,2.43,15,3
77,독일무릎보호대,50.0,250.0,0.2,12.3,0.37,5.05,15,3
78,압박무릎보호대,10.0,50.0,0.1,1.0,0.45,1.78,15,3
79,리밴드무릎보호대,840.0,4850.0,1.1,18.0,0.14,0.4,8,2
80,무릎아대추천,10.0,30.0,0.2,0.0,1.82,0.0,15,3
81,테니스엘보우,840.0,3270.0,0.0,0.0,0.0,0.0,14,3
82,PUSH,1900.0,7700.0,0.4,1.0,0.03,0.02,14,3
83,엘보우,910.0,3300.0,0.5,0.3,0.06,0.02,15,3
84,스포츠무릎보호대,60.0,320.0,0.7,9.5,1.24,3.27,15,3
85,트레킹무릎보호대,10.0,510.0,0.0,0.0,0.0,0.0,3,3
86,등산용무릎보호대추천,40.0,120.0,0.1,0.3,0.15,0.29,15,3
87,슬개골보호대,610.0,6390.0,3.5,109.2,0.62,1.83,15,3
88,농구무릎보호대,330.0,5320.0,1.5,45.9,0.47,0.88,15,3
89,무릎테이핑보호대,120.0,1160.0,1.4,29.0,1.24,2.7,15,3
90,자전거무릎보호대,300.0,1820.0,1.9,49.0,0.68,2.88,15,3
91,십자인대무릎보호대,30.0,180.0,0.1,2.5,0.22,1.45,15,3
92,무릅보호대,60.0,220.0,1.3,12.4,2.12,5.62,15,3
93,농구선수무릎보호대,10.0,90.0,0.0,0.0,0.0,0.0,3,3
94,무릎보호대농구,250.0,450.0,0.0,0.7,0.0,0.15,3,3
95,배구무릎보호대,320.0,2190.0,1.7,21.5,0.59,1.05,15,3
96,슬개건보호대,150.0,810.0,0.8,8.6,0.6,1.15,15,3
97,여성무릎보호대,30.0,260.0,0.0,8.3,0.0,3.14,15,3
98,골프무릎보호대,110.0,580.0,1.3,15.0,1.25,2.81,15,3
99,배드민턴무릎보호대,220.0,1720.0,1.8,28.7,0.81,1.72,15,3
100,쿠션무릎보호대,70.0,560.0,0.6,8.3,0.89,1.58,15,3
101,무릎보호대파는곳,70.0,640.0,1.9,29.6,2.55,5.06,15,3
102,보호대브랜드,10.0,20.0,0.3,0.0,1.52,0.0,4,1
103,무릎연골보호대,80.0,1590.0,0.4,23.7,0.52,1.58,15,3
104,슬개골보호,10.0,40.0,0.2,0.3,1.18,0.88,7,2
105,슬개골밴드,30.0,170.0,0.0,0.0,0.0,0.0,3,3
106,무릎견인기,30.0,190.0,0.0,0.9,0.0,0.53,14,3
107,마라톤무릎보호대,130.0,430.0,1.5,8.6,1.16,2.15,15,3
108,축구무릎보호대추천,20.0,50.0,0.3,0.0,1.27,0.0,15,3
109,스쿼트무릎보호대,250.0,2370.0,1.1,13.4,0.48,0.59,15,3
110,배구선수무릎보호대,40.0,240.0,0.7,7.3,1.84,2.98,15,3
111,관절염무릎보호대,50.0,250.0,0.6,5.0,1.06,2.11,15,3
112,여자무릎보호대,50.0,280.0,0.4,2.8,0.75,1.07,15,3
113,헬스무릎보호대추천,80.0,390.0,0.7,8.7,0.88,2.33,15,3
114,헬스용무릎보호대,10.0,70.0,0.1,1.2,0.38,1.99,15,3
115,운동용무릎보호대,20.0,60.0,0.3,2.5,1.03,4.11,15,3
116,무릎보호,170.0,680.0,0.9,12.3,0.59,1.92,15,3
117,부모님무릎보호대,30.0,60.0,0.1,0.3,0.45,0.49,15,3
118,실리콘무릎보호대,110.0,560.0,1.8,18.7,1.77,3.47,15,3
119,인라인무릎보호대,50.0,430.0,0.6,6.2,1.16,1.55,14,3
120,무릎관절수술에대해,10.0,130.0,0.0,0.7,0.0,0.53,7,2
121,축구무릎보호대,480.0,5500.0,3.7,44.5,0.84,0.83,15,3
122,퇴행성관절염무릎보호대,20.0,150.0,0.4,5.5,1.44,3.85,15,3
123,골관절염,1190.0,2790.0,0.1,1.8,0.02,0.07,15,3
124,무릎밴드,620.0,4310.0,5.8,135.6,0.98,3.33,15,3
125,무릎슬리브,100.0,410.0,0.4,1.3,0.41,0.34,15,3
126,스키무릎보호대,20.0,70.0,0.1,0.8,0.28,1.02,15,3
127,무릎보호밴드,50.0,360.0,0.5,6.1,1.12,1.78,15,3
128,무릎보호대스프링,80.0,470.0,1.1,18.2,1.54,4.0,15,3
129,작업무릎보호대,50.0,430.0,0.1,8.2,0.12,2.04,15,3
130,무릎깁스,70.0,950.0,0.0,1.3,0.0,0.15,3,3
131,다이소무릎보호대,700.0,4630.0,1.8,31.7,0.27,0.74,9,2
132,타일무릎보호대,80.0,350.0,0.2,5.0,0.31,1.51,13,2
133,노인무릎,20.0,50.0,0.0,0.0,0.0,0.0,3,3
134,축구선수무릎보호대,20.0,30.0,0.4,0.0,1.76,0.0,6,2
135,무릎이시려요,130.0,1010.0,0.0,1.2,0.0,0.13,15,3
136,여성용무릎보호대,10.0,70.0,0.0,0.0,0.0,0.0,3,3
137,운동선수무릎보호대,10.0,80.0,0.3,1.8,1.81,2.29,15,3
138,니랩,230.0,930.0,0.2,0.6,0.1,0.07,15,3
139,선수용무릎보호대,10.0,100.0,0.2,7.8,1.25,8.25,15,3
140,볼링무릎보호대,20.0,110.0,0.3,0.9,1.67,0.88,15,3
141,관절무릎보호대,210.0,1740.0,0.0,6.7,0.0,0.39,15,3
142,전방십자인대재활,150.0,700.0,0.3,0.7,0.19,0.11,15,3
143,무릎건강,50.0,240.0,0.1,0.3,0.26,0.15,15,3
144,무릎안쪽통증,1040.0,11100.0,0.6,2.3,0.07,0.03,13,2
145,볼링무릎,10.0,130.0,0.0,0.0,0.0,0.0,3,3
146,테니스무릎보호대,230.0,1070.0,1.2,6.3,0.53,0.64,15,3
147,무릎인대파열증상,80.0,1020.0,0.0,0.0,0.0,0.0,13,2
148,무릎통증운동,240.0,1980.0,0.1,0.3,0.04,0.02,14,3
149,무릎인대파열,250.0,2940.0,0.0,14.2,0.0,0.52,15,3
150,무릎지지대,70.0,320.0,0.4,4.3,0.6,1.41,15,3
151,달리기무릎,110.0,590.0,0.0,0.3,0.0,0.07,3,3
152,노인무릎보호대,80.0,390.0,1.3,13.5,1.69,3.6,15,3
153,무릎보호대효과,160.0,910.0,0.1,3.0,0.05,0.36,15,3
154,무릎테이프,110.0,560.0,0.5,5.0,0.48,0.95,15,3
155,헬스보호대,160.0,670.0,1.5,4.4,1.02,0.72,15,3
156,어르신무릎보호대,60.0,240.0,0.8,11.5,1.3,4.82,15,3
157,무릎강화운동,820.0,8300.0,1.5,75.8,0.2,0.98,15,3
158,관절보호대,120.0,380.0,0.2,8.5,0.19,2.3,15,3
159,작업용무릎보호대,230.0,820.0,1.3,10.3,0.59,1.34,15,3
160,무릎뒤쪽통증,740.0,8320.0,0.3,17.0,0.04,0.22,15,3
161,무릎테이핑방법,400.0,3730.0,0.5,46.4,0.15,1.35,15,3
162,군인무릎보호대,140.0,1150.0,1.3,18.3,0.96,1.67,15,3
163,농구보호대,50.0,190.0,0.8,0.3,1.64,0.18,15,3
164,무릎통증보호대,50.0,1080.0,0.8,6.3,1.54,0.59,15,3
165,스포츠보호대,30.0,70.0,0.1,0.0,0.56,0.0,15,3
166,무릎관절에좋은운동,280.0,3510.0,0.7,59.5,0.26,1.84,15,3
167,무릎구부릴때통증,1220.0,18000.0,1.6,81.0,0.14,0.48,15,3
168,스프링무릎보호대,70.0,210.0,0.7,9.5,0.99,4.53,15,3
169,군대무릎보호대,110.0,1050.0,0.5,15.5,0.41,1.57,15,3
170,자전거보호대,220.0,940.0,0.6,5.5,0.29,0.64,15,3
171,무릎운동,370.0,2560.0,0.2,12.3,0.06,0.52,15,3
172,군대팔꿈치보호대,20.0,160.0,0.1,3.4,0.24,2.07,15,3
173,군대보호대,50.0,280.0,0.3,4.3,0.62,1.65,15,3
174,의료기기무릎보호대,10.0,70.0,0.0,0.3,0.0,0.5,3,3
175,무릎압박보호대,10.0,140.0,0.1,1.8,0.89,1.39,15,3
176,무릎스프링,50.0,300.0,0.0,1.0,0.0,0.36,3,3
177,발레레깅스,30.0,340.0,0.1,5.3,0.21,1.57,15,3
178,댄스연습복,50.0,510.0,1.9,11.3,4.08,2.37,13,2
179,발레무릎보호대,10.0,50.0,0.0,0.0,0.0,0.0,3,3
180,보호대,870.0,1910.0,2.2,14.6,0.27,0.83,15,3
181,축구정강이보호대,200.0,1310.0,0.7,13.3,0.36,1.1,15,3
182,무릎에좋은운동,300.0,2610.0,0.3,22.9,0.1,0.96,15,3
183,무릎신경주사,10.0,100.0,0.0,0.0,0.0,0.0,3,3
184,테이핑보호대,50.0,370.0,0.4,7.7,0.82,2.21,15,3
185,무릎,6030.0,24900.0,0.6,3.0,0.02,0.02,15,3
186,무릎통증찜질,60.0,920.0,0.0,4.2,0.0,0.5,5,2
187,테이핑손목보호대,20.0,200.0,0.2,6.0,0.8,3.06,15,3
188,아이싱팩,30.0,170.0,0.0,0.3,0.0,0.2,3,3
189,오토바이무릎보호대,250.0,1270.0,2.5,33.8,1.06,2.83,15,3
190,아이스커버,40.0,420.0,0.0,5.3,0.0,1.35,3,1
191,TYKE,100.0,390.0,0.3,0.0,0.33,0.0,3,3
192,타이크,40.0,70.0,0.3,0.0,0.8,0.0,3,3
193,무릎냉찜질,110.0,740.0,0.1,9.7,0.13,1.41,15,3
194,손목테이핑방법,300.0,2870.0,0.4,29.2,0.16,1.09,13,2
195,나사라테이핑,180.0,1040.0,0.5,16.3,0.29,1.68,12,2
196,온열무릎보호대,30.0,390.0,1.3,14.5,3.36,3.78,14,3
197,무용연습복,20.0,320.0,0.6,18.5,2.79,5.93,15,3
198,무릎시림,330.0,2630.0,0.2,10.4,0.07,0.43,15,3
199,등산준비물,1940.0,12400.0,4.3,92.2,0.24,0.82,15,3
200,허벅지압박스타킹,60.0,830.0,0.1,16.3,0.12,2.15,15,3
201,등산필수품,190.0,650.0,0.2,1.8,0.11,0.31,15,3
202,등산장비,500.0,1460.0,3.5,24.8,0.73,1.83,15,3
203,무릎온찜질,70.0,660.0,0.9,7.4,1.28,1.17,15,3
204,얼음찜질,230.0,1710.0,0.3,0.3,0.13,0.02,15,3
205,등산용품,2790.0,8530.0,25.9,121.9,0.99,1.53,15,3
206,등산레깅스,700.0,4000.0,2.1,36.0,0.32,0.97,15,3
207,요대,690.0,2630.0,0.0,1.5,0.0,0.07,14,3
208,관절사랑,50.0,190.0,0.4,2.0,0.79,1.15,9,2
209,종아리무릎보호대,10.0,40.0,1.2,1.6,7.7,3.82,7,2
210,헬스팔꿈치보호대,810.0,3230.0,2.4,42.3,0.31,1.38,15,3
211,지폼,70.0,190.0,0.1,5.8,0.21,3.15,15,3
212,지폼보호대,100.0,440.0,0.7,10.3,0.69,2.48,8,2
213,GFORM,10.0,80.0,0.0,0.0,0.0,0.0,3,3
214,지폼코리아,20.0,60.0,0.0,0.3,0.0,0.58,3,3
215,니또테이프,20.0,60.0,0.4,0.0,1.26,0.0,11,2
216,C테이프,260.0,1190.0,0.6,11.8,0.22,1.07,14,3
217,축구신가드,170.0,760.0,0.8,5.9,0.52,0.87,15,3
218,SBD니슬리브,820.0,3950.0,2.5,31.3,0.33,0.85,10,2
219,3M무릎보호대,30.0,210.0,0.1,2.0,0.4,1.01,15,3
220,ZAMST,220.0,1330.0,0.7,22.8,0.32,1.86,15,3
221,등산용판초우의,20.0,70.0,0.2,0.3,1.0,0.4,15,3
222,등산장비추천,10.0,10.0,0.7,0.0,6.67,0.0,3,3
223,블랙야크우의,40.0,180.0,0.4,0.5,1.16,0.29,15,3
224,등산지도,1040.0,1600.0,1.8,9.7,0.19,0.66,15,3
225,등산우비,170.0,870.0,0.5,10.6,0.29,1.29,15,3
226,등산우의,130.0,620.0,0.5,8.0,0.4,1.37,15,3
227,어깨보호대,1470.0,9320.0,8.1,160.5,0.59,1.84,15,3
228,무릎관절운동,140.0,1150.0,0.1,15.5,0.11,1.41,15,3
229,무릎찜질,260.0,1930.0,1.3,21.6,0.55,1.2,15,3
230,레그슬리브,180.0,790.0,0.6,2.6,0.34,0.34,15,3
231,캠핑텐트,1810.0,7990.0,10.1,110.5,0.6,1.5,15,3
232,여름등산장갑,50.0,210.0,0.1,1.5,0.27,0.75,15,3
233,여자등산배낭,60.0,530.0,0.6,6.0,1.07,1.16,5,2
234,멀티넥,10.0,30.0,0.0,0.3,0.0,1.24,3,3
235,남성니삭스,40.0,180.0,0.0,0.3,0.0,0.2,5,2
236,남성등산장갑,70.0,210.0,0.3,0.0,0.47,0.0,3,3
237,남성크로스백,1950.0,10100.0,9.5,36.8,0.53,0.4,15,3
238,남자미니백,460.0,2280.0,0.4,0.0,0.09,0.0,14,3
239,남자장갑,1070.0,5710.0,4.7,42.7,0.45,0.77,15,3
240,남자크로스백,4630.0,28900.0,19.5,152.0,0.45,0.57,15,3
241,남자토트백,3180.0,14800.0,11.3,92.7,0.38,0.68,15,3
242,겨울여성장갑,30.0,150.0,0.0,0.3,0.0,0.22,15,3
243,귀마개,9690.0,57800.0,10.3,380.8,0.12,0.69,15,3
244,척추보조기,160.0,830.0,0.8,9.0,0.5,1.19,15,3
245,CEP,1260.0,3170.0,1.3,2.0,0.11,0.07,15,3
246,LP보호대,60.0,190.0,0.3,3.2,0.55,1.8,15,3
247,온찜질,510.0,2950.0,0.7,0.0,0.14,0.0,15,3
248,어깨벨트,40.0,180.0,0.1,2.4,0.19,1.4,15,3
249,테이핑요법,120.0,330.0,0.2,4.0,0.18,1.32,15,3
250,근육테이핑,290.0,1270.0,1.3,9.2,0.49,0.78,15,3
251,근육테이프,590.0,2820.0,2.0,23.1,0.36,0.89,15,3
252,종아리테이핑,220.0,1910.0,0.5,5.7,0.23,0.33,15,3
253,테이프로,100.0,340.0,1.0,9.3,1.04,2.96,15,3
254,테이핑테이프,970.0,7650.0,6.7,117.0,0.73,1.65,15,3
255,스포츠테이핑,1920.0,9400.0,8.6,106.0,0.48,1.21,15,3
256,신가드,840.0,4640.0,1.0,27.9,0.13,0.65,15,3
257,테이핑,2450.0,9570.0,4.4,41.7,0.2,0.47,15,3
258,등산용랜턴,120.0,480.0,1.1,14.0,1.01,3.12,15,3
259,스포츠테이프,1370.0,6330.0,5.6,59.3,0.44,1.02,15,3
260,어깨테이핑,340.0,2740.0,0.8,27.1,0.25,1.08,15,3
261,발목토시,730.0,4210.0,4.1,92.0,0.57,2.29,15,3
262,키네시오테이프,1260.0,5190.0,7.7,75.0,0.67,1.58,15,3
263,남성슬링백,370.0,2050.0,1.7,34.4,0.46,1.82,15,3
264,키네시오테이핑,360.0,870.0,1.2,12.2,0.35,1.53,15,3
265,등산소품,60.0,210.0,0.1,1.5,0.22,0.74,15,3
266,무릎찜질팩,190.0,2160.0,1.6,49.6,0.85,2.43,15,3
267,고소모,420.0,1440.0,0.3,0.3,0.07,0.02,15,3
268,등산스패츠,400.0,1820.0,1.7,30.9,0.44,1.77,15,3
269,트레일러닝,1530.0,4640.0,4.5,1.3,0.32,0.04,15,3
270,턱마사지기,60.0,530.0,0.1,4.7,0.21,0.93,15,3
271,허벅지테이핑,110.0,1160.0,0.0,0.3,0.0,0.04,3,3
272,바디바인,50.0,190.0,0.7,8.0,1.49,4.28,7,2
273,무릎보호대테이핑,280.0,210.0,0.4,2.4,0.15,1.2,15,3
274,햄스트링보호대,110.0,800.0,0.7,20.3,0.68,2.68,15,3
275,스포츠테이프추천,60.0,180.0,0.3,0.0,0.47,0.0,15,3
276,키네시올로지,400.0,1670.0,0.5,0.0,0.13,0.0,15,3
277,팔꿈치보호대추천,170.0,470.0,0.3,8.5,0.21,1.91,15,3
278,등산쇼핑몰,30.0,80.0,0.3,1.8,1.05,2.34,15,3
279,카프슬리브,830.0,3160.0,1.5,24.0,0.19,0.81,15,3
280,헬스스트랩추천,820.0,4340.0,1.1,27.5,0.15,0.68,15,3
281,GCAMP,40.0,40.0,0.5,0.0,1.06,0.0,2,2
282,MTB보호대,40.0,170.0,0.2,0.6,0.47,0.35,11,2
283,냉찜질,460.0,2450.0,0.3,13.2,0.08,0.59,15,3
284,성인양말,70.0,630.0,0.4,7.8,0.55,1.29,15,3
285,두꺼운양말,970.0,6730.0,3.8,96.7,0.41,1.52,15,3
286,여름등산양말,10.0,50.0,0.0,0.0,0.0,0.0,15,3
287,크로스핏양말,90.0,420.0,0.5,12.5,0.58,3.15,15,3
288,자전거양말,630.0,2760.0,5.7,65.9,0.95,2.61,15,3
289,남자양말쇼핑몰,120.0,560.0,5.1,40.3,4.28,7.41,15,3
290,헬스양말,430.0,2520.0,3.3,43.5,0.82,1.86,15,3
291,남자필라테스양말,260.0,1240.0,5.5,47.0,2.23,4.05,15,3
292,레깅스양말,440.0,4100.0,1.3,6.3,0.32,0.17,15,3
293,로퍼양말,350.0,2390.0,1.3,1.0,0.4,0.05,15,3
294,남자긴양말,320.0,1710.0,1.9,27.3,0.63,1.69,15,3
295,얇은축구양말,80.0,330.0,0.4,3.3,0.52,1.07,12,2
296,브룩스안장,360.0,1170.0,2.3,0.0,0.71,0.0,7,2
297,축구보호대,120.0,740.0,0.3,5.8,0.3,0.84,15,3
298,아이스목걸이,20.0,170.0,0.1,1.8,0.44,1.11,12,2
299,헬스장용품,20.0,60.0,0.5,1.7,1.91,3.13,15,3
300,겨울등산장비,100.0,340.0,0.6,4.0,0.61,1.24,15,3
301,고관절보호대,110.0,750.0,0.4,17.5,0.38,2.59,15,3
302,등산용품전문점,30.0,150.0,0.7,0.6,2.16,0.41,15,3
303,등산브랜드,1360.0,3870.0,7.9,15.5,0.61,0.43,15,3
304,중고로드바이크,10.0,20.0,0.0,0.0,0.0,0.0,3,3
305,발목테이핑,1270.0,9710.0,1.7,106.8,0.15,1.2,15,3
306,허리테이핑,210.0,2340.0,0.2,17.3,0.11,0.81,15,3
307,흉곽호흡,390.0,2310.0,0.0,0.0,0.0,0.0,3,3
308,흉통줄이기,200.0,2040.0,0.5,20.3,0.27,1.08,12,2
309,개미허리,140.0,870.0,0.3,3.5,0.2,0.43,15,3
310,단기간뱃살,50.0,470.0,0.0,0.0,0.0,0.0,15,3
311,허리코르셋,50.0,700.0,0.1,23.9,0.27,3.5,15,3
312,압박복대,20.0,260.0,0.4,4.5,1.6,1.81,15,3
313,복압벨트,470.0,2410.0,1.3,27.1,0.28,1.2,15,3
314,운동허리벨트,10.0,90.0,0.2,1.2,1.2,1.32,5,2
315,운동허리보호대,50.0,440.0,0.4,4.3,0.71,1.07,15,3
316,흉곽줄이기,130.0,1730.0,0.4,7.3,0.35,0.46,9,2
317,헬스코르셋,100.0,1320.0,0.6,26.8,0.62,2.12,13,2
318,겨울등산용품,210.0,810.0,0.7,1.3,0.33,0.18,15,3
319,등산용품쇼핑몰,40.0,70.0,0.3,0.9,0.86,1.21,15,3
320,등산헤드랜턴,440.0,2650.0,2.3,29.6,0.55,1.19,15,3
321,크루삭스,560.0,2830.0,1.1,25.8,0.21,0.98,15,3
322,흉곽코르셋,190.0,2770.0,1.0,46.3,0.56,1.76,15,3
323,산후복대,360.0,5290.0,0.5,42.0,0.14,0.85,15,3
324,헬스허리벨트,390.0,2640.0,2.0,37.1,0.53,1.5,15,3
325,농구골대보호대,30.0,20.0,0.6,0.0,1.81,0.0,4,1
326,트레킹가방,170.0,1330.0,0.7,13.1,0.41,1.06,15,3
327,어깨아대,40.0,260.0,0.2,6.5,0.52,2.57,15,3
328,조인트가드,110.0,1130.0,0.1,14.4,0.09,1.35,10,2
329,허벅지보호대,210.0,1520.0,2.5,45.3,1.21,3.11,15,3
330,고관절보조기,60.0,260.0,0.1,4.3,0.23,1.69,14,3
331,다리보호대,180.0,1080.0,2.3,34.8,1.37,3.38,15,3
332,무릎시릴때,10.0,100.0,0.0,1.0,0.0,1.04,3,3
333,헬스허리보호대,580.0,4590.0,3.3,57.5,0.6,1.31,15,3
334,등운동기구,940.0,5790.0,1.0,36.0,0.12,0.67,15,3
335,가정용운동기구,180.0,1290.0,2.7,22.5,1.56,1.88,15,3
336,맨몸운동기구,110.0,510.0,0.7,9.1,0.66,1.88,15,3
337,워터백,370.0,1270.0,1.4,23.6,0.4,2.03,15,3
338,운동용품,400.0,1040.0,5.1,21.0,1.33,2.18,15,3
339,아쿠아백,810.0,2860.0,2.4,39.1,0.33,1.45,15,3
340,전신운동기구,260.0,1530.0,2.9,29.8,1.19,2.1,15,3
341,임산부의료용압박스타킹,10.0,210.0,0.1,2.6,0.75,1.26,15,3
342,스포츠스타킹,40.0,120.0,0.1,3.3,0.37,2.74,15,3
343,종아리토시,210.0,1710.0,1.5,27.3,0.73,1.67,15,3
344,올리브영압박스타킹,210.0,2490.0,0.5,12.5,0.23,0.55,15,3
345,남성용압박스타킹,10.0,150.0,0.2,4.9,1.34,3.4,15,3
346,등산스타킹,20.0,160.0,0.1,1.8,0.58,1.13,15,3
347,골프테이핑,50.0,330.0,0.3,2.4,0.59,0.77,13,2
348,가정용헬스기구,120.0,830.0,2.9,21.0,2.75,2.71,15,3
349,팔꿈치테이핑,220.0,1830.0,0.1,10.7,0.04,0.64,15,3
350,무릎보온,210.0,970.0,2.1,29.7,1.0,3.25,14,3
351,헬스용품추천,10.0,30.0,0.0,0.0,0.0,0.0,3,3
352,운동보호대,20.0,70.0,0.0,0.0,0.0,0.0,3,3
353,남자등산양말,220.0,1430.0,1.1,10.4,0.5,0.77,15,3
354,네파등산양말,240.0,2130.0,0.7,5.3,0.29,0.27,15,3
355,등산용양말,180.0,860.0,0.9,18.0,0.49,2.18,15,3
356,아웃도어가방,80.0,590.0,0.1,6.7,0.09,1.23,15,3
357,여름토시,10.0,50.0,0.1,1.0,0.89,1.93,15,3
358,넥쿨러,140.0,320.0,0.8,2.0,0.63,0.67,15,3
359,기둥보호대,300.0,420.0,7.1,18.2,2.43,4.56,15,3
