,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
0,물티슈,25800.0,146000.0,26.5,380.3,0.11,0.28,15,3
1,아기물티슈,2040.0,14500.0,4.3,155.8,0.22,1.14,15,3
2,대용량물티슈,1500.0,9360.0,3.5,131.2,0.25,1.48,15,3
3,두루마리휴지,6350.0,31500.0,10.6,314.7,0.18,1.06,15,3
4,일회용물티슈,360.0,2000.0,2.9,30.0,0.86,1.6,15,3
5,스트레치필름,3040.0,3010.0,19.4,43.3,0.68,1.56,15,3
6,판촉물제작,990.0,440.0,35.3,22.2,3.71,5.39,15,3
7,업소용물티슈,710.0,3920.0,7.9,49.3,1.2,1.33,15,3
8,홍보용물티슈제작,50.0,120.0,3.2,3.7,5.82,3.53,15,3
9,유아물티슈,160.0,4200.0,0.8,5.1,0.56,0.14,15,3
10,화장지,7470.0,37400.0,18.0,321.0,0.26,0.92,15,3
11,신생아물티슈,620.0,3890.0,0.7,30.8,0.13,0.86,15,3
12,각티슈,6230.0,21500.0,12.9,111.7,0.22,0.56,15,3
13,물티슈제작,410.0,610.0,10.9,25.8,2.86,4.6,15,3
14,프리미엄물티슈,60.0,230.0,0.0,0.0,0.0,0.0,15,3
15,착한화장지,1340.0,6560.0,2.4,76.5,0.19,1.24,15,3
16,물티슈주문제작,20.0,40.0,0.7,0.3,3.67,0.95,15,3
17,아기물티슈추천,260.0,2620.0,0.3,33.6,0.11,1.37,15,3
18,3겹화장지,620.0,3790.0,3.3,59.3,0.56,1.67,15,3
19,휴지30롤,2020.0,15600.0,8.0,272.5,0.42,1.85,15,3
20,자동랩핑기,630.0,900.0,12.2,24.8,2.05,2.87,15,3
21,업소용물티슈제작,30.0,90.0,1.5,6.4,5.44,7.59,15,3
22,화장실휴지,660.0,1730.0,2.7,12.8,0.43,0.8,15,3
23,엠보싱물티슈,170.0,940.0,0.4,14.6,0.23,1.63,15,3
24,화장지30롤,1670.0,12900.0,9.3,292.6,0.6,2.4,15,3
25,물티슈추천,370.0,6050.0,0.1,5.2,0.04,0.1,15,3
26,친환경물티슈,400.0,1240.0,2.3,36.2,0.61,3.05,15,3
27,휴지,10900.0,45400.0,11.2,280.2,0.11,0.66,15,3
28,두루마리화장지,770.0,2120.0,3.1,31.0,0.42,1.57,15,3
29,판촉물물티슈,20.0,40.0,1.5,2.5,7.34,6.18,15,3
30,판촉물티슈,20.0,40.0,0.7,2.2,2.67,5.67,15,3
31,전도용물티슈,50.0,110.0,2.1,3.9,4.54,3.75,15,3
32,물티슈스티커,80.0,210.0,2.2,4.3,3.1,2.16,15,3
33,물티슈판촉물,70.0,80.0,2.2,6.3,3.34,8.88,15,3
34,도톰한물티슈,250.0,1350.0,0.4,13.2,0.16,1.04,15,3
35,손소독티슈,940.0,3240.0,2.2,20.5,0.25,0.68,15,3
36,홍보용물티슈,170.0,230.0,2.7,6.1,1.7,2.91,15,3
37,홍보물티슈,30.0,50.0,2.1,3.4,7.12,7.04,15,3
38,물티슈10매,50.0,250.0,0.7,5.1,1.39,2.18,15,3
39,물티슈공장,30.0,100.0,0.3,1.8,0.77,1.74,15,3
40,오공스트레치필름,410.0,300.0,2.7,8.5,0.68,2.97,15,3
41,포장용스트레치필름,140.0,9830.0,2.3,7.0,1.68,0.08,15,3
42,물티슈소량제작,20.0,40.0,0.4,4.0,2.23,8.52,15,3
43,손소독물티슈,250.0,1880.0,0.8,10.8,0.33,0.62,15,3
44,두꺼운물티슈,380.0,1780.0,0.3,18.8,0.08,1.12,15,3
45,소독용물티슈,140.0,430.0,0.1,5.2,0.1,1.32,15,3
46,크리넥스,3880.0,16300.0,3.7,54.8,0.1,0.36,15,3
47,천연물티슈,30.0,110.0,0.2,0.0,0.63,0.0,15,3
48,미니물티슈,130.0,990.0,0.1,9.9,0.11,1.07,15,3
49,점보롤휴지,1030.0,1380.0,7.0,25.1,0.72,1.92,15,3
50,물티슈20팩,810.0,5400.0,2.7,104.9,0.35,2.07,15,3
51,공업용랩,1530.0,3880.0,16.1,44.8,1.12,1.2,15,3
52,아기용물티슈,110.0,350.0,0.7,4.4,0.67,1.33,15,3
53,곽티슈,2480.0,6110.0,3.6,26.3,0.16,0.46,15,3
54,유아용물티슈,100.0,370.0,0.1,0.7,0.14,0.19,15,3
55,비데물티슈,950.0,6810.0,3.3,87.8,0.37,1.38,15,3
56,티슈,1250.0,4500.0,1.0,18.5,0.09,0.44,15,3
57,핸드타월,1710.0,2710.0,4.7,26.8,0.3,1.06,15,3
58,휴대용물티슈,410.0,4470.0,1.8,19.9,0.46,0.49,15,3
59,지갑티슈,20.0,30.0,0.7,0.6,3.04,2.13,15,3
60,물티슈판촉,20.0,30.0,0.4,1.3,2.0,4.22,15,3
61,물티슈인쇄,20.0,30.0,0.6,0.9,3.16,2.55,15,3
62,물티슈20매,70.0,340.0,0.6,3.4,0.87,1.04,15,3
63,1회용물티슈,90.0,380.0,0.9,10.8,1.02,3.11,15,3
64,화장지추천,400.0,2990.0,2.0,48.1,0.54,1.71,15,3
65,업소용휴지,280.0,1300.0,1.0,14.3,0.38,1.17,15,3
66,포장용랩,320.0,390.0,1.9,5.8,0.6,1.53,15,3
67,더마롤러,190.0,870.0,0.3,5.4,0.19,0.66,15,3
68,스트레치랩,230.0,160.0,1.6,2.8,0.72,1.89,15,3
69,물티슈100매,330.0,810.0,0.5,0.8,0.15,0.1,15,3
70,물티슈캡형,100.0,5730.0,0.0,0.3,0.0,0.01,15,3
71,신생아물티슈추천,100.0,770.0,0.1,5.7,0.15,0.82,15,3
72,물티슈제조,20.0,20.0,0.5,0.0,2.67,0.0,15,3
73,물티슈브랜드,60.0,140.0,0.0,0.0,0.0,0.0,3,3
74,고급물티슈,30.0,100.0,0.2,0.0,0.63,0.0,15,3
75,물티슈50매,20.0,60.0,0.1,0.5,0.26,0.79,15,3
76,물티슈업체,10.0,20.0,0.0,0.0,0.0,0.0,15,3
77,제균티슈,50.0,360.0,0.2,3.2,0.35,0.95,15,3
78,원형물티슈,10.0,20.0,0.0,0.0,0.0,0.0,3,3
79,베이비물티슈,50.0,330.0,0.4,2.1,0.84,0.66,15,3
80,어린이물티슈,20.0,90.0,0.2,0.3,0.91,0.32,15,3
81,안전한물티슈,90.0,260.0,0.1,8.0,0.14,3.24,15,3
82,출산준비물리스트,2900.0,12100.0,2.5,49.7,0.09,0.44,15,3
83,깨끗한물티슈,70.0,390.0,0.2,5.9,0.28,1.66,15,3
84,청소용물티슈,360.0,1660.0,1.8,26.9,0.53,1.75,15,3
85,애기물티슈,70.0,450.0,0.4,6.0,0.53,1.41,15,3
86,물티슈캡,90.0,490.0,0.3,0.0,0.3,0.0,15,3
87,항균티슈,60.0,250.0,0.7,2.2,1.13,0.96,15,3
88,손소독제티슈,10.0,80.0,0.0,0.3,0.0,0.33,15,3
89,물티슈30매,30.0,90.0,0.5,0.6,1.78,0.67,15,3
90,유기농물티슈,10.0,90.0,0.0,2.5,0.0,2.69,15,3
91,살균티슈,240.0,930.0,0.5,5.3,0.24,0.61,15,3
92,살균소독티슈,90.0,470.0,0.0,3.3,0.0,0.74,15,3
93,항균물티슈,70.0,380.0,0.5,3.1,0.69,0.86,15,3
94,판촉용물티슈,20.0,20.0,2.3,0.0,10.61,0.0,15,3
95,갑티슈,1540.0,3680.0,1.3,1.5,0.09,0.05,15,3
96,물티슈홍보,10.0,40.0,0.5,0.0,2.92,0.0,15,3
97,소독티슈,1380.0,5200.0,2.6,24.1,0.2,0.5,15,3
98,베이비베이비물티슈,70.0,390.0,0.1,0.0,0.19,0.0,15,3
99,미니티슈,180.0,730.0,0.3,0.0,0.16,0.0,15,3
100,물티슈10+10,120.0,1060.0,1.1,37.8,0.93,3.8,15,3
101,물티슈핫딜,90.0,880.0,0.6,20.0,0.64,2.42,10,2
102,손세정물티슈,10.0,70.0,0.1,0.6,0.67,0.89,15,3
103,물티슈100매20팩,190.0,680.0,0.5,3.5,0.3,0.55,15,3
104,물티슈80매,40.0,80.0,0.5,0.5,1.14,0.6,15,3
105,물티슈가격,30.0,120.0,0.3,5.5,0.99,4.63,15,3
106,살균소독물티슈,10.0,40.0,0.1,0.0,0.42,0.0,15,3
107,소독용티슈,60.0,80.0,0.1,0.0,0.11,0.0,15,3
108,고양이물티슈,160.0,820.0,0.3,11.6,0.22,1.47,15,3
109,대형물티슈,60.0,340.0,0.0,2.7,0.0,0.9,15,3
110,20매물티슈,10.0,50.0,0.1,0.8,1.34,1.57,15,3
111,종이물티슈,240.0,990.0,0.7,13.2,0.31,1.42,15,3
112,소독물티슈,490.0,2100.0,1.1,17.9,0.25,0.92,15,3
113,세정티슈,330.0,1090.0,0.3,8.1,0.09,0.81,15,3
114,저렴한물티슈,40.0,130.0,0.0,0.8,0.0,0.59,15,3
115,홍보용각티슈,20.0,60.0,0.9,0.0,4.57,0.0,15,3
116,소형물티슈,30.0,240.0,0.1,2.7,0.19,1.17,15,3
117,물티슈포장,10.0,60.0,0.0,0.0,0.0,0.0,15,3
118,휴대용물티슈10매,10.0,110.0,0.1,1.0,0.4,0.94,15,3
119,향균물티슈,60.0,320.0,0.5,0.6,0.89,0.22,15,3
120,휴대용손소독티슈,20.0,90.0,0.0,0.0,0.0,0.0,14,3
121,물휴지,170.0,770.0,0.3,14.0,0.21,1.95,15,3
122,손세정티슈,30.0,210.0,0.1,0.6,0.2,0.34,15,3
123,물티슈광고,20.0,60.0,1.3,2.0,5.34,3.73,15,3
124,물티슈도매,20.0,30.0,0.5,2.0,2.54,7.15,15,3
125,식당티슈,40.0,110.0,0.2,1.0,0.48,0.9,15,3
126,전도물티슈,20.0,30.0,0.0,0.8,0.0,2.59,15,3
127,물티슈특가,30.0,180.0,0.1,0.3,0.2,0.16,15,3
128,자연처럼물티슈,10.0,30.0,0.0,0.0,0.0,0.0,3,3
129,물티슈제조사,10.0,20.0,0.0,0.0,0.0,0.0,15,3
130,캡형물티슈,90.0,5760.0,0.1,0.0,0.15,0.0,15,3
131,물티슈스티커제작,20.0,30.0,0.9,0.6,4.92,1.79,15,3
132,살균물티슈,90.0,360.0,0.3,2.7,0.38,0.79,15,3
133,홍보용티슈,10.0,20.0,0.4,1.3,3.08,5.72,15,3
134,휴지제작,20.0,60.0,0.6,3.8,3.0,5.92,15,3
135,강아지물티슈,750.0,4290.0,4.9,67.0,0.69,1.63,15,3
136,물티슈디자인,20.0,20.0,0.9,0.0,4.34,0.0,15,3
137,물티슈OEM,20.0,30.0,0.5,0.8,2.04,2.03,15,3
138,각티슈제작,30.0,110.0,1.3,7.3,3.93,6.48,15,3
139,물티슈시안,10.0,10.0,0.1,0.0,1.12,0.0,15,3
140,업소용일회용물티슈,10.0,80.0,0.0,0.3,0.0,0.43,15,3
141,업소용물수건,50.0,410.0,0.7,14.3,1.22,3.73,15,3
142,식당물수건,10.0,140.0,0.1,2.6,0.42,1.94,15,3
143,에탄올티슈,50.0,220.0,0.3,3.8,0.6,1.83,15,3
144,녹색나라물티슈,20.0,20.0,0.2,0.3,1.15,1.45,15,3
145,병원물티슈,10.0,50.0,0.1,0.6,1.49,1.38,15,3
146,물티슈70매,50.0,100.0,0.1,0.3,0.28,0.31,15,3
147,물에녹는물티슈,150.0,1020.0,0.7,19.5,0.5,2.03,15,3
148,물티슈배포,10.0,20.0,1.2,1.2,8.58,5.34,15,3
149,각휴지,210.0,550.0,0.7,3.6,0.33,0.69,15,3
150,크리넥스물티슈,490.0,2880.0,0.1,15.9,0.03,0.58,15,3
151,알콜물티슈,170.0,660.0,0.7,10.8,0.46,1.7,15,3
152,미니각티슈,930.0,3670.0,1.8,30.3,0.21,0.88,15,3
153,멸균물티슈,10.0,50.0,0.1,0.5,0.75,0.99,15,3
154,물티슈제조업체,10.0,20.0,0.0,0.0,0.0,0.0,14,3
155,티슈제작,20.0,50.0,0.5,0.5,2.34,1.06,15,3
156,사각티슈,180.0,620.0,0.5,5.7,0.27,0.97,15,3
157,무지물티슈,50.0,150.0,0.3,0.0,0.51,0.0,15,3
158,물티슈회사,20.0,140.0,0.2,0.3,0.87,0.18,15,3
159,캠페인배너,10.0,10.0,0.0,0.0,0.0,0.0,3,3
160,물티슈60매,10.0,30.0,0.0,0.0,0.0,0.0,15,3
161,맑은미소물티슈,20.0,30.0,0.2,0.3,0.94,0.96,11,2
162,소량물티슈,10.0,50.0,0.3,0.5,2.06,1.03,15,3
163,대나무물티슈,150.0,390.0,0.8,2.3,0.54,0.62,13,2
164,일회용휴지,30.0,100.0,0.0,0.3,0.0,0.34,3,3
165,일회용티슈,50.0,150.0,0.1,1.8,0.14,1.2,15,3
166,전도티슈,20.0,40.0,1.1,1.6,5.62,3.88,15,3
167,위생물티슈,10.0,60.0,0.1,0.0,0.48,0.0,15,3
168,전도용스티커,10.0,30.0,0.1,0.3,0.45,0.93,15,3
169,음식점물티슈,10.0,50.0,0.0,0.0,0.0,0.0,15,3
170,버블수세미,70.0,920.0,0.1,19.1,0.09,2.12,15,3
171,여행용티슈,300.0,1340.0,1.5,9.7,0.53,0.78,15,3
172,화장지가격,60.0,290.0,0.2,8.1,0.31,2.9,15,3
173,업소용키친타올,50.0,740.0,0.1,4.8,0.13,0.67,15,3
174,점보롤화장지추천,10.0,50.0,0.1,1.0,1.22,2.0,15,3
175,멸균티슈,30.0,210.0,0.0,0.0,0.0,0.0,15,3
176,휴대용비데,930.0,8730.0,6.7,161.8,0.75,1.9,15,3
177,업소물티슈,20.0,170.0,0.1,1.9,0.27,1.14,15,3
178,1매물티슈,10.0,30.0,0.5,0.3,4.25,0.88,15,3
179,비데티슈,460.0,3190.0,0.3,20.8,0.08,0.7,15,3
180,비데용물티슈,130.0,520.0,0.7,7.5,0.55,1.57,15,3
181,물티슈라벨,10.0,20.0,0.1,0.0,0.61,0.0,15,3
182,환자용물티슈,20.0,180.0,0.1,5.0,0.56,2.83,15,3
183,화장실용물티슈,100.0,520.0,0.3,0.0,0.37,0.0,15,3
184,휴대용티슈,200.0,1370.0,1.3,8.0,0.68,0.63,15,3
185,미용티슈,700.0,3330.0,0.8,8.9,0.12,0.29,15,3
186,일회용물티슈제작,10.0,10.0,0.2,0.0,1.67,0.0,15,3
187,화장실물티슈,210.0,1010.0,0.4,5.3,0.2,0.57,15,3
188,화장지도매,40.0,80.0,2.8,4.3,6.09,5.45,15,3
189,산모출산선물,260.0,1340.0,1.2,11.0,0.48,0.87,15,3
190,여행용휴지,40.0,180.0,0.0,0.0,0.0,0.0,3,3
191,에탄올물티슈,30.0,190.0,0.0,4.7,0.0,2.67,15,3
192,휴지공장,20.0,90.0,0.2,2.2,0.72,2.58,15,3
193,시그니처물티슈,200.0,1900.0,0.4,31.8,0.21,1.79,15,3
194,포켓티슈,130.0,830.0,1.0,8.3,0.76,1.05,15,3
195,수미향물티슈,20.0,30.0,0.1,0.0,0.82,0.0,14,3
196,병원각티슈,10.0,10.0,0.3,0.0,2.43,0.0,15,3
197,100매물티슈,10.0,2800.0,0.0,0.5,0.0,0.02,15,3
198,식당휴지,30.0,110.0,0.0,1.5,0.0,1.43,15,3
199,휴지가격,80.0,370.0,0.1,0.0,0.17,0.0,15,3
200,화장지제조,10.0,40.0,0.2,0.0,1.12,0.0,15,3
201,두툼한물티슈,110.0,400.0,0.0,6.2,0.0,1.66,15,3
202,식당용물티슈,30.0,250.0,0.4,5.8,1.12,2.52,15,3
203,생분해물티슈,700.0,3770.0,4.2,82.0,0.63,2.32,15,3
204,사무실휴지,20.0,20.0,0.0,0.0,0.0,0.0,3,3
205,화장지공장,20.0,80.0,0.2,1.3,0.96,1.65,15,3
206,카페물티슈,50.0,1200.0,0.3,1.5,0.54,0.13,15,3
207,미니포켓티슈,10.0,100.0,0.3,0.0,3.34,0.0,3,3
208,물티슈1매,10.0,20.0,0.0,0.0,0.0,0.0,3,3
209,휴대용물티슈20매,10.0,70.0,0.3,0.3,2.39,0.46,15,3
210,호텔휴지,10.0,90.0,0.0,0.0,0.0,0.0,3,3
211,사무실물티슈,40.0,10.0,0.0,0.0,0.0,0.0,3,3
212,제주물티슈,20.0,70.0,0.3,0.3,1.41,0.36,15,3
213,식당물티슈,60.0,550.0,0.4,11.0,0.61,2.14,15,3
214,교회전도지,190.0,450.0,9.0,40.3,5.0,9.47,15,3
215,크리넥스안심물티슈,370.0,1020.0,0.4,6.5,0.12,0.68,15,3
216,답례품커피,80.0,340.0,0.9,7.6,1.25,2.34,15,3
217,물청소포,60.0,280.0,0.2,2.7,0.37,1.0,15,3
218,바닥청소포,40.0,170.0,0.3,2.3,0.64,1.4,15,3
219,전도스티커,70.0,230.0,2.8,5.3,3.64,2.43,15,3
220,정사각티슈,70.0,140.0,0.3,0.3,0.53,0.24,15,3
221,컬러티슈,10.0,150.0,0.1,6.0,0.41,4.23,15,3
222,업소용각티슈,20.0,130.0,0.1,5.5,0.52,4.08,15,3
223,휴지도매,20.0,40.0,1.1,3.5,5.16,7.45,15,3
224,아기용품,1440.0,6300.0,11.1,68.8,0.81,1.18,15,3
225,각티슈가격,10.0,80.0,0.1,1.3,1.49,1.63,15,3
226,주유소휴지,10.0,70.0,0.0,0.3,0.0,0.47,15,3
227,친환경각티슈,20.0,110.0,0.1,0.0,0.28,0.0,15,3
228,애견물티슈,70.0,540.0,0.7,11.0,0.96,2.08,15,3
229,교회물티슈,10.0,30.0,0.2,0.0,1.67,0.0,15,3
230,청소물티슈,210.0,1360.0,0.9,18.4,0.44,1.46,15,3
231,꿈토리물티슈,370.0,2540.0,1.0,18.3,0.29,0.76,15,3
232,배냇짓물티슈,90.0,1110.0,0.4,4.2,0.46,0.4,14,3
233,천연펄프화장지,180.0,1120.0,1.7,14.5,0.97,1.37,15,3
234,베베숲센시티브,350.0,4430.0,0.8,40.4,0.24,0.99,15,3
235,먼지없는휴지,140.0,1350.0,0.6,19.5,0.45,1.52,15,3
236,먼지없는각티슈,50.0,510.0,0.0,1.3,0.0,0.28,3,3
237,비염휴지,100.0,470.0,0.0,0.0,0.0,0.0,3,3
238,코인물티슈,120.0,700.0,0.3,7.5,0.23,1.15,15,3
239,주유소티슈,10.0,20.0,0.1,0.3,0.52,1.21,15,3
240,명품휴지,10.0,110.0,0.0,0.0,0.0,0.0,3,3
241,휴대용휴지,110.0,850.0,0.3,5.0,0.25,0.63,15,3
242,정사각각티슈,10.0,30.0,0.1,0.0,0.56,0.0,15,3
243,2겹화장지,60.0,240.0,1.0,0.5,1.48,0.22,15,3
244,곽휴지,210.0,420.0,0.1,4.7,0.07,1.19,15,3
245,대용량휴지,210.0,540.0,0.4,3.3,0.2,0.64,15,3
246,두루마리휴지추천,290.0,1540.0,0.5,21.4,0.17,1.46,15,3
247,두루말이휴지,280.0,990.0,0.5,9.6,0.18,1.02,15,3
248,롤핸드타올,80.0,120.0,1.1,0.3,1.35,0.29,15,3
249,마이비데물티슈,620.0,7550.0,0.6,60.7,0.11,0.86,15,3
250,업소용롤휴지,160.0,610.0,0.9,11.8,0.57,2.06,15,3
251,유한킴벌리화장지,140.0,800.0,1.0,15.3,0.73,1.98,15,3
252,점보롤화장지500,20.0,40.0,0.0,0.3,0.0,0.71,3,3
253,착한휴지,80.0,640.0,0.3,5.7,0.34,0.98,15,3
254,크리넥스휴지,360.0,1910.0,0.7,13.1,0.22,0.74,15,3
255,휴지추천,120.0,680.0,0.1,1.5,0.06,0.23,15,3
256,두루마리휴지가격,10.0,100.0,0.0,0.0,0.0,0.0,3,3
257,비염티슈,190.0,1030.0,0.4,3.0,0.22,0.31,15,3
258,자동차물티슈,50.0,310.0,0.3,5.8,0.49,1.95,15,3
259,자동차티슈,40.0,220.0,0.6,3.3,1.25,1.61,15,3
260,독일휴지,10.0,60.0,0.0,0.0,0.0,0.0,3,3
261,차량용티슈,90.0,470.0,0.9,12.3,0.96,2.78,15,3
262,에탄올소독티슈,10.0,20.0,0.0,0.0,0.0,0.0,15,3
263,고급각티슈,30.0,240.0,0.2,1.8,0.72,0.76,15,3
264,각티슈대용량,10.0,50.0,0.1,0.0,0.45,0.0,15,3
265,차량티슈,20.0,150.0,0.0,1.5,0.0,0.99,14,3
266,향균티슈,50.0,170.0,0.0,0.5,0.0,0.3,15,3
267,유한킴벌리각티슈,10.0,90.0,0.0,0.0,0.0,0.0,3,3
268,알코올티슈,120.0,1840.0,0.4,6.2,0.35,0.34,15,3
269,뽑아쓰는키친타올,1020.0,6090.0,2.1,59.9,0.22,1.06,15,3
270,휴대용화장지,50.0,230.0,0.6,1.3,1.18,0.57,15,3
271,차량물티슈,30.0,230.0,0.6,5.9,1.74,2.57,15,3
272,사각휴지케이스,30.0,310.0,0.4,2.4,1.03,0.8,15,3
273,먼지없는화장지,70.0,790.0,0.0,16.6,0.0,2.22,15,3
274,구강티슈,180.0,2290.0,0.1,0.5,0.09,0.03,13,2
275,알코올물티슈,60.0,180.0,0.1,1.5,0.23,0.86,15,3
276,살균세정티슈,30.0,170.0,0.4,2.0,1.43,1.21,15,3
277,그린티슈,20.0,150.0,0.0,8.5,0.0,5.67,13,2
278,화장지제조공장,10.0,20.0,0.4,0.0,5.0,0.0,5,2
279,차량실내청소,50.0,200.0,0.3,0.0,0.65,0.0,15,3
280,차량용청소용품,20.0,70.0,0.1,1.8,0.58,2.47,15,3
281,자동차청소,90.0,400.0,0.1,0.7,0.16,0.18,15,3
282,차세차용품,30.0,200.0,0.1,6.8,0.39,3.36,15,3
283,퍼펙트살균소독티슈,80.0,70.0,0.3,0.9,0.36,1.36,11,2
284,크리넥스핸드타올,640.0,1310.0,3.9,27.7,0.64,2.25,15,3
285,각티슈사이즈,110.0,290.0,0.1,0.5,0.07,0.19,15,3
286,차량청소,80.0,280.0,0.0,0.7,0.0,0.26,15,3
287,121도씨,10.0,40.0,0.0,0.3,0.0,0.83,3,1
288,차물티슈,20.0,120.0,0.0,0.0,0.0,0.0,3,3
289,유리세정티슈,90.0,630.0,0.2,6.0,0.22,1.04,15,3
290,올인원청소티슈,20.0,460.0,0.1,18.3,0.24,4.07,15,3
291,대구점보롤,10.0,10.0,0.2,0.0,1.63,0.0,9,2
292,세정살균티슈,90.0,650.0,0.0,5.4,0.0,0.89,15,3
293,종이티슈,30.0,50.0,0.1,0.0,0.44,0.0,15,3
294,차량용물티슈,220.0,970.0,1.8,29.1,0.85,3.21,15,3
295,각티슈180매,10.0,30.0,0.0,0.0,0.0,0.0,3,3
296,사각휴지,50.0,130.0,0.2,1.8,0.39,1.36,15,3
297,건티슈,620.0,4530.0,2.0,47.6,0.35,1.13,15,3
298,차량청소티슈,10.0,40.0,0.0,0.0,0.0,0.0,3,3
299,대형롤휴지,120.0,280.0,0.9,1.8,0.76,0.7,15,3
300,반려견물티슈,30.0,550.0,0.8,7.1,2.93,1.31,6,2
301,물걸레청소포대형,130.0,680.0,1.3,8.2,1.02,1.29,15,3
302,반반티슈,20.0,40.0,0.0,0.9,0.0,2.21,15,3
303,올인원티슈,10.0,60.0,0.0,0.0,0.0,0.0,15,3
304,각티슈디자인,30.0,20.0,0.5,0.0,1.61,0.0,15,3
305,강아지휴지,40.0,400.0,0.3,0.6,0.7,0.17,4,1
306,알콜티슈,400.0,1720.0,0.3,20.3,0.09,1.25,15,3
307,청소티슈,140.0,670.0,0.9,11.8,0.66,1.85,15,3
308,자동차세정티슈,30.0,110.0,0.3,0.9,0.77,0.8,15,3
309,차량내부청소,120.0,790.0,0.7,13.0,0.56,1.73,15,3
310,세차티슈,70.0,300.0,0.2,1.2,0.3,0.42,15,3
311,출산준비물,1440.0,4760.0,2.0,26.4,0.15,0.59,15,3
312,직사각티슈,10.0,20.0,0.3,0.0,1.67,0.0,15,3
313,녹는물티슈,20.0,50.0,0.0,0.0,0.0,0.0,3,3
314,차량청소용품,190.0,850.0,1.1,15.4,0.6,1.91,15,3
315,각티슈250매,50.0,80.0,0.1,0.0,0.25,0.0,15,3
316,디자인종이컵,10.0,100.0,0.4,3.5,2.11,3.58,15,3
317,유아용품,1080.0,2540.0,10.0,29.3,0.96,1.24,15,3
318,가죽제작,40.0,110.0,1.3,9.5,2.88,8.56,15,3
319,믹서기텀블러,50.0,310.0,0.1,3.9,0.24,1.37,15,3
320,키친아트믹서기,100.0,810.0,0.1,7.0,0.08,0.94,15,3
321,팬톤보조배터리,650.0,3740.0,1.5,3.3,0.26,0.1,7,2
322,키친아트멀티포트,30.0,540.0,0.1,9.6,0.19,1.9,15,3
323,1회용티슈,10.0,30.0,0.0,0.0,0.0,0.0,3,3
324,개별물티슈,40.0,140.0,0.0,0.0,0.0,0.0,3,3
325,아파트분양홍보,10.0,10.0,0.0,0.0,0.0,0.0,14,3
326,플라스틱용기,1290.0,2300.0,48.7,48.1,3.94,2.23,15,3
327,무향물티슈,20.0,140.0,0.1,0.0,0.28,0.0,15,3
328,굿즈거울,10.0,10.0,0.3,0.0,3.34,0.0,3,3
329,가로등현수막,180.0,130.0,2.7,4.3,1.55,3.47,15,3
330,A3도면함,30.0,30.0,0.0,0.0,0.0,0.0,3,3
331,호텔린넨,120.0,360.0,2.3,5.0,1.85,1.48,15,3
332,스테인레스거울,50.0,150.0,0.5,1.5,0.96,1.08,15,3
333,청첩장제작,930.0,3320.0,32.9,209.6,3.71,6.73,15,3
334,디데이달력,1060.0,7080.0,0.7,50.8,0.07,0.77,15,3
335,투포켓크로스백,10.0,60.0,0.0,0.0,0.0,0.0,3,3
336,씽크인선반,60.0,530.0,0.1,2.3,0.22,0.46,15,3
337,니트스카프,140.0,1310.0,0.0,0.3,0.0,0.03,3,3
338,주방전자저울,140.0,1130.0,0.1,6.0,0.05,0.57,15,3
339,IR-R2000,20.0,60.0,0.0,0.0,0.0,0.0,3,3
340,캐리어저울,530.0,2190.0,0.8,21.5,0.17,1.04,15,3
341,차박준비물,790.0,3590.0,4.3,26.9,0.58,0.82,15,3
342,서울연필,10.0,20.0,0.0,0.0,0.0,0.0,3,3
343,각티슈100매,10.0,20.0,0.0,0.0,0.0,0.0,3,3
344,러브티슈,10.0,20.0,0.0,0.0,0.0,0.0,3,3
345,유한킴벌리핸드타올,220.0,400.0,1.3,9.9,0.63,2.71,15,3
346,듀퐁볼펜,80.0,410.0,0.6,3.3,0.76,0.87,15,3
347,세라믹칼갈이,50.0,570.0,0.0,0.0,0.0,0.0,3,3
348,듀퐁펜,30.0,140.0,0.3,1.0,0.87,0.85,13,2
349,캔들제작업체,10.0,10.0,0.1,0.0,0.45,0.0,15,3
350,차량디퓨저,330.0,2060.0,1.7,20.5,0.57,1.08,15,3
351,차량청소기,910.0,4170.0,3.3,62.3,0.39,1.59,15,3
352,천연펄프물티슈,90.0,250.0,0.7,0.3,0.78,0.13,15,3
353,아기쇼핑몰,90.0,910.0,5.5,62.8,6.22,7.13,15,3
354,아동쇼핑몰,110.0,740.0,6.6,39.9,5.79,5.8,15,3
355,파렛트랩,120.0,150.0,0.7,1.2,0.62,0.82,15,3
356,일회용비누,210.0,830.0,1.0,13.3,0.5,1.69,15,3
357,아이리버체중계,100.0,610.0,0.1,0.3,0.14,0.05,15,3
358,대용량키친타올,30.0,520.0,0.3,1.5,0.73,0.31,15,3
359,홍보현수막,100.0,120.0,0.8,2.3,0.8,1.98,15,3
360,교회쇼핑몰,10.0,20.0,0.6,0.0,5.46,0.0,15,3
361,천연펄프,220.0,550.0,0.1,2.0,0.07,0.39,15,3
362,남자스포츠가방,30.0,140.0,0.0,0.7,0.0,0.5,3,3
363,미니스카프,290.0,3160.0,2.1,36.2,0.78,1.25,15,3
364,벨금속,40.0,40.0,0.0,0.0,0.0,0.0,3,3
365,산모팬티,60.0,2260.0,0.8,8.0,1.36,0.36,15,3
